142HR4000 spectrum
Wavelength [nm] // Intensity [u.a.] 
194.93414 832.0
195.2037815346219 777.0
195.47341553816543 802.0
195.74304201014752 814.0
196.012660950085 834.0
196.28227235749478 844.0
196.55187623189366 831.0
196.82147257279857 837.0
197.09106137972637 837.0
197.36064265219392 829.0
197.63021638971804 837.0
197.89978259181567 839.0
198.16934125800364 833.0
198.43889238779886 836.0
198.7084359807181 821.0
198.97797203627835 826.0
199.2475005539964 838.0
199.51702153338914 843.0
199.78653497397343 861.0
200.05604087526618 827.0
200.3255392367842 843.0
200.59503005804436 833.0
200.8645133385636 827.0
201.1339890778587 838.0
201.4034572754466 859.0
201.67291793084408 856.0
201.94237104356813 848.0
202.21181661313554 840.0
202.48125463906314 839.0
202.7506851208679 835.0
203.02010805806663 828.0
203.28952345017618 837.0
203.55893129671344 845.0
203.8283315971953 831.0
204.0977243511386 837.0
204.3671095580602 833.0
204.636487217477 853.0
204.90585732890585 842.0
205.17521989186366 829.0
205.44457490586717 840.0
205.7139223704334 837.0
205.98326228507918 828.0
206.2525946493213 844.0
206.5219194626767 841.0
206.79123672466224 843.0
207.06054643479476 836.0
207.32984859259116 839.0
207.59914319756828 832.0
207.86843024924303 867.0
208.13770974713225 832.0
208.40698169075276 825.0
208.6762460796215 850.0
208.94550291325532 849.0
209.2147521911711 849.0
209.48399391288567 836.0
209.75322807791594 824.0
210.02245468577874 856.0
210.29167373599094 851.0
210.56088522806942 858.0
210.83008916153108 852.0
211.09928553589276 839.0
211.3684743506713 858.0
211.63765560538363 839.0
211.9068292995466 856.0
212.175995432677 820.0
212.44515400429182 834.0
212.71430501390782 828.0
212.98344846104192 844.0
213.25258434521103 872.0
213.52171266593191 848.0
213.79083342272153 844.0
214.05994661509675 844.0
214.3290522425744 848.0
214.5981503046713 840.0
214.8672408009044 836.0
215.13632373079054 844.0
215.4053990938466 818.0
215.6744668895894 855.0
215.94352711753592 820.0
216.21257977720293 840.0
216.48162486810728 830.0
216.7506623897659 851.0
217.01969234169565 821.0
217.2887147234134 819.0
217.55772953443596 834.0
217.82673677428028 838.0
218.0957364424632 827.0
218.36472853850154 860.0
218.6337130619122 848.0
218.9026900122121 858.0
219.17165938891804 846.0
219.4406211915469 843.0
219.70957541961562 846.0
219.97852207264097 849.0
220.24746115013983 832.0
220.5163926516291 830.0
220.78531657662566 833.0
221.05423292464639 843.0
221.32314169520808 836.0
221.59204288782766 837.0
221.860936502022 842.0
222.12982253730797 837.0
222.39870099320237 842.0
222.66757186922214 841.0
222.93643516488416 828.0
223.20529087970525 840.0
223.47413901320226 834.0
223.74297956489212 836.0
224.01181253429166 841.0
224.28063792091777 842.0
224.5494557242873 843.0
224.8182659439171 839.0
225.08706857932413 852.0
225.35586363002508 840.0
225.62465109553705 854.0
225.89343097537673 841.0
226.16220326906105 848.0
226.43096797610687 845.0
226.69972509603105 843.0
226.9684746283505 836.0
227.237216572582 836.0
227.50595092824256 825.0
227.7746776948489 843.0
228.04339687191796 838.0
228.31210845896663 856.0
228.5808124555117 845.0
228.84950886107015 855.0
229.11819767515877 839.0
229.38687889729442 836.0
229.65555252699397 852.0
229.92421856377433 858.0
230.1928770071524 855.0
230.46152785664492 857.0
230.73017111176884 845.0
230.99880677204106 840.0
231.26743483697837 854.0
231.53605530609772 849.0
231.8046681789159 844.0
232.07327345494983 863.0
232.34187113371638 848.0
232.61046121473237 843.0
232.87904369751473 846.0
233.14761858158028 848.0
233.41618586644586 840.0
233.68474555162845 845.0
233.95329763664483 840.0
234.2218421210119 857.0
234.49037900424648 868.0
234.7589082858655 830.0
235.02742996538583 837.0
235.29594404232427 860.0
235.56445051619772 844.0
235.8329493865231 850.0
236.10144065281722 828.0
236.36992431459691 840.0
236.63840037137916 829.0
236.9068688226808 843.0
237.1753296680186 842.0
237.44378290690955 844.0
237.7122285388704 846.0
237.9806665634181 828.0
238.24909698006957 833.0
238.51751978834153 836.0
238.78593498775095 854.0
239.0543425778147 850.0
239.32274255804958 833.0
239.59113492797255 830.0
239.8595196871004 834.0
240.12789683495004 828.0
240.3962663710383 847.0
240.66462829488208 847.0
240.93298260599826 854.0
241.2013293039037 847.0
241.46966838811522 839.0
241.73799985814978 848.0
242.00632371352418 854.0
242.27463995375527 850.0
242.54294857835998 849.0
242.81124958685515 834.0
243.07954297875764 852.0
243.34782875358434 835.0
243.61610691085207 829.0
243.88437745007772 850.0
244.15264037077822 851.0
244.42089567247035 837.0
244.68914335467105 833.0
244.95738341689716 858.0
245.2256158586655 845.0
245.493840679493 843.0
245.76205787889654 848.0
246.03026745639292 857.0
246.29846941149904 838.0
246.5666637437318 837.0
246.834850452608 828.0
247.1030295376446 843.0
247.37120099835838 846.0
247.63936483426627 854.0
247.9075210448851 838.0
248.17566962973177 851.0
248.4438105883231 847.0
248.71194392017603 825.0
248.98006962480733 829.0
249.248187701734 852.0
249.51629815047275 838.0
249.78440097054056 830.0
250.05249616145431 833.0
250.32058372273076 832.0
250.5886636538869 844.0
250.85673595443953 853.0
251.12480062390551 858.0
251.39285766180177 851.0
251.6609070676451 840.0
251.92894884095242 835.0
252.19698298124058 843.0
252.46500948802645 838.0
252.73302836082692 829.0
253.00103959915882 831.0
253.26904320253902 841.0
253.53703917048443 840.0
253.80502750251188 841.0
254.07300819813827 849.0
254.34098125688044 856.0
254.60894667825525 840.0
254.87690446177962 845.0
255.14485460697037 844.0
255.41279711334434 846.0
255.6807319804185 845.0
255.94865920770962 857.0
256.2165787947346 836.0
256.48449074101035 836.0
256.75239504605366 855.0
257.02029170938147 850.0
257.28818073051065 841.0
257.556062108958 850.0
257.8239358442404 832.0
258.0918019358748 837.0
258.35966038337796 836.0
258.6275111862668 834.0
258.8953543440582 844.0
259.163189856269 834.0
259.4310177224162 837.0
259.6988379420164 835.0
259.9666505145867 837.0
260.23445543964385 857.0
260.50225271670473 850.0
260.77004234528624 837.0
261.03782432490533 853.0
261.3055986550787 841.0
261.5733653353234 818.0
261.8411243651561 845.0
262.1088757440937 851.0
262.37661947165327 859.0
262.6443555473515 849.0
262.9120839707053 851.0
263.1798047412315 845.0
263.44751785844704 830.0
263.7152233218687 846.0
263.98292113101354 843.0
264.2506112853982 817.0
264.51829378453965 846.0
264.7859686279547 834.0
265.05363581516025 830.0
265.32129534567326 836.0
265.5889472190105 841.0
265.8565914346889 828.0
266.1242279922252 825.0
266.39185689113634 837.0
266.65947813093925 851.0
266.9270917111508 854.0
267.19469763128774 860.0
267.46229589086704 848.0
267.72988648940554 841.0
267.9974694264201 846.0
268.2650447014276 836.0
268.53261231394487 847.0
268.80017226348883 845.0
269.0677245495763 840.0
269.3352691717242 837.0
269.60280612944933 832.0
269.8703354222686 837.0
270.13785704969894 830.0
270.40537101125716 850.0
270.67287730646007 845.0
270.9403759348246 843.0
271.2078668958677 838.0
271.47535018910605 826.0
271.7428258140567 846.0
272.01029377023633 839.0
272.2777540571619 833.0
272.5452066743504 833.0
272.81265162131854 842.0
273.08008889758327 844.0
273.34751850266144 828.0
273.6149404360698 849.0
273.8823546973254 838.0
274.1497612859451 839.0
274.4171602014456 847.0
274.6845514433439 833.0
274.95193501115676 836.0
275.2193109044012 859.0
275.486679122594 848.0
275.7540396652521 850.0
276.02139253189216 856.0
276.2887377220313 844.0
276.55607523518626 839.0
276.82340507087395 834.0
277.09072722861123 844.0
277.3580417079149 837.0
277.62534850830195 827.0
277.8926476292892 848.0
278.1599390703934 848.0
278.4272228311316 847.0
278.69449891102056 853.0
278.96176730957717 844.0
279.22902802631836 843.0
279.4962810607609 835.0
279.76352641242164 838.0
280.0307640808177 854.0
280.29799406546556 844.0
280.5652163658824 841.0
280.8324309815849 836.0
281.09963791209003 844.0
281.3668371569146 835.0
281.6340287155756 820.0
281.9012125875897 838.0
282.168388772474 851.0
282.4355572697452 837.0
282.7027180789201 838.0
282.9698711995158 848.0
283.23701663104896 849.0
283.50415437303667 856.0
283.77128442499554 837.0
284.0384067864426 848.0
284.3055214568946 847.0
284.57262843586864 848.0
284.8397277228814 837.0
285.1068193174497 841.0
285.37390321909055 835.0
285.6409794273207 868.0
285.9080479416572 837.0
286.1751087616167 850.0
286.4421618867162 834.0
286.7092073164725 841.0
286.9762450504025 839.0
287.24327508802315 837.0
287.5102974288511 851.0
287.77731207240345 840.0
288.04431901819703 829.0
288.3113182657485 837.0
288.578309814575 835.0
288.84529366419326 826.0
289.1122698141201 835.0
289.37923826387254 846.0
289.6461990129674 846.0
289.91315206092133 836.0
290.18009740725154 835.0
290.44703505147464 841.0
290.7139649931077 843.0
290.98088723166734 837.0
291.24780176667065 832.0
291.5147085976344 842.0
291.78160772407557 844.0
292.04849914551085 848.0
292.3153828614572 841.0
292.58225887143146 838.0
292.8491271749505 840.0
293.1159877715313 840.0
293.3828406606906 830.0
293.6496858419453 851.0
293.9165233148123 847.0
294.1833530788084 838.0
294.4501751334505 844.0
294.71698947825547 833.0
294.9837961127402 859.0
295.2505950364216 847.0
295.5173862488164 842.0
295.78416974944156 854.0
296.050945537814 846.0
296.31771361345045 839.0
296.584473975868 847.0
296.8512266245832 832.0
297.11797155911313 817.0
297.38470877897464 848.0
297.6514382836846 851.0
297.9181600727598 842.0
298.18487414571723 841.0
298.4515805020736 823.0
298.71827914134593 849.0
298.9849700630511 836.0
299.2516532667058 854.0
299.518328751827 858.0
299.78499651793163 831.0
300.0516565645365 851.0
300.3183088911584 835.0
300.58495349731436 857.0
300.8515903825211 831.0
301.1182195462956 851.0
301.3848409881546 848.0
301.65145470761513 842.0
301.91806070419403 837.0
302.184658977408 838.0
302.4512495267741 839.0
302.7178323518091 822.0
302.9844074520298 856.0
303.2509748269532 847.0
303.5175344760962 848.0
303.78408639897555 849.0
304.0506305951082 840.0
304.31716706401096 839.0
304.58369580520065 850.0
304.8502168181943 829.0
305.1167301025086 835.0
305.3832356576606 843.0
305.649733483167 856.0
305.9162235785447 837.0
306.1827059433106 844.0
306.4491805769817 842.0
306.7156474790747 840.0
306.98210664910647 852.0
307.2485580865939 853.0
307.5150017910539 846.0
307.7814377620034 847.0
308.0478659989591 849.0
308.31428650143795 845.0
308.58069926895683 855.0
308.8471043010326 852.0
309.1135015971821 838.0
309.37989115692227 843.0
309.6462729797699 834.0
309.91264706524197 840.0
310.1790134128551 828.0
310.4453720221265 834.0
310.71172289257277 826.0
310.97806602371094 820.0
311.2444014150577 849.0
311.5107290661301 847.0
311.777048976445 849.0
312.04336114551904 838.0
312.30966557286945 840.0
312.5759622580128 838.0
312.8422512004661 849.0
313.1085323997461 837.0
313.3748058553698 839.0
313.641071566854 848.0
313.90732953371554 850.0
314.17357975547145 845.0
314.4398222316384 858.0
314.70605696173334 841.0
314.9722839452731 850.0
315.23850318177466 850.0
315.50471467075477 841.0
315.7709184117303 838.0
316.0371144042182 847.0
316.3033026477353 832.0
316.56948314179846 845.0
316.8356558859246 839.0
317.1018208796305 844.0
317.36797812243304 832.0
317.6341276138491 851.0
317.90026935339563 830.0
318.1664033405894 852.0
318.4325295749473 840.0
318.6986480559862 844.0
318.96475878322303 843.0
319.2308617561746 851.0
319.4969569743577 850.0
319.76304443728935 853.0
320.0291241444864 846.0
320.2951960954656 839.0
320.5612602897438 848.0
320.82731672683815 846.0
321.0933654062652 856.0
321.359406327542 844.0
321.6254394901853 837.0
321.891464893712 836.0
322.157482537639 851.0
322.4234924214832 841.0
322.68949454476143 836.0
322.95548890699064 853.0
323.2214755076875 844.0
323.487454346369 850.0
323.753425422552 845.0
324.01938873575347 842.0
324.2853442854901 838.0
324.55129207127885 858.0
324.8172320926366 847.0
325.08316434908016 836.0
325.34908884012646 835.0
325.61500556529234 848.0
325.8809145240947 848.0
326.14681571605024 830.0
326.4127091406761 835.0
326.6785947974889 845.0
326.9444726860058 860.0
327.2103428057433 838.0
327.47620515621855 851.0
327.74205973694836 839.0
328.00790654744947 832.0
328.2737455872389 841.0
328.5395768558335 834.0
328.80540035275004 838.0
329.0712160775054 840.0
329.33702402961654 862.0
329.6028242086002 851.0
329.86861661397353 836.0
330.13440124525306 826.0
330.4001781019559 838.0
330.66594718359863 817.0
330.9317084896984 840.0
331.19746201977205 844.0
331.46320777333636 832.0
331.7289457499082 833.0
331.9946759490044 850.0
332.2603983701419 852.0
332.5261130128375 825.0
332.79181987660826 841.0
333.05751896097087 848.0
333.3232102654422 850.0
333.58889378953916 837.0
333.85456953277856 850.0
334.1202374946774 841.0
334.38589767475247 842.0
334.6515500725206 836.0
334.9171946874987 848.0
335.18283151920355 838.0
335.4484605671522 858.0
335.7140818308614 830.0
335.97969530984807 844.0
336.245301003629 851.0
336.51089891172114 846.0
336.77648903364127 859.0
337.04207136890636 848.0
337.30764591703326 849.0
337.5732126775387 845.0
337.83877164993976 837.0
338.10432283375314 822.0
338.36986622849577 825.0
338.63540183368457 823.0
338.9009296488363 850.0
339.16644967346787 833.0
339.4319619070962 851.0
339.6974663492381 839.0
339.9629629994105 844.0
340.22845185713027 833.0
340.4939329219141 843.0
340.75940619327906 856.0
341.02487167074196 852.0
341.2903293538197 846.0
341.555779242029 853.0
341.821221334887 857.0
342.0866556319103 853.0
342.3520821326158 843.0
342.6175008365205 843.0
342.8829117431413 840.0
343.1483148519949 831.0
343.41371016259825 831.0
343.6790976744682 840.0
343.9444773871216 844.0
344.20984930007546 854.0
344.4752134128465 858.0
344.74056972495157 870.0
345.0059182359076 868.0
345.27125894523147 884.0
345.53659185244 873.0
345.80191695705014 867.0
346.0672342585787 856.0
346.3325437565426 858.0
346.5978454504585 856.0
346.8631393398436 845.0
347.1284254242145 855.0
347.3937037030882 841.0
347.6589741759816 852.0
347.92423684241146 827.0
348.1894917018946 843.0
348.4547387539481 840.0
348.71997799808867 849.0
348.9852094338332 844.0
349.2504330606986 860.0
349.51564887820166 856.0
349.7808568858593 847.0
350.0460570831885 849.0
350.31124946970584 853.0
350.57643404492853 830.0
350.84161080837316 851.0
351.1067797595568 846.0
351.3719408979961 858.0
351.63709422320824 887.0
351.90223973470984 870.0
352.16737743201776 902.0
352.43250731464894 880.0
352.69762938212034 844.0
352.9627436339487 863.0
353.2278500696509 854.0
353.49294868874387 854.0
353.7580394907444 834.0
354.02312247516943 832.0
354.28819764153576 842.0
354.55326498936034 858.0
354.81832451816 836.0
355.08337622745165 831.0
355.348420116752 827.0
355.613456185578 847.0
355.8784844334467 849.0
356.1435048598747 867.0
356.4085174643791 835.0
356.6735222464765 825.0
356.938519205684 830.0
357.2035083415184 833.0
357.46848965349653 829.0
357.73346314113536 839.0
357.9984288039516 859.0
358.2633866414622 836.0
358.528336653184 838.0
358.793278838634 843.0
359.05821319732894 842.0
359.3231397287857 842.0
359.5880584325211 840.0
359.8529693080521 839.0
360.1178723548955 843.0
360.3827675725683 847.0
360.64765496058726 844.0
360.9125345184692 828.0
361.1774062457311 848.0
361.44227014188965 831.0
361.707126206462 845.0
361.9719744389649 847.0
362.2368148389151 838.0
362.5016474058295 854.0
362.766472139225 844.0
363.0312890386186 825.0
363.296098103527 846.0
363.5608993334672 831.0
363.82569272795587 852.0
364.09047828651006 860.0
364.35525600864656 847.0
364.6200258938823 834.0
364.8847879417341 845.0
365.1495421517188 842.0
365.41428852335326 841.0
365.67902705615444 825.0
365.9437577496392 854.0
366.2084806033243 820.0
366.4731956167267 845.0
366.7379027893632 834.0
367.0026021207507 839.0
367.2672936104061 865.0
367.5319772578463 841.0
367.79665306258806 833.0
368.06132102414836 855.0
368.32598114204393 850.0
368.59063341579173 837.0
368.85527784490864 848.0
369.1199144289115 836.0
369.3845431673172 832.0
369.6491640596426 855.0
369.91377710540445 844.0
370.1783823041198 846.0
370.44297965530546 849.0
370.70756915847835 837.0
370.97215081315517 837.0
371.2367246188529 838.0
371.5012905750884 844.0
371.7658486813786 830.0
372.0303989372402 839.0
372.29494134219027 827.0
372.5594758957455 852.0
372.82400259742286 846.0
373.08852144673915 823.0
373.3530324432114 834.0
373.6175355863563 845.0
373.8820308756908 848.0
374.1465183107317 839.0
374.410997890996 843.0
374.6754696160004 839.0
374.93993348526186 853.0
375.2043894982973 840.0
375.4688376546235 843.0
375.7332779537573 836.0
375.9977103952157 851.0
376.26213497851546 866.0
376.52655170317354 842.0
376.7909605687067 841.0
377.05536157463183 853.0
377.3197547204658 854.0
377.5841400057256 845.0
