FLAMES_15_08_2023_10h45min34s spectrum
237.70701763477373 1127.1588138385503
238.08847127326314 1105.5657331136738
238.4698937200855 1172.5042833607909
238.85128495782118 1185.4601317957165
239.2326449690505 1166.026359143328
239.61397373635387 1099.0878088962108
239.99527124231156 1131.4774299835256
240.376537469504 1183.300823723229
240.7577724005114 1153.070510708402
241.1389760179143 1166.026359143328
241.52014830429283 1157.3891268533773
241.90128924222745 1161.7077429983526
242.2823988142985 1176.8228995057661
242.66347700308629 1133.6367380560132
243.04452379117117 1135.7960461285008
243.42553916113357 1168.1856672158156
243.8065230955537 1146.592586490939
244.187475577012 1148.7518945634267
244.56839658808875 1172.5042833607909
244.94928611136433 1135.7960461285008
245.3301441294191 1185.4601317957165
245.71097062483335 1120.6808896210873
246.0917655801875 1135.7960461285008
246.4725289780618 1142.2739703459638
246.8532608010367 1220.0090609555189
247.23396103169244 1176.8228995057661
247.61462965260944 1185.4601317957165
247.995266646368 1129.318121911038
248.37587199554847 1146.592586490939
248.7564456827312 1124.9995057660626
249.1369876904966 1090.4505766062603
249.51749800142488 1172.5042833607909
249.8979765980965 1077.4947281713344
250.27842346309174 1140.1146622734761
250.65883857899095 1187.6194398682042
251.03922192837453 1142.2739703459638
251.41957349382272 1148.7518945634267
251.79989325791598 1153.070510708402
252.1801812032346 1166.026359143328
252.5604373123589 1118.5215815485997
252.94066156786928 1105.5657331136738
253.32085395234603 1172.5042833607909
253.7010144483695 1127.1588138385503
254.08114303852003 1146.592586490939
254.46123970537803 1237.28352553542
254.8413044315238 1142.2739703459638
255.2213371995377 1209.2125205930806
255.601337992 1174.6635914332785
255.98130679149114 1153.070510708402
256.3612435805914 1131.4774299835256
256.7411483418811 1071.0168039538714
257.1210210579407 1086.131960461285
257.50086171135047 1137.9553542009885
257.8806702846908 1161.7077429983526
258.26044676054187 1241.6021416803953
258.6401911214843 1202.7345963756177
259.01990335009816 1153.070510708402
259.399583428964 1159.548434925865
259.7792313406621 1153.070510708402
260.1588470677726 1140.1146622734761
260.5384305928762 1209.2125205930806
260.9179818985531 1137.9553542009885
261.29750096738354 1196.2566721581547
261.6769877819479 1155.2298187808897
262.0564423248266 1137.9553542009885
262.4358645786 1127.1588138385503
262.8152545258483 1137.9553542009885
263.19461214915196 1172.5042833607909
263.57393743109134 1159.548434925865
263.95323035424667 1120.6808896210873
264.3324909011985 1135.7960461285008
264.71171905452695 1066.6981878088961
265.0909147968125 1176.8228995057661
265.4700781106354 1146.592586490939
265.8492089785761 1144.4332784184514
266.2283073832148 1198.4159802306424
266.60737330713204 1161.7077429983526
266.986406732908 1135.7960461285008
267.3654076431231 1120.6808896210873
267.7443760203576 1099.0878088962108
268.123311847192 1101.2471169686985
268.5022151062065 1168.1856672158156
268.88108577998145 1159.548434925865
269.2599238510973 1157.3891268533773
269.6387293021343 1226.4869851729818
270.0175021156729 1176.8228995057661
270.39624227429334 1194.097364085667
270.77494976057596 1155.2298187808897
271.1536245571012 1178.9822075782538
271.53226664644933 1170.3449752883032
271.9108760112006 1202.7345963756177
272.28945263393564 1142.2739703459638
272.6679964972345 1144.4332784184514
273.0465075836777 1146.592586490939
273.42498587584544 1176.8228995057661
273.8034313563182 1161.7077429983526
274.1818440076763 1157.3891268533773
274.56022381249994 1146.592586490939
274.93857075336973 1211.3718286655683
275.31688481286574 1161.7077429983526
275.69516597356846 1120.6808896210873
276.07341421805836 1112.0436573311367
276.4516295289155 1148.7518945634267
276.8298118887204 1079.654036243822
277.2079612800533 1194.097364085667
277.5860776854947 1232.9649093904447
277.9641610876248 1127.1588138385503
278.34221146902405 1083.9726523887973
278.7202288122727 1183.300823723229
279.09821309995107 1220.0090609555189
279.4761643146396 1166.026359143328
279.8540824389186 1148.7518945634267
280.2319674553685 1174.6635914332785
280.60981934656945 1209.2125205930806
280.987638095102 1187.6194398682042
281.36542368354634 1146.592586490939
281.7431760944829 1161.7077429983526
282.12089531049196 1155.2298187808897
282.49858131415397 1183.300823723229
282.8762340880491 1133.6367380560132
283.25385361475793 1170.3449752883032
283.6314398768605 1148.7518945634267
284.00899285693754 1187.6194398682042
284.38651253756905 1161.7077429983526
284.76399890133547 1183.300823723229
285.14145193081725 1181.1415156507414
285.5188716085946 1196.2566721581547
285.89625791724796 1146.592586490939
286.2736108393577 1166.026359143328
286.65093035750397 1176.8228995057661
287.02821645426735 1150.9112026359144
287.4054691122281 1204.8939044481053
287.7826883139665 1127.1588138385503
288.15987404206294 1189.7787479406918
288.53702627909774 1172.5042833607909
288.9141450076513 1172.5042833607909
289.291230210304 1161.7077429983526
289.668281869636 1144.4332784184514
290.0452999682278 1159.548434925865
290.4222844886597 1178.9822075782538
290.79923541351206 1148.7518945634267
291.1761527253652 1163.8670510708403
291.5530364067995 1150.9112026359144
291.92988644039525 1178.9822075782538
292.30670280873284 1176.8228995057661
292.6834854943926 1112.0436573311367
293.0602344799549 1209.2125205930806
293.436949748 1155.2298187808897
293.8136312811083 1178.9822075782538
294.1902790618602 1146.592586490939
294.5668930728359 1155.2298187808897
294.9434732966159 1150.9112026359144
295.3200197157805 1146.592586490939
295.69653231291 1176.8228995057661
296.07301107058476 1170.3449752883032
296.4494559713851 1166.026359143328
296.8258669978914 1172.5042833607909
297.202244132684 1163.8670510708403
297.57858735834327 1183.300823723229
297.95489665744947 1127.1588138385503
298.331172012583 1198.4159802306424
298.70741340632424 1137.9553542009885
299.08362082125353 1124.9995057660626
299.45979423995107 1161.7077429983526
299.8359336449974 1127.1588138385503
300.21203901897275 1133.6367380560132
300.5881103444575 1181.1415156507414
300.96414760403206 1163.8670510708403
301.3401507802766 1096.9285008237232
301.7161198557716 1183.300823723229
302.0920548130973 1181.1415156507414
302.46795563483414 1161.7077429983526
302.8438223035625 1200.57528830313
303.2196548018626 1168.1856672158156
303.5954531123149 1170.3449752883032
303.9712172174996 1124.9995057660626
304.3469470999972 1170.3449752883032
304.722642742388 1146.592586490939
305.0983041272523 1181.1415156507414
305.4739312371704 1204.8939044481053
305.8495240547228 1157.3891268533773
306.22508256248966 1191.9380560131794
306.60060674305157 1204.8939044481053
306.9760965789886 1198.4159802306424
307.3515520528812 1135.7960461285008
307.72697314730976 1172.5042833607909
308.10235984485456 1187.6194398682042
308.477712128096 1194.097364085667
308.8530299796144 1166.026359143328
309.2283133819901 1185.4601317957165
309.6035623178035 1191.9380560131794
309.97877676963475 1146.592586490939
310.3539567200645 1174.6635914332785
310.72910215167286 1215.6904448105436
311.1042130470402 1107.7250411861614
311.479289388747 1170.3449752883032
311.85433115937343 1153.070510708402
312.22933834150007 1187.6194398682042
312.6043109177069 1166.026359143328
312.9792488705746 1161.7077429983526
313.3541521826834 1133.6367380560132
313.72902083661353 1263.1952224052718
314.1038548149455 1198.4159802306424
314.4786541002596 1157.3891268533773
314.85341867513614 1142.2739703459638
315.2281485221555 1163.8670510708403
315.60284362389797 1258.8766062602965
315.97750396294396 1174.6635914332785
316.3521295218738 1142.2739703459638
316.72672028326787 1191.9380560131794
317.1012762297064 1144.4332784184514
317.47579734376984 1194.097364085667
317.8502836080385 1183.300823723229
318.2247350050927 1159.548434925865
318.59915151751284 1137.9553542009885
318.97353312787914 1204.8939044481053
319.3478798187721 1153.070510708402
319.722191572772 1172.5042833607909
320.0964683724591 1222.1683690280065
320.4707102004139 1239.4428336079077
320.8449170392167 1174.6635914332785
321.21908887144775 1181.1415156507414
321.59322567968746 1131.4774299835256
321.96732744651615 1109.884349258649
322.34139415451426 1161.7077429983526
322.715425786262 1153.070510708402
323.0894223243398 1127.1588138385503
323.46338375132797 1153.070510708402
323.83731004980694 1159.548434925865
324.21120120235685 1166.026359143328
324.5850571915582 1207.053212520593
324.9588779999913 1148.7518945634267
325.33266361023647 1159.548434925865
325.70641400487415 1163.8670510708403
326.0801291664846 1189.7787479406918
326.4538090776481 1196.2566721581547
326.82745372094513 1109.884349258649
327.201063078956 1140.1146622734761
327.57463713426097 1166.026359143328
327.94817586944055 1243.761449752883
328.3216792670749 1217.8497528830312
328.6951473097444 1228.6462932454695
329.0685799800295 1153.070510708402
329.4419772605105 1181.1415156507414
329.8153391337677 1146.592586490939
330.1886655823814 1148.7518945634267
330.56195658893205 1148.7518945634267
330.935212136 1142.2739703459638
331.3084322061655 1174.6635914332785
331.681616782009 1194.097364085667
332.05476584611074 1230.805601317957
332.4278793810511 1168.1856672158156
332.80095736941047 1185.4601317957165
333.1739997937691 1174.6635914332785
333.5470066367076 1189.7787479406918
333.91997788080585 1232.9649093904447
334.29291350864463 1181.1415156507414
334.665813502804 1226.4869851729818
335.03867784586447 1133.6367380560132
335.4115065204063 1140.1146622734761
335.7842995090099 1161.7077429983526
336.1570567942555 1187.6194398682042
336.5297783587235 1213.531136738056
336.9024641849943 1209.2125205930806
337.27511425564825 1278.3103789126853
337.64772855326555 1181.1415156507414
338.0203070604267 1176.8228995057661
338.39284975971196 1228.6462932454695
338.76535663370174 1191.9380560131794
339.1378276649763 1189.7787479406918
339.5102628361161 1226.4869851729818
339.8826621297014 1166.026359143328
340.2550255283125 1185.4601317957165
340.62735301452983 1254.5579901153212
340.99964457093375 1204.8939044481053
341.3719001801045 1170.3449752883032
341.74411982462243 1202.7345963756177
342.11630348706797 1174.6635914332785
342.4884511500215 1222.1683690280065
342.8605627960632 1181.1415156507414
343.23263840777355 1118.5215815485997
343.60467796773287 1161.7077429983526
343.97668145852145 1200.57528830313
344.34864886271976 1142.2739703459638
344.72058016290794 1200.57528830313
345.09247534166656 1166.026359143328
345.4643343815757 1187.6194398682042
345.836157265216 1226.4869851729818
346.2079439751676 1196.2566721581547
346.57969449401094 1168.1856672158156
346.9514088043263 1172.5042833607909
347.32308688869404 1211.3718286655683
347.69472872969453 1200.57528830313
348.06633430990803 1194.097364085667
348.4379036119151 1176.8228995057661
348.80943661829576 1187.6194398682042
349.18093331163067 1235.1242174629324
349.5523936745 1209.2125205930806
349.92381768948405 1196.2566721581547
350.2952053391633 1103.4064250411861
350.66655660611815 1273.99176276771
351.03787147292877 1220.0090609555189
351.4091499221755 1204.8939044481053
351.7803919364388 1161.7077429983526
352.151597498299 1148.7518945634267
352.52276659033635 1213.531136738056
352.89389919513127 1142.2739703459638
353.26499529526404 1209.2125205930806
353.63605487331506 1144.4332784184514
354.00707791186466 1202.7345963756177
354.3780643934932 1196.2566721581547
354.7490143007811 1261.0359143327842
355.11992761630853 1358.204777594728
355.4908043226559 1343.0896210873145
355.8616444024036 1325.8151565074136
356.232447838132 1358.204777594728
356.6032146124213 1373.3199341021416
356.973944707852 1310.7
357.34463810700436 1336.6116968698518
357.7152947924588 1280.469686985173
358.08591474679554 1226.4869851729818
358.45649795259504 1241.6021416803953
358.8270443924375 1153.070510708402
359.1975540489034 1140.1146622734761
359.5680269045731 1191.9380560131794
359.9384629420269 1232.9649093904447
360.30886214384503 1293.4255354200989
360.67922449260794 1405.7095551894563
361.04954997089607 1362.5233937397034
361.41983856128957 1323.655848434926
361.79009024636895 1215.6904448105436
362.1603050087145 1215.6904448105436
362.53048283090646 1159.548434925865
362.9006236955253 1178.9822075782538
363.27072758515135 1269.6731466227347
363.640794482365 1280.469686985173
364.0108243697464 1271.8324546952224
364.380817229876 1278.3103789126853
364.75077304533426 1286.947611202636
365.12069179870133 1254.5579901153212
365.4905734725577 1306.3813838550248
365.86041804948366 1178.9822075782538
366.2302255120595 1228.6462932454695
366.5999958428656 1235.1242174629324
366.96972902448243 1217.8497528830312
367.33942503949015 1222.1683690280065
367.70908387046927 1248.0800658978583
368.0787055 1220.0090609555189
368.4482899106627 1215.6904448105436
368.8178370850378 1120.6808896210873
369.1873470057056 1148.7518945634267
369.55681965524633 1204.8939044481053
369.92625501624053 1163.8670510708403
370.29565307126836 1189.7787479406918
370.6650138029103 1213.531136738056
371.0343371937467 1127.1588138385503
371.40362322635775 1170.3449752883032
371.772871883324 1189.7787479406918
372.1420831472256 1166.026359143328
372.511257000643 1144.4332784184514
372.88039342615656 1213.531136738056
373.24949240634663 1200.57528830313
373.6185539237935 1129.318121911038
373.98757796107753 1211.3718286655683
374.356564500779 1157.3891268533773
374.7255135254784 1124.9995057660626
375.09442501775595 1215.6904448105436
375.463298960192 1230.805601317957
375.83213533536696 1103.4064250411861
376.2009341258611 1166.026359143328
376.56969531425494 1220.0090609555189
376.9384188831286 1187.6194398682042
377.3071048150625 1198.4159802306424
377.675753092637 1185.4601317957165
378.0443636984325 1148.7518945634267
378.4129366150292 1174.6635914332785
378.7814718250076 1122.840197693575
379.149969310948 1191.9380560131794
379.51842905543066 1174.6635914332785
379.886851041036 1142.2739703459638
380.2552352503444 1174.6635914332785
380.6235816659361 1148.7518945634267
380.99189027039154 1172.5042833607909
381.36016104629095 1209.2125205930806
381.72839397621476 1194.097364085667
382.0965890427433 1114.2029654036244
382.464746228457 1220.0090609555189
382.832865515936 1265.3545304777595
383.2009468877608 1349.5675453047775
383.5689903265117 1412.1874794069192
383.93699581476903 1312.8593080724877
384.3049633351132 1230.805601317957
384.67289287012454 1243.761449752883
385.0407844023833 1176.8228995057661
385.40863791446986 1224.3276771004942
385.77645338896457 1168.1856672158156
386.1442308084479 1166.026359143328
386.5119701555 1159.548434925865
386.8796714127014 1159.548434925865
387.2473345626322 1163.8670510708403
387.614959587873 1228.6462932454695
387.98254647100396 1181.1415156507414
388.3500951946055 1153.070510708402
388.71760574125796 1265.3545304777595
389.0850780935417 1159.548434925865
389.45251223403704 1196.2566721581547
389.81990814532435 1189.7787479406918
390.187265809984 1207.053212520593
390.55458521059626 1150.9112026359144
390.9218663297415 1163.8670510708403
391.28910915 1196.2566721581547
391.6563136539523 1176.8228995057661
392.02347982417854 1202.7345963756177
392.39060764325916 1204.8939044481053
392.7576970937744 1220.0090609555189
393.1247481583048 1129.318121911038
393.49176081943057 1189.7787479406918
393.858735059732 1135.7960461285008
394.2256708617896 1321.4965403624383
394.59256820818354 1511.5156507413508
394.9594270814943 1530.9494233937396
395.3262474643021 1524.4714991762767
395.69302933918743 1336.6116968698518
396.0597726887307 1237.28352553542
396.4264774955119 1194.097364085667
396.7931437421116 1172.5042833607909
397.1597714111103 1189.7787479406918
397.526360485088 1252.3986820428336
397.8929109466253 1161.7077429983526
398.25942277830245 1122.840197693575
398.6258959626998 1166.026359143328
398.9923304823977 1120.6808896210873
399.35872631997654 1207.053212520593
399.72508345801657 1090.4505766062603
400.09140187909816 1135.7960461285008
400.4576815658017 1176.8228995057661
400.8239225007075 1157.3891268533773
401.19012466639595 1230.805601317957
401.5562880454474 1250.239373970346
401.9224126204421 1120.6808896210873
402.28849837396046 1230.805601317957
402.6545452885828 1166.026359143328
403.0205533468895 1157.3891268533773
403.3865225314609 1302.0627677100495
403.75245282487725 1360.3640856672157
404.118344209719 1563.3390444810543
404.4841966685665 1595.728665568369
404.850010184 1610.8438220757826
405.2157847385999 1455.3736408566722
405.5815203149466 1327.9744645799012
405.94721689562033 1181.1415156507414
406.3128744632015 1209.2125205930806
406.67849300027046 1250.239373970346
407.0440724894076 1204.8939044481053
407.40961291319314 1213.531136738056
407.77511425420744 1157.3891268533773
408.140576495031 1163.8670510708403
408.50599961824406 1178.9822075782538
408.8713836064269 1224.3276771004942
409.2367284421599 1118.5215815485997
409.6020341080235 1157.3891268533773
409.96730058659784 1168.1856672158156
410.3325278604635 1204.8939044481053
410.6977159122007 1178.9822075782538
411.06286472438984 1153.070510708402
411.4279742796112 1148.7518945634267
411.7930445604451 1230.805601317957
412.158075549472 1198.4159802306424
412.5230672292722 1109.884349258649
412.88801958242595 1241.6021416803953
413.25293259151374 1215.6904448105436
413.6178062391158 1213.531136738056
413.9826405078125 1243.761449752883
414.34743538018427 1178.9822075782538
414.7121908388113 1265.3545304777595
415.07690686627404 1578.4542009884678
415.44158344515284 2249.999011532125
415.806220558028 2953.9334431630973
416.1708181874799 2928.0217462932455
416.5353763160888 2440.0181219110377
416.8998949264352 1861.3235584843492
417.26437400109927 1600.0472817133443
417.62881352266146 1548.2238879736408
417.9932134737021 1656.1892915980231
418.3575738368016 1852.6863261943986
418.7218945945401 2109.6439868204284
419.0861757294981 2865.4018121911035
419.45041722425606 3688.098187808896
419.814619061394 4661.946128500824
420.17878122349254 4685.698517298188
420.5429036931319 3519.67215815486
420.90698645289245 2487.522899505766
421.2710294853545 1835.4118616144974
421.6350327730985 1410.0281713344316
421.99899629870464 1317.177924217463
422.3629200447534 1243.761449752883
422.72680399382506 1189.7787479406918
423.0906481285 1215.6904448105436
423.4544524313585 1248.0800658978583
423.81821688498104 1187.6194398682042
424.18194147194777 1232.9649093904447
424.54562617483913 1280.469686985173
424.9092709762355 1427.3026359143328
425.27287585871727 1930.421416803954
425.63644080486455 2569.5766062602966
425.9999657972579 2893.472817133443
426.3634508184776 2822.215650741351
426.72689585110396 2705.613014827018
427.0903008777174 2351.4864909390444
427.45366588089826 2096.6881383855025
427.8169908432268 1835.4118616144974
428.1802757472834 1494.2411861614498
428.5435205756485 1332.2930807248765
428.90672531090223 1256.7172981878089
429.2698899356252 1330.1337726523889
429.6330144323975 1556.8611202635914
429.99609878379977 1774.9512355848435
430.35914297241203 1708.0126853377265
430.7221469808148 1511.5156507413508
431.08511079158836 1388.4350906095551
431.4480343873131 1306.3813838550248
431.8109177505694 1248.0800658978583
432.1737608639375 1181.1415156507414
432.53656370999784 1327.9744645799012
432.8993262713307 1621.6403624382208
433.26204853051644 1885.0759472817133
433.6247304701354 1997.3599670510707
433.987372072768 1910.987644151565
434.3499733209945 1764.1546952224053
434.71253419739514 1608.684514003295
435.0750546845506 1431.621252059308
435.43753476504094 1276.1510708401977
435.79997442144656 1258.8766062602965
436.1623736363478 1220.0090609555189
436.524732392325 1263.1952224052718
436.8870506719586 1261.0359143327842
437.24932845782877 1207.053212520593
437.61156573251606 1178.9822075782538
437.97376247860063 1163.8670510708403
438.3359186786629 1142.2739703459638
438.6980343152833 1159.548434925865
439.060109371042 1194.097364085667
439.4221438285195 1146.592586490939
439.78413767029605 1243.761449752883
440.146090878952 1170.3449752883032
440.50800343706777 1194.097364085667
440.86987532722367 1202.7345963756177
441.23170653200003 1211.3718286655683
441.5934970339772 1174.6635914332785
441.95524681573545 1172.5042833607909
442.3169558598552 1194.097364085667
442.6786241489168 1189.7787479406918
443.04025166550053 1196.2566721581547
443.4018383921868 1245.9207578253706
443.76338431155597 1142.2739703459638
444.1248894061883 1196.2566721581547
444.4863536586642 1168.1856672158156
444.847777051564 1176.8228995057661
445.209159567468 1166.026359143328
445.5705011889566 1217.8497528830312
445.9318018986102 1174.6635914332785
446.293061679009 1204.8939044481053
446.6542805127335 1148.7518945634267
447.015458382364 1176.8228995057661
447.3765952704806 1166.026359143328
447.737691159664 1191.9380560131794
448.0987460324943 1135.7960461285008
448.459759871552 1144.4332784184514
448.8207326594174 1168.1856672158156
449.1816643786708 1148.7518945634267
449.54255501189255 1183.300823723229
449.90340454166295 1181.1415156507414
450.2642129505625 1308.5406919275124
450.6249802211714 1394.913014827018
450.98570633607005 1664.8265238879735
451.3463912778388 1587.0914332784184
451.707035029058 1556.8611202635914
452.06763757230806 1401.390939044481
452.42819889016914 1340.930313014827
452.7887189652217 1317.177924217463
453.149197780046 1235.1242174629324
453.50963531722255 1235.1242174629324
453.87003155933155 1178.9822075782538
454.23038648895334 1289.1069192751236
454.5907000886684 1241.6021416803953
454.9509723410569 1194.097364085667
455.31120322869936 1159.548434925865
455.671392734176 1107.7250411861614
456.0315408400672 1183.300823723229
456.3916475289533 1109.884349258649
456.75171278341463 1157.3891268533773
457.11173658603155 1176.8228995057661
457.47171891938444 1170.3449752883032
457.8316597660537 1148.7518945634267
458.1915591086195 1204.8939044481053
458.55141692966225 1198.4159802306424
458.9112332117623 1232.9649093904447
459.27100793750003 1327.9744645799012
459.63074108945574 1269.6731466227347
459.9904326502098 1204.8939044481053
460.3500826023425 1254.5579901153212
460.7096909284343 1166.026359143328
461.0692576110655 1226.4869851729818
461.42878263281636 1183.300823723229
461.7882659762673 1217.8497528830312
462.14770762399866 1174.6635914332785
462.50710755859075 1239.4428336079077
462.86646576262393 1202.7345963756177
463.2257822186787 1220.0090609555189
463.58505690933515 1194.097364085667
463.9442898171736 1176.8228995057661
464.3034809247747 1220.0090609555189
464.6626302147185 1222.1683690280065
465.0217376695855 1220.0090609555189
465.38080327195604 1178.9822075782538
465.73982700441036 1148.7518945634267
466.09880884952895 1189.7787479406918
466.457748789892 1217.8497528830312
466.81664680807995 1168.1856672158156
467.17550288667314 1157.3891268533773
467.5343170082519 1183.300823723229
467.8930891553965 1172.5042833607909
468.25181931068744 1172.5042833607909
468.6105074567051 1254.5579901153212
468.96915357602956 1183.300823723229
469.32775765124126 1239.4428336079077
469.68631966492063 1239.4428336079077
470.044839599648 1215.6904448105436
470.4033174380037 1239.4428336079077
470.761753162568 1302.0627677100495
471.1201467559214 1286.947611202636
471.4784982006441 1148.7518945634267
471.83680747931646 1293.4255354200989
472.19507457451897 1207.053212520593
472.5532994688317 1213.531136738056
472.9114821448353 1224.3276771004942
473.2696225851099 1142.2739703459638
473.62772077223593 1232.9649093904447
473.98577668879386 1217.8497528830312
474.34379031736376 1198.4159802306424
474.7017616405261 1215.6904448105436
475.0596906408612 1207.053212520593
475.4175773009495 1189.7787479406918
475.7754216033713 1191.9380560131794
476.13322353070686 1209.2125205930806
476.4909830655366 1204.8939044481053
476.84870019044087 1280.469686985173
477.206374888 1230.805601317957
477.56400714079433 1230.805601317957
477.92159693140417 1170.3449752883032
478.2791442424099 1220.0090609555189
478.6366490563919 1096.9285008237232
478.9941113559305 1148.7518945634267
479.351531123606 1155.2298187808897
479.7089083419988 1196.2566721581547
480.0662429936891 1189.7787479406918
480.4235350612574 1148.7518945634267
480.780784527284 1220.0090609555189
481.13799137434927 1237.28352553542
481.4951555850335 1178.9822075782538
481.852277141917 1181.1415156507414
482.20935602758027 1194.097364085667
482.5663922246035 1137.9553542009885
482.9233857155671 1170.3449752883032
483.28033648305137 1172.5042833607909
483.63724450963673 1213.531136738056
483.9941097779035 1178.9822075782538
484.35093227043194 1140.1146622734761
484.7077119698025 1213.531136738056
485.0644488585956 1185.4601317957165
485.4211429193914 1198.4159802306424
485.7777941347702 1202.7345963756177
486.1344024873125 1258.8766062602965
486.49096795959866 1327.9744645799012
486.8474905342089 1276.1510708401977
487.20397019372365 1312.8593080724877
487.56040692072327 1291.2662273476112
487.916800697788 1282.6289950576606
488.2731515074983 1321.4965403624383
488.6294593324344 1207.053212520593
488.98572415517674 1371.160626029654
489.3419459583057 1310.7
489.69812472440145 1330.1337726523889
490.0542604360445 1284.7883031301483
490.41035307581524 1198.4159802306424
