HR4000_17_08_2023_13h33min39s spectrum
Wavelength [nm] // Intensity [u.a.] 
357.2035083415184 704.0
357.46848965349653 730.0
357.73346314113536 729.0
357.9984288039516 733.0
358.2633866414622 740.0
358.528336653184 728.0
358.793278838634 726.0
359.05821319732894 737.0
359.3231397287857 730.0
359.5880584325211 725.0
359.8529693080521 720.0
360.1178723548955 729.0
360.3827675725683 746.0
360.64765496058726 736.0
360.9125345184692 737.0
361.1774062457311 737.0
361.44227014188965 728.0
361.707126206462 734.0
361.9719744389649 720.0
362.2368148389151 746.0
362.5016474058295 728.0
362.766472139225 729.0
363.0312890386186 725.0
363.296098103527 734.0
363.5608993334672 735.0
363.82569272795587 722.0
364.09047828651006 744.0
364.35525600864656 743.0
364.6200258938823 737.0
364.8847879417341 725.0
365.1495421517188 735.0
365.41428852335326 715.0
365.67902705615444 727.0
365.9437577496392 738.0
366.2084806033243 737.0
366.4731956167267 732.0
366.7379027893632 736.0
367.0026021207507 728.0
367.2672936104061 737.0
367.5319772578463 731.0
367.79665306258806 733.0
368.06132102414836 737.0
368.32598114204393 728.0
368.59063341579173 726.0
368.85527784490864 733.0
369.1199144289115 735.0
369.3845431673172 725.0
369.6491640596426 745.0
369.91377710540445 731.0
370.1783823041198 730.0
370.44297965530546 746.0
370.70756915847835 743.0
370.97215081315517 742.0
371.2367246188529 731.0
371.5012905750884 732.0
371.7658486813786 743.0
372.0303989372402 731.0
372.29494134219027 737.0
372.5594758957455 728.0
372.82400259742286 745.0
373.08852144673915 733.0
373.3530324432114 744.0
373.6175355863563 748.0
373.8820308756908 737.0
374.1465183107317 747.0
374.410997890996 749.0
374.6754696160004 732.0
374.93993348526186 726.0
375.2043894982973 721.0
375.4688376546235 724.0
375.7332779537573 751.0
375.9977103952157 729.0
376.26213497851546 732.0
376.52655170317354 732.0
376.7909605687067 726.0
377.05536157463183 736.0
377.3197547204658 729.0
377.5841400057256 720.0
377.84851742992794 730.0
378.11288699258984 730.0
378.37724869322795 736.0
378.64160253135935 720.0
378.90594850650075 731.0
379.1702866181692 724.0
379.4346168658814 723.0
379.69893924915425 724.0
379.9632537675047 732.0
380.2275604204495 730.0
380.49185920750574 736.0
380.75615012819 731.0
381.0204331820193 751.0
381.2847083685105 737.0
381.5489756871804 731.0
381.8132351375459 733.0
382.07748671912407 719.0
382.34173043143153 730.0
382.6059662739852 737.0
382.8701942463019 734.0
383.1344143478986 725.0
383.3986265782921 743.0
383.6628309369994 733.0
383.92702742353725 724.0
384.1912160374225 731.0
384.45539677817203 741.0
384.7195696453027 736.0
384.98373463833155 742.0
385.2478917567753 732.0
385.5120410001507 717.0
385.7761823679748 731.0
386.0403158597644 740.0
386.30444147503647 738.0
386.5685592133077 726.0
386.8326690740951 736.0
387.09677105691543 732.0
387.36086516128563 747.0
387.6249513867226 730.0
387.88902973274315 726.0
388.15310019886414 735.0
388.41716278460245 732.0
388.68121748947493 741.0
388.9452643129986 734.0
389.2093032546901 730.0
389.47333431406645 730.0
389.73735749064434 731.0
390.0013727839409 748.0
390.2653801934728 740.0
390.52937971875696 734.0
390.7933713593103 729.0
391.05735511464974 746.0
391.3213309842919 734.0
391.5852989677539 736.0
391.8492590645524 732.0
392.1132112742045 728.0
392.37715559622694 730.0
392.6410920301366 730.0
392.9050205754503 738.0
393.1689412316849 732.0
393.43285399835736 735.0
393.69675887498465 749.0
393.96065586108335 737.0
394.2245449561705 732.0
394.4884261597629 736.0
394.75229947137757 740.0
395.01616489053123 738.0
395.28002241674085 736.0
395.5438720495231 735.0
395.80771378839506 734.0
396.0715476328735 735.0
396.33537358247537 741.0
396.5991916367174 737.0
396.86300179511665 740.0
397.12680405718976 728.0
397.39059842245376 742.0
397.65438489042543 724.0
397.91816346062177 749.0
398.18193413255955 742.0
398.4456969057556 737.0
398.7094517797268 750.0
398.97319875399006 730.0
399.2369378280623 751.0
399.50066900146027 735.0
399.764392273701 744.0
400.02810764430114 742.0
400.2918151127777 734.0
400.55551467864757 724.0
400.81920634142756 720.0
401.08289010063453 724.0
401.34656595578537 725.0
401.6102339063969 736.0
401.8738939519861 726.0
402.1375460920697 720.0
402.4011903261647 745.0
402.6648266537879 726.0
402.92845507445617 731.0
403.1920755876863 728.0
403.4556881929953 729.0
403.71929288990003 739.0
403.98288967791734 733.0
404.246478556564 731.0
404.5100595253569 729.0
404.77363258381297 728.0
405.03719773144906 738.0
405.3007549677821 741.0
405.56430429232887 732.0
405.82784570460626 737.0
406.0913792041311 730.0
406.35490479042033 735.0
406.61842246299085 740.0
406.88193222135936 743.0
407.14543406504293 735.0
407.4089279935582 730.0
407.6724140064223 725.0
407.9358921031519 713.0
408.19936228326395 737.0
408.4628245462754 724.0
408.7262788917029 726.0
408.9897253190635 752.0
409.25316382787395 756.0
409.5165944176513 739.0
409.7800170879122 738.0
410.04343183817366 741.0
410.30683866795243 744.0
410.57023757676546 736.0
410.83362856412975 747.0
411.09701162956185 753.0
411.3603867725789 732.0
411.62375399269763 718.0
411.887113289435 738.0
412.1504646623078 736.0
412.4138081108329 723.0
412.6771436345273 729.0
412.94047123290767 733.0
413.20379090549096 756.0
413.46710265179405 743.0
413.7304064713339 737.0
413.9937023636272 731.0
414.25699032819097 745.0
414.52027036454194 734.0
414.78354247219704 748.0
415.0468066506732 740.0
415.31006289948726 740.0
415.5733112181561 726.0
415.83655160619645 746.0
416.0997840631253 743.0
416.3630085884595 746.0
416.62622518171594 728.0
416.8894338424115 727.0
417.152634570063 740.0
417.4158273641873 744.0
417.67901222430123 729.0
417.9421891499217 732.0
418.2053581405658 733.0
418.46851919575005 730.0
418.7316723149915 732.0
418.99481749780693 739.0
419.2579547437133 740.0
419.5210840522274 749.0
419.78420542286625 720.0
420.04731885514644 737.0
420.31042434858506 754.0
420.573521902699 738.0
420.83661151700494 739.0
421.0996931910199 723.0
421.3627669242608 754.0
421.6258327162443 732.0
421.88889056648736 729.0
422.1519404745069 727.0
422.41498243981977 720.0
422.6780164619429 733.0
422.9410425403929 745.0
423.2040606746869 721.0
423.46707086434174 720.0
423.7300731088742 731.0
423.9930674078012 740.0
424.25605376063965 737.0
424.5190321669063 746.0
424.782002626118 735.0
425.0449651377918 730.0
425.30791970144446 738.0
425.57086631659286 729.0
425.83380498275386 727.0
426.0967356994443 743.0
426.3596584661811 726.0
426.6225732824811 733.0
426.88548014786113 715.0
427.14837906183817 731.0
427.411270023929 735.0
427.6741530336505 738.0
427.9370280905195 732.0
428.199895194053 731.0
428.46275434376776 726.0
428.72560553918066 739.0
428.98844877980855 723.0
429.2512840651683 729.0
429.51411139477693 737.0
429.77693076815115 730.0
430.03974218480784 733.0
430.3025456442639 730.0
430.5653411460361 728.0
430.82812868964146 733.0
431.09090827459687 739.0
431.353679900419 756.0
431.61644356662487 740.0
431.87919927273134 724.0
432.1419470182551 736.0
432.40468680271334 734.0
432.66741862562276 717.0
432.93014248650013 734.0
433.1928583848624 733.0
433.45556632022647 726.0
433.7182662921092 746.0
433.9809583000275 738.0
434.24364234349815 730.0
434.506318422038 732.0
434.768986535164 722.0
435.031646682393 745.0
435.2942988632418 727.0
435.55694307722734 752.0
435.81957932386655 752.0
436.08220760267614 745.0
436.34482791317305 723.0
436.6074402548742 734.0
436.8700446272964 732.0
437.1326410299566 752.0
437.3952294623715 737.0
437.65780992405803 734.0
437.9203824145332 738.0
438.1829469333138 712.0
438.4455034799166 726.0
438.7080520538586 735.0
438.9705926546565 727.0
439.23312528182737 727.0
439.49564993488787 728.0
439.7581666133551 714.0
440.0206753167459 726.0
440.28317604457686 737.0
440.5456687963651 737.0
440.8081535716274 742.0
441.07063036988075 714.0
441.3330991906418 728.0
441.5955600334276 733.0
441.858012897755 706.0
442.12045778314075 709.0
442.3828946891018 728.0
442.6453236151551 724.0
442.9077445608174 738.0
443.17015752560553 733.0
443.4325625090365 741.0
443.69495951062703 730.0
443.95734852989415 712.0
444.21972956635454 743.0
444.4821026195253 748.0
444.74446768892307 741.0
445.00682477406485 738.0
445.2691738744674 744.0
445.5315149896478 743.0
445.79384811912274 721.0
446.05617326240906 728.0
446.31849041902376 725.0
446.58079958848356 750.0
446.8431007703055 733.0
447.10539396400634 723.0
447.367679169103 731.0
447.6299563851123 732.0
447.892225611551 737.0
448.15448684793625 735.0
448.4167400937847 737.0
448.67898534861325 725.0
448.9412226119389 754.0
449.2034518832783 742.0
449.46567316214856 755.0
449.72788644806633 727.0
449.99009174054856 743.0
450.2522890391122 734.0
450.514478343274 734.0
450.77665965255085 744.0
451.0388329664597 746.0
451.30099828451733 729.0
451.5631556062406 716.0
451.82530493114655 728.0
452.08744625875175 724.0
452.3495795885734 726.0
452.6117049201281 730.0
452.87382225293277 732.0
453.13593158650446 747.0
453.3980329203598 724.0
453.6601262540158 752.0
453.9222115869893 741.0
454.1842889187971 744.0
454.4463582489562 739.0
454.70841957698343 734.0
454.97047290239556 726.0
455.23251822470957 729.0
455.49455554344223 742.0
455.75658485811044 735.0
456.0186061682312 722.0
456.2806194733211 740.0
456.5426247728973 742.0
456.8046220664765 726.0
457.0666113535756 732.0
457.32859263371154 730.0
457.5905659064011 737.0
457.8525311711611 723.0
458.1144884275086 739.0
458.37643767496024 735.0
458.6383789130331 745.0
458.9003121412439 725.0
459.1622373591095 734.0
459.4241545661469 732.0
459.68606376187284 723.0
459.9479649458043 737.0
460.2098581174581 741.0
460.471743276351 741.0
460.733620422 741.0
460.9954895539219 729.0
461.2573506716337 746.0
461.51920377465206 745.0
461.78104886249406 738.0
462.0428859346764 747.0
462.304714990716 749.0
462.5665360301298 730.0
462.82834905243453 744.0
463.09015405714723 731.0
463.35195104378465 747.0
463.6137400118636 745.0
463.8755209609011 740.0
464.13729389041396 738.0
464.399058799919 729.0
464.6608156889332 757.0
464.92256455697327 744.0
465.18430540355615 734.0
465.4460382281988 735.0
465.707763030418 742.0
465.96947980973056 744.0
466.23118856565344 743.0
466.49288929770347 727.0
466.75458200539765 729.0
467.0162666882526 740.0
467.27794334578533 734.0
467.5396119775127 723.0
467.8012725829516 746.0
468.0629251616188 737.0
468.3245697130314 725.0
468.586206236706 733.0
468.8478347321596 726.0
469.109455198909 739.0
469.3710676364711 761.0
469.6326720443629 730.0
469.89426842210105 744.0
470.1558567692025 745.0
470.4174370851842 746.0
470.6790093695629 736.0
470.94057362185555 743.0
471.20212984157905 738.0
471.4636780282501 741.0
471.72521818138574 738.0
471.9867503005027 746.0
472.248274385118 740.0
472.5097904347484 732.0
472.7712984489108 729.0
473.03279842712203 756.0
473.29429036889906 738.0
473.55577427375863 740.0
473.8172501412177 739.0
474.07871797079315 727.0
474.34017776200176 749.0
474.6016295143605 732.0
474.8630732273861 735.0
475.1245089005955 743.0
475.3859365335057 752.0
475.64735612563334 757.0
475.9087676764954 750.0
476.1701711856088 752.0
476.4315666524903 747.0
476.6929540766569 750.0
476.95433345762535 736.0
477.2157047949125 751.0
477.47706808803537 736.0
477.7384233365106 728.0
477.9997705398553 737.0
478.26110969758616 740.0
478.52244080922014 745.0
478.78376387427414 748.0
479.04507889226494 741.0
479.3063858627094 743.0
479.5676847851245 742.0
479.828975659027 731.0
480.0902584839338 747.0
480.3515332593618 744.0
480.61279998482775 730.0
480.8740586598487 736.0
481.13530928394147 741.0
481.3965518566228 747.0
481.65778637740965 737.0
481.9190128458189 745.0
482.1802312613674 735.0
482.4414416235721 737.0
482.70264393194964 740.0
482.9638381860171 729.0
483.2250243852913 739.0
483.4862025292891 748.0
483.7473726175273 742.0
484.0085346495229 748.0
484.26968862479265 745.0
484.5308345428534 752.0
484.79197240322225 747.0
485.0531022054157 739.0
485.314223948951 754.0
485.57533763334476 750.0
485.8364432581139 738.0
486.0975408227754 731.0
486.35863032684597 740.0
486.61971176984247 734.0
486.880785151282 734.0
487.1418504706812 733.0
487.402907727557 742.0
487.66395692142635 734.0
487.92499805180597 732.0
488.18603111821284 754.0
488.44705612016384 747.0
488.7080730571757 754.0
488.9690819287655 733.0
489.2300827344499 721.0
489.49107547374587 733.0
489.75206014617027 733.0
490.01303675124 741.0
490.27400528847187 747.0
490.53496575738274 740.0
490.79591815748955 737.0
491.05686248830915 748.0
491.31779874935836 752.0
491.57872694015396 754.0
491.8396470602131 737.0
492.1005591090524 735.0
492.3614630861888 747.0
492.6223589911392 747.0
492.88324682342045 740.0
493.14412658254946 745.0
493.40499826804296 736.0
493.66586187941795 749.0
493.92671741619125 740.0
494.18756487787977 740.0
494.44840426400026 732.0
494.70923557406974 742.0
494.97005880760497 741.0
495.23087396412285 739.0
495.4916810431403 746.0
495.7524800441741 737.0
496.01327096674123 749.0
496.27405381035845 738.0
496.53482857454264 737.0
496.79559525881075 755.0
497.05635386267954 751.0
497.31710438566597 746.0
497.57784682728686 739.0
497.8385811870591 750.0
498.0993074644995 752.0
498.360025659125 718.0
498.6207357704524 742.0
498.88143779799873 747.0
499.14213174128065 754.0
499.40281759981514 756.0
499.6634953731191 746.0
499.92416506070924 726.0
500.1848266621026 739.0
500.445480176816 743.0
500.70612560436615 756.0
500.96676294427016 753.0
501.22739219604483 732.0
501.48801335920695 755.0
501.74862643327344 748.0
502.00923141776116 744.0
502.2698283121869 734.0
502.5304171160677 754.0
