USB2000PLUS_14_08_2023_13h30min27s spectrum
Wavelength [nm] // Intensity [u.a.] 
237.325532822037 1414.3467874794069
237.70701763477373 1476.9667215815487
238.08847127326314 1474.807413509061
238.4698937200855 1446.7364085667216
238.85128495782118 1397.0723228995057
239.2326449690505 1422.9840197693575
239.61397373635387 1414.3467874794069
239.99527124231156 1390.5943986820428
240.376537469504 1425.1433278418451
240.7577724005114 1435.9398682042834
241.1389760179143 1479.1260296540363
241.52014830429283 1392.7537067545304
241.90128924222745 1464.0108731466228
242.2823988142985 1388.4350906095551
242.66347700308629 1422.9840197693575
243.04452379117117 1474.807413509061
243.42553916113357 1438.099176276771
243.8065230955537 1420.8247116968698
244.187475577012 1438.099176276771
244.56839658808875 1427.3026359143328
244.94928611136433 1384.1164744645798
245.3301441294191 1371.160626029654
245.71097062483335 1397.0723228995057
246.0917655801875 1401.390939044481
246.4725289780618 1401.390939044481
246.8532608010367 1351.7268533772653
247.23396103169244 1427.3026359143328
247.61462965260944 1422.9840197693575
247.995266646368 1392.7537067545304
248.37587199554847 1448.8957166392092
248.7564456827312 1416.5060955518945
249.1369876904966 1429.4619439868204
249.51749800142488 1468.329489291598
249.8979765980965 1360.3640856672157
250.27842346309174 1485.6039538714992
250.65883857899095 1485.6039538714992
251.03922192837453 1444.577100494234
251.41957349382272 1403.5502471169686
251.79989325791598 1420.8247116968698
252.1801812032346 1358.2047775947283
252.5604373123589 1369.0013179571663
252.94066156786928 1416.5060955518945
253.32085395234603 1379.7978583196045
253.7010144483695 1429.4619439868204
254.08114303852003 1422.9840197693575
254.46123970537803 1340.930313014827
254.8413044315238 1485.6039538714992
255.2213371995377 1429.4619439868204
255.601337992 1416.5060955518945
255.98130679149114 1435.9398682042834
256.3612435805914 1405.7095551894563
256.7411483418811 1390.5943986820428
257.1210210579407 1451.055024711697
257.50086171135047 1451.055024711697
257.8806702846908 1427.3026359143328
258.26044676054187 1369.0013179571663
258.6401911214843 1414.3467874794069
259.01990335009816 1410.0281713344316
259.399583428964 1431.621252059308
259.7792313406621 1420.8247116968698
260.1588470677726 1416.5060955518945
260.5384305928762 1433.7805601317957
260.9179818985531 1366.8420098846786
261.29750096738354 1492.0818780889622
261.6769877819479 1440.2584843492587
262.0564423248266 1451.055024711697
262.4358645786 1414.3467874794069
262.8152545258483 1507.1970345963757
263.19461214915196 1455.3736408566722
263.57393743109134 1405.7095551894563
263.95323035424667 1410.0281713344316
264.3324909011985 1433.7805601317957
264.71171905452695 1347.40823723229
265.0909147968125 1371.160626029654
265.4700781106354 1444.577100494234
265.8492089785761 1403.5502471169686
266.2283073832148 1429.4619439868204
266.60737330713204 1397.0723228995057
266.986406732908 1433.7805601317957
267.3654076431231 1369.0013179571663
267.7443760203576 1448.8957166392092
268.123311847192 1431.621252059308
268.5022151062065 1483.4446457990116
268.88108577998145 1397.0723228995057
269.2599238510973 1451.055024711697
269.6387293021343 1453.2143327841845
270.0175021156729 1453.2143327841845
270.39624227429334 1461.8515650741351
270.77494976057596 1476.9667215815487
271.1536245571012 1418.6654036243822
271.53226664644933 1429.4619439868204
271.9108760112006 1425.1433278418451
272.28945263393564 1416.5060955518945
272.6679964972345 1438.099176276771
273.0465075836777 1444.577100494234
273.42498587584544 1397.0723228995057
273.8034313563182 1412.1874794069192
274.1818440076763 1481.285337726524
274.56022381249994 1429.4619439868204
274.93857075336973 1388.4350906095551
275.31688481286574 1438.099176276771
275.69516597356846 1476.9667215815487
276.07341421805836 1422.9840197693575
276.4516295289155 1416.5060955518945
276.8298118887204 1384.1164744645798
277.2079612800533 1412.1874794069192
277.5860776854947 1410.0281713344316
277.9641610876248 1485.6039538714992
278.34221146902405 1422.9840197693575
278.7202288122727 1442.4177924217463
279.09821309995107 1422.9840197693575
279.4761643146396 1394.913014827018
279.8540824389186 1422.9840197693575
280.2319674553685 1433.7805601317957
280.60981934656945 1405.7095551894563
280.987638095102 1360.3640856672157
281.36542368354634 1405.7095551894563
281.7431760944829 1416.5060955518945
282.12089531049196 1412.1874794069192
282.49858131415397 1438.099176276771
282.8762340880491 1438.099176276771
283.25385361475793 1381.9571663920922
283.6314398768605 1390.5943986820428
284.00899285693754 1412.1874794069192
284.38651253756905 1451.055024711697
284.76399890133547 1394.913014827018
285.14145193081725 1433.7805601317957
285.5188716085946 1468.329489291598
285.89625791724796 1464.0108731466228
286.2736108393577 1351.7268533772653
286.65093035750397 1390.5943986820428
287.02821645426735 1418.6654036243822
287.4054691122281 1433.7805601317957
287.7826883139665 1427.3026359143328
288.15987404206294 1390.5943986820428
288.53702627909774 1459.6922570016475
288.9141450076513 1487.763261943987
289.291230210304 1429.4619439868204
289.668281869636 1446.7364085667216
290.0452999682278 1431.621252059308
290.4222844886597 1362.5233937397034
290.79923541351206 1375.4792421746292
291.1761527253652 1435.9398682042834
291.5530364067995 1476.9667215815487
291.92988644039525 1431.621252059308
292.30670280873284 1386.2757825370675
292.6834854943926 1457.5329489291598
293.0602344799549 1431.621252059308
293.436949748 1448.8957166392092
293.8136312811083 1455.3736408566722
294.1902790618602 1388.4350906095551
294.5668930728359 1461.8515650741351
294.9434732966159 1384.1164744645798
295.3200197157805 1440.2584843492587
295.69653231291 1412.1874794069192
296.07301107058476 1418.6654036243822
296.4494559713851 1444.577100494234
296.8258669978914 1453.2143327841845
297.202244132684 1451.055024711697
297.57858735834327 1416.5060955518945
297.95489665744947 1429.4619439868204
298.331172012583 1461.8515650741351
298.70741340632424 1412.1874794069192
299.08362082125353 1416.5060955518945
299.45979423995107 1479.1260296540363
299.8359336449974 1360.3640856672157
300.21203901897275 1431.621252059308
300.5881103444575 1468.329489291598
300.96414760403206 1388.4350906095551
301.3401507802766 1407.868863261944
301.7161198557716 1451.055024711697
302.0920548130973 1405.7095551894563
302.46795563483414 1429.4619439868204
302.8438223035625 1414.3467874794069
303.2196548018626 1440.2584843492587
303.5954531123149 1498.5598023064251
303.9712172174996 1474.807413509061
304.3469470999972 1470.4887973640857
304.722642742388 1448.8957166392092
305.0983041272523 1362.5233937397034
305.4739312371704 1416.5060955518945
305.8495240547228 1453.2143327841845
306.22508256248966 1461.8515650741351
306.60060674305157 1459.6922570016475
306.9760965789886 1410.0281713344316
307.3515520528812 1472.6481054365734
307.72697314730976 1431.621252059308
308.10235984485456 1440.2584843492587
308.477712128096 1448.8957166392092
308.8530299796144 1502.8784184514004
309.2283133819901 1407.868863261944
309.6035623178035 1429.4619439868204
309.97877676963475 1435.9398682042834
310.3539567200645 1397.0723228995057
310.72910215167286 1433.7805601317957
311.1042130470402 1375.4792421746292
311.479289388747 1416.5060955518945
311.85433115937343 1410.0281713344316
312.22933834150007 1429.4619439868204
312.6043109177069 1461.8515650741351
312.9792488705746 1427.3026359143328
313.3541521826834 1431.621252059308
313.72902083661353 1427.3026359143328
314.1038548149455 1451.055024711697
314.4786541002596 1362.5233937397034
314.85341867513614 1399.2316309719934
315.2281485221555 1466.1701812191104
315.60284362389797 1440.2584843492587
315.97750396294396 1373.3199341021416
316.3521295218738 1453.2143327841845
316.72672028326787 1487.763261943987
317.1012762297064 1427.3026359143328
317.47579734376984 1461.8515650741351
317.8502836080385 1405.7095551894563
318.2247350050927 1405.7095551894563
318.59915151751284 1425.1433278418451
318.97353312787914 1412.1874794069192
319.3478798187721 1459.6922570016475
319.722191572772 1388.4350906095551
320.0964683724591 1392.7537067545304
320.4707102004139 1446.7364085667216
320.8449170392167 1464.0108731466228
321.21908887144775 1489.9225700164745
321.59322567968746 1433.7805601317957
321.96732744651615 1485.6039538714992
322.34139415451426 1453.2143327841845
322.715425786262 1381.9571663920922
323.0894223243398 1472.6481054365734
323.46338375132797 1422.9840197693575
323.83731004980694 1483.4446457990116
324.21120120235685 1371.160626029654
324.5850571915582 1379.7978583196045
324.9588779999913 1407.868863261944
325.33266361023647 1369.0013179571663
325.70641400487415 1448.8957166392092
326.0801291664846 1401.390939044481
326.4538090776481 1453.2143327841845
326.82745372094513 1399.2316309719934
327.201063078956 1446.7364085667216
327.57463713426097 1474.807413509061
327.94817586944055 1427.3026359143328
328.3216792670749 1394.913014827018
328.6951473097444 1435.9398682042834
329.0685799800295 1431.621252059308
329.4419772605105 1405.7095551894563
329.8153391337677 1468.329489291598
330.1886655823814 1440.2584843492587
330.56195658893205 1442.4177924217463
330.935212136 1446.7364085667216
331.3084322061655 1461.8515650741351
331.681616782009 1405.7095551894563
332.05476584611074 1472.6481054365734
332.4278793810511 1407.868863261944
332.80095736941047 1392.7537067545304
333.1739997937691 1399.2316309719934
333.5470066367076 1405.7095551894563
333.91997788080585 1373.3199341021416
334.29291350864463 1433.7805601317957
334.665813502804 1442.4177924217463
335.03867784586447 1390.5943986820428
335.4115065204063 1425.1433278418451
335.7842995090099 1476.9667215815487
336.1570567942555 1394.913014827018
336.5297783587235 1431.621252059308
336.9024641849943 1360.3640856672157
337.27511425564825 1440.2584843492587
337.64772855326555 1448.8957166392092
338.0203070604267 1418.6654036243822
338.39284975971196 1416.5060955518945
338.76535663370174 1466.1701812191104
339.1378276649763 1455.3736408566722
339.5102628361161 1440.2584843492587
339.8826621297014 1416.5060955518945
340.2550255283125 1429.4619439868204
340.62735301452983 1451.055024711697
340.99964457093375 1464.0108731466228
341.3719001801045 1394.913014827018
341.74411982462243 1425.1433278418451
342.11630348706797 1377.6385502471169
342.4884511500215 1498.5598023064251
342.8605627960632 1492.0818780889622
343.23263840777355 1517.993574958814
343.60467796773287 1446.7364085667216
343.97668145852145 1453.2143327841845
344.34864886271976 1433.7805601317957
344.72058016290794 1472.6481054365734
345.09247534166656 1440.2584843492587
345.4643343815757 1394.913014827018
345.836157265216 1470.4887973640857
346.2079439751676 1442.4177924217463
346.57969449401094 1431.621252059308
346.9514088043263 1453.2143327841845
347.32308688869404 1425.1433278418451
347.69472872969453 1427.3026359143328
348.06633430990803 1444.577100494234
348.4379036119151 1470.4887973640857
348.80943661829576 1375.4792421746292
349.18093331163067 1416.5060955518945
349.5523936745 1386.2757825370675
349.92381768948405 1476.9667215815487
350.2952053391633 1435.9398682042834
350.66655660611815 1410.0281713344316
351.03787147292877 1492.0818780889622
351.4091499221755 1392.7537067545304
351.7803919364388 1412.1874794069192
352.151597498299 1416.5060955518945
352.52276659033635 1498.5598023064251
352.89389919513127 1425.1433278418451
353.26499529526404 1468.329489291598
353.63605487331506 1451.055024711697
354.00707791186466 1403.5502471169686
354.3780643934932 1412.1874794069192
354.7490143007811 1457.5329489291598
355.11992761630853 1425.1433278418451
355.4908043226559 1451.055024711697
355.8616444024036 1438.099176276771
356.232447838132 1474.807413509061
356.6032146124213 1468.329489291598
356.973944707852 1466.1701812191104
357.34463810700436 1403.5502471169686
357.7152947924588 1420.8247116968698
358.08591474679554 1470.4887973640857
358.45649795259504 1425.1433278418451
358.8270443924375 1509.3563426688634
359.1975540489034 1416.5060955518945
359.5680269045731 1453.2143327841845
359.9384629420269 1386.2757825370675
360.30886214384503 1418.6654036243822
360.67922449260794 1401.390939044481
361.04954997089607 1444.577100494234
361.41983856128957 1401.390939044481
361.79009024636895 1429.4619439868204
362.1603050087145 1371.160626029654
362.53048283090646 1455.3736408566722
362.9006236955253 1459.6922570016475
363.27072758515135 1485.6039538714992
363.640794482365 1479.1260296540363
364.0108243697464 1422.9840197693575
364.380817229876 1438.099176276771
364.75077304533426 1412.1874794069192
365.12069179870133 1394.913014827018
365.4905734725577 1481.285337726524
365.86041804948366 1461.8515650741351
366.2302255120595 1403.5502471169686
366.5999958428656 1461.8515650741351
366.96972902448243 1384.1164744645798
367.33942503949015 1371.160626029654
367.70908387046927 1403.5502471169686
368.0787055 1420.8247116968698
368.4482899106627 1429.4619439868204
368.8178370850378 1418.6654036243822
369.1873470057056 1366.8420098846786
369.55681965524633 1397.0723228995057
369.92625501624053 1442.4177924217463
370.29565307126836 1429.4619439868204
370.6650138029103 1422.9840197693575
371.0343371937467 1435.9398682042834
371.40362322635775 1459.6922570016475
371.772871883324 1457.5329489291598
372.1420831472256 1474.807413509061
372.511257000643 1440.2584843492587
372.88039342615656 1422.9840197693575
373.24949240634663 1414.3467874794069
373.6185539237935 1405.7095551894563
373.98757796107753 1455.3736408566722
374.356564500779 1468.329489291598
374.7255135254784 1416.5060955518945
375.09442501775595 1438.099176276771
375.463298960192 1455.3736408566722
375.83213533536696 1431.621252059308
376.2009341258611 1394.913014827018
376.56969531425494 1399.2316309719934
376.9384188831286 1464.0108731466228
377.3071048150625 1444.577100494234
377.675753092637 1438.099176276771
378.0443636984325 1440.2584843492587
378.4129366150292 1366.8420098846786
378.7814718250076 1459.6922570016475
379.149969310948 1485.6039538714992
379.51842905543066 1474.807413509061
379.886851041036 1461.8515650741351
380.2552352503444 1429.4619439868204
380.6235816659361 1431.621252059308
380.99189027039154 1453.2143327841845
381.36016104629095 1448.8957166392092
381.72839397621476 1410.0281713344316
382.0965890427433 1455.3736408566722
382.464746228457 1427.3026359143328
382.832865515936 1522.312191103789
383.2009468877608 1451.055024711697
383.5689903265117 1418.6654036243822
383.93699581476903 1420.8247116968698
384.3049633351132 1466.1701812191104
384.67289287012454 1561.1797364085667
385.0407844023833 1474.807413509061
385.40863791446986 1524.4714991762767
385.77645338896457 1425.1433278418451
386.1442308084479 1550.3831960461284
386.5119701555 1524.4714991762767
386.8796714127014 1526.6308072487643
387.2473345626322 1520.1528830313014
387.614959587873 1470.4887973640857
387.98254647100396 1466.1701812191104
388.3500951946055 1578.4542009884678
388.71760574125796 1587.0914332784184
389.0850780935417 1552.542504118616
389.45251223403704 1580.6135090609555
389.81990814532435 1530.9494233937396
390.187265809984 1530.9494233937396
390.55458521059626 1543.9052718286655
390.9218663297415 1571.976276771005
391.28910915 1571.976276771005
391.6563136539523 1535.268039538715
392.02347982417854 1507.1970345963757
392.39060764325916 1556.8611202635914
392.7576970937744 1530.9494233937396
393.1247481583048 1515.8342668863263
393.49176081943057 1500.7191103789128
393.858735059732 1494.2411861614498
394.2256708617896 1524.4714991762767
394.59256820818354 1602.206589785832
394.9594270814943 1595.728665568369
395.3262474643021 1548.2238879736408
395.69302933918743 1561.1797364085667
396.0597726887307 1615.1624382207578
396.4264774955119 1580.6135090609555
396.7931437421116 1554.7018121911037
397.1597714111103 1574.1355848434926
397.526360485088 1600.0472817133443
397.8929109466253 1552.542504118616
398.25942277830245 1699.3754530477759
398.6258959626998 1662.667215815486
398.9923304823977 1669.145140032949
399.35872631997654 1710.171993410214
399.72508345801657 1682.1009884678747
400.09140187909816 1755.5174629324547
400.4576815658017 1733.9243822075782
400.8239225007075 1686.41960461285
401.19012466639595 1764.1546952224053
401.5562880454474 1673.4637561779243
401.9224126204421 1688.5789126853376
402.28849837396046 1764.1546952224053
402.6545452885828 1725.2871499176276
403.0205533468895 1708.0126853377265
403.3865225314609 1740.4023064250412
403.75245282487725 1710.171993410214
404.118344209719 1684.2602965403623
404.4841966685665 1725.2871499176276
404.850010184 1699.3754530477759
405.2157847385999 1746.880230642504
405.5815203149466 1753.358154859967
405.94721689562033 1703.6940691927512
406.3128744632015 1688.5789126853376
406.67849300027046 1729.605766062603
407.0440724894076 1669.145140032949
407.40961291319314 1761.9953871499176
407.77511425420744 1710.171993410214
408.140576495031 1796.54431630972
408.50599961824406 1779.2698517298188
408.8713836064269 1822.4560131795718
409.2367284421599 1798.7036243822076
409.6020341080235 1766.314003294893
409.96730058659784 1716.649917627677
410.3325278604635 1746.880230642504
410.6977159122007 1731.7650741350906
411.06286472438984 1746.880230642504
411.4279742796112 1822.4560131795718
411.7930445604451 1818.1373970345965
412.158075549472 1811.6594728171335
412.5230672292722 1766.314003294893
412.88801958242595 1803.022240527183
413.25293259151374 1742.5616144975288
413.6178062391158 1777.1105436573312
413.9826405078125 1805.1815485996706
414.34743538018427 1792.2257001647447
414.7121908388113 1803.022240527183
415.07690686627404 1798.7036243822076
415.44158344515284 1826.774629324547
415.806220558028 1768.4733113673806
416.1708181874799 1779.2698517298188
416.5353763160888 1772.7919275123559
416.8998949264352 1822.4560131795718
417.26437400109927 1759.83607907743
417.62881352266146 1796.54431630972
417.9932134737021 1844.049093904448
418.3575738368016 1798.7036243822076
418.7218945945401 1731.7650741350906
419.0861757294981 1777.1105436573312
419.45041722425606 1820.296705107084
419.814619061394 1796.54431630972
420.17878122349254 1731.7650741350906
420.5429036931319 1792.2257001647447
420.90698645289245 1781.4291598023065
421.2710294853545 1729.605766062603
421.6350327730985 1811.6594728171335
421.99899629870464 1803.022240527183
422.3629200447534 1822.4560131795718
422.72680399382506 1800.8629324546953
423.0906481285 1785.7477759472818
423.4544524313585 1742.5616144975288
423.81821688498104 1772.7919275123559
424.18194147194777 1811.6594728171335
424.54562617483913 1772.7919275123559
424.9092709762355 1833.25255354201
425.27287585871727 1805.1815485996706
425.63644080486455 1772.7919275123559
425.9999657972579 1794.3850082372323
426.3634508184776 1790.066392092257
426.72689585110396 1779.2698517298188
427.0903008777174 1792.2257001647447
427.45366588089826 1766.314003294893
427.8169908432268 1794.3850082372323
428.1802757472834 1774.9512355848435
428.5435205756485 1720.9685337726523
428.90672531090223 1820.296705107084
429.2698899356252 1753.358154859967
429.6330144323975 1701.5347611202635
429.99609878379977 1729.605766062603
430.35914297241203 1708.0126853377265
430.7221469808148 1634.5962108731467
431.08511079158836 1744.7209225700165
431.4480343873131 1740.4023064250412
431.8109177505694 1846.2084019769356
432.1737608639375 1770.6326194398682
432.53656370999784 1863.4828665568368
432.8993262713307 1848.3677100494233
433.26204853051644 1770.6326194398682
433.6247304701354 1831.0932454695223
433.987372072768 1733.9243822075782
434.3499733209945 1761.9953871499176
434.71253419739514 1913.1469522240527
435.0750546845506 1826.774629324547
435.43753476504094 1861.3235584843492
435.79997442144656 1844.049093904448
436.1623736363478 1809.5001647446459
436.524732392325 1867.8014827018121
436.8870506719586 1889.3945634266886
437.24932845782877 1800.8629324546953
437.61156573251606 1865.6421746293245
437.97376247860063 1837.5711696869853
438.3359186786629 1796.54431630972
438.6980343152833 1781.4291598023065
439.060109371042 1857.0049423393739
439.4221438285195 1844.049093904448
439.78413767029605 1865.6421746293245
440.146090878952 1831.0932454695223
440.50800343706777 1863.4828665568368
440.86987532722367 1857.0049423393739
441.23170653200003 1835.4118616144976
441.5934970339772 1803.022240527183
441.95524681573545 1932.5807248764415
442.3169558598552 1913.1469522240527
442.6786241489168 1854.8456342668862
443.04025166550053 1854.8456342668862
443.4018383921868 1841.8897858319604
443.76338431155597 1874.279406919275
444.1248894061883 1915.3062602965404
444.4863536586642 1891.5538714991762
444.847777051564 1887.235255354201
445.209159567468 1874.279406919275
445.5705011889566 1848.3677100494233
445.9318018986102 1824.6153212520594
446.293061679009 1869.9607907742998
446.6542805127335 1880.757331136738
447.015458382364 1787.9070840197694
447.3765952704806 1900.1911037891268
447.737691159664 1917.465568369028
448.0987460324943 1906.6690280065898
448.459759871552 1917.465568369028
448.8207326594174 1906.6690280065898
449.1816643786708 1807.3408566721582
449.54255501189255 1928.2621087314662
449.90340454166295 1885.0759472817133
450.2642129505625 1874.279406919275
450.6249802211714 1917.465568369028
450.98570633607005 1939.0586490939045
451.3463912778388 1969.2889621087315
451.707035029058 1936.8993410214168
452.06763757230806 1908.8283360790774
452.42819889016914 1848.3677100494233
452.7887189652217 1833.25255354201
453.149197780046 1910.987644151565
453.50963531722255 1895.8724876441515
453.87003155933155 1932.5807248764415
454.23038648895334 1921.7841845140033
454.5907000886684 1882.9166392092257
454.9509723410569 1917.465568369028
455.31120322869936 1917.465568369028
455.671392734176 1854.8456342668862
456.0315408400672 1908.8283360790774
456.3916475289533 1889.3945634266886
456.75171278341463 1839.7304777594727
457.11173658603155 1921.7841845140033
457.47171891938444 1949.8551894563427
457.8316597660537 1960.651729818781
458.1915591086195 1923.943492586491
458.55141692966225 1898.0317957166392
458.9112332117623 1809.5001647446459
459.27100793750003 1844.049093904448
459.63074108945574 1833.25255354201
459.9904326502098 1885.0759472817133
460.3500826023425 1885.0759472817133
460.7096909284343 1878.5980230642504
461.0692576110655 1954.173805601318
461.42878263281636 1898.0317957166392
461.7882659762673 1913.1469522240527
462.14770762399866 1898.0317957166392
462.50710755859075 1936.8993410214168
462.86646576262393 2001.678583196046
463.2257822186787 1867.8014827018121
463.58505690933515 1889.3945634266886
463.9442898171736 1926.1028006589786
464.3034809247747 1900.1911037891268
464.6626302147185 1926.1028006589786
465.0217376695855 1889.3945634266886
465.38080327195604 1895.8724876441515
465.73982700441036 1956.3331136738057
466.09880884952895 1915.3062602965404
466.457748789892 1915.3062602965404
466.81664680807995 1878.5980230642504
467.17550288667314 1919.6248764415157
467.5343170082519 1876.4387149917627
467.8930891553965 1900.1911037891268
468.25181931068744 1848.3677100494233
468.6105074567051 1939.0586490939045
468.96915357602956 2018.9530477759472
469.32775765124126 1930.421416803954
469.68631966492063 1885.0759472817133
470.044839599648 2003.8378912685337
470.4033174380037 1973.6075782537068
470.761753162568 1952.0144975288304
471.1201467559214 2012.4751235584843
471.4784982006441 1902.3504118616145
471.83680747931646 1941.2179571663921
472.19507457451897 1990.882042833608
472.5532994688317 2003.8378912685337
472.9114821448353 1971.4482701812192
473.2696225851099 1982.2448105436574
473.62772077223593 2079.4136738056013
473.98577668879386 2034.0682042833607
474.34379031736376 2036.2275123558484
474.7017616405261 2051.342668863262
475.0596906408612 2111.803294892916
475.4175773009495 1977.9261943986821
475.7754216033713 2094.5288303130146
476.13322353070686 1984.404118616145
476.4909830655366 1956.3331136738057
476.84870019044087 2139.8742998352554
477.206374888 2053.5019769357496
477.56400714079433 2172.26392092257
477.92159693140417 2187.3790774299837
478.2791442424099 2122.5998352553543
478.6366490563919 2103.166062602965
478.9941113559305 2111.803294892916
479.351531123606 2075.095057660626
479.7089083419988 2180.9011532125205
480.0662429936891 2161.467380560132
480.4235350612574 2129.077759472817
480.780784527284 2142.033607907743
481.13799137434927 2109.6439868204284
481.4951555850335 2178.741845140033
481.852277141917 2224.0873146622735
482.20935602758027 2152.8301482701813
482.5663922246035 2230.5652388797366
482.9233857155671 2154.9894563426687
483.28033648305137 2154.9894563426687
483.63724450963673 2221.928006589786
483.9941097779035 2211.1314662273476
484.35093227043194 2224.0873146622735
484.7077119698025 2245.68039538715
485.0644488585956 2159.308072487644
485.4211429193914 2165.785996705107
485.7777941347702 2062.1392092257
486.1344024873125 2176.582537067545
486.49096795959866 2135.55568369028
486.8474905342089 2109.6439868204284
487.20397019372365 2176.582537067545
487.56040692072327 2122.5998352553543
487.916800697788 2124.7591433278417
488.2731515074983 2215.450082372323
488.6294593324344 2275.910708401977
488.98572415517674 2183.0604612850084
489.3419459583057 2200.3349258649096
