128HR4000 spectrum
Wavelength [nm] // Intensity [u.a.] 
194.93414 816.0
195.2037815346219 771.0
195.47341553816543 773.0
195.74304201014752 786.0
196.012660950085 823.0
196.28227235749478 836.0
196.55187623189366 823.0
196.82147257279857 824.0
197.09106137972637 822.0
197.36064265219392 828.0
197.63021638971804 818.0
197.89978259181567 840.0
198.16934125800364 832.0
198.43889238779886 819.0
198.7084359807181 833.0
198.97797203627835 824.0
199.2475005539964 833.0
199.51702153338914 839.0
199.78653497397343 829.0
200.05604087526618 844.0
200.3255392367842 838.0
200.59503005804436 820.0
200.8645133385636 836.0
201.1339890778587 838.0
201.4034572754466 831.0
201.67291793084408 840.0
201.94237104356813 833.0
202.21181661313554 839.0
202.48125463906314 822.0
202.7506851208679 814.0
203.02010805806663 817.0
203.28952345017618 825.0
203.55893129671344 823.0
203.8283315971953 824.0
204.0977243511386 833.0
204.3671095580602 835.0
204.636487217477 840.0
204.90585732890585 829.0
205.17521989186366 826.0
205.44457490586717 818.0
205.7139223704334 837.0
205.98326228507918 828.0
206.2525946493213 834.0
206.5219194626767 830.0
206.79123672466224 830.0
207.06054643479476 830.0
207.32984859259116 829.0
207.59914319756828 836.0
207.86843024924303 840.0
208.13770974713225 818.0
208.40698169075276 833.0
208.6762460796215 835.0
208.94550291325532 824.0
209.2147521911711 825.0
209.48399391288567 834.0
209.75322807791594 828.0
210.02245468577874 826.0
210.29167373599094 815.0
210.56088522806942 833.0
210.83008916153108 826.0
211.09928553589276 823.0
211.3684743506713 832.0
211.63765560538363 831.0
211.9068292995466 830.0
212.175995432677 826.0
212.44515400429182 823.0
212.71430501390782 819.0
212.98344846104192 836.0
213.25258434521103 846.0
213.52171266593191 841.0
213.79083342272153 821.0
214.05994661509675 850.0
214.3290522425744 839.0
214.5981503046713 833.0
214.8672408009044 837.0
215.13632373079054 817.0
215.4053990938466 829.0
215.6744668895894 806.0
215.94352711753592 839.0
216.21257977720293 823.0
216.48162486810728 836.0
216.7506623897659 834.0
217.01969234169565 829.0
217.2887147234134 828.0
217.55772953443596 831.0
217.82673677428028 820.0
218.0957364424632 838.0
218.36472853850154 851.0
218.6337130619122 842.0
218.9026900122121 822.0
219.17165938891804 825.0
219.4406211915469 819.0
219.70957541961562 833.0
219.97852207264097 837.0
220.24746115013983 825.0
220.5163926516291 820.0
220.78531657662566 826.0
221.05423292464639 834.0
221.32314169520808 826.0
221.59204288782766 832.0
221.860936502022 819.0
222.12982253730797 832.0
222.39870099320237 840.0
