FLAMES_15_08_2023_10h37min35s spectrum
Wavelength [nm] // Intensity [u.a.] 
238.08847127326314 1213.531136738056
238.4698937200855 1129.318121911038
238.85128495782118 1204.8939044481053
239.2326449690505 1211.3718286655683
239.61397373635387 1241.6021416803953
239.99527124231156 1232.9649093904447
240.376537469504 1176.8228995057661
240.7577724005114 1118.5215815485997
241.1389760179143 1172.5042833607909
241.52014830429283 1133.6367380560132
241.90128924222745 1120.6808896210873
242.2823988142985 1183.300823723229
242.66347700308629 1202.7345963756177
243.04452379117117 1144.4332784184514
243.42553916113357 1153.070510708402
243.8065230955537 1137.9553542009885
244.187475577012 1140.1146622734761
244.56839658808875 1155.2298187808897
244.94928611136433 1178.9822075782538
245.3301441294191 1187.6194398682042
245.71097062483335 1181.1415156507414
246.0917655801875 1187.6194398682042
246.4725289780618 1215.6904448105436
246.8532608010367 1187.6194398682042
247.23396103169244 1181.1415156507414
247.61462965260944 1187.6194398682042
247.995266646368 1187.6194398682042
248.37587199554847 1189.7787479406918
248.7564456827312 1211.3718286655683
249.1369876904966 1183.300823723229
249.51749800142488 1166.026359143328
249.8979765980965 1187.6194398682042
250.27842346309174 1157.3891268533773
250.65883857899095 1267.513838550247
251.03922192837453 1207.053212520593
251.41957349382272 1185.4601317957165
251.79989325791598 1211.3718286655683
252.1801812032346 1176.8228995057661
252.5604373123589 1176.8228995057661
252.94066156786928 1148.7518945634267
253.32085395234603 1157.3891268533773
253.7010144483695 1148.7518945634267
254.08114303852003 1191.9380560131794
254.46123970537803 1146.592586490939
254.8413044315238 1159.548434925865
255.2213371995377 1153.070510708402
255.601337992 1144.4332784184514
255.98130679149114 1153.070510708402
256.3612435805914 1172.5042833607909
256.7411483418811 1194.097364085667
257.1210210579407 1191.9380560131794
257.50086171135047 1194.097364085667
257.8806702846908 1135.7960461285008
258.26044676054187 1250.239373970346
258.6401911214843 1254.5579901153212
259.01990335009816 1196.2566721581547
259.399583428964 1127.1588138385503
259.7792313406621 1187.6194398682042
260.1588470677726 1163.8670510708403
260.5384305928762 1163.8670510708403
260.9179818985531 1183.300823723229
261.29750096738354 1207.053212520593
261.6769877819479 1150.9112026359144
262.0564423248266 1146.592586490939
262.4358645786 1189.7787479406918
262.8152545258483 1170.3449752883032
263.19461214915196 1146.592586490939
263.57393743109134 1220.0090609555189
263.95323035424667 1235.1242174629324
264.3324909011985 1228.6462932454695
264.71171905452695 1194.097364085667
265.0909147968125 1150.9112026359144
265.4700781106354 1178.9822075782538
265.8492089785761 1202.7345963756177
266.2283073832148 1209.2125205930806
266.60737330713204 1183.300823723229
266.986406732908 1185.4601317957165
267.3654076431231 1157.3891268533773
267.7443760203576 1200.57528830313
268.123311847192 1181.1415156507414
268.5022151062065 1224.3276771004942
268.88108577998145 1133.6367380560132
269.2599238510973 1207.053212520593
269.6387293021343 1170.3449752883032
270.0175021156729 1146.592586490939
270.39624227429334 1161.7077429983526
270.77494976057596 1131.4774299835256
271.1536245571012 1189.7787479406918
271.53226664644933 1131.4774299835256
271.9108760112006 1150.9112026359144
272.28945263393564 1232.9649093904447
272.6679964972345 1170.3449752883032
273.0465075836777 1140.1146622734761
273.42498587584544 1230.805601317957
273.8034313563182 1150.9112026359144
274.1818440076763 1202.7345963756177
274.56022381249994 1155.2298187808897
274.93857075336973 1163.8670510708403
275.31688481286574 1189.7787479406918
275.69516597356846 1174.6635914332785
276.07341421805836 1176.8228995057661
276.4516295289155 1135.7960461285008
276.8298118887204 1194.097364085667
277.2079612800533 1291.2662273476112
277.5860776854947 1168.1856672158156
277.9641610876248 1148.7518945634267
278.34221146902405 1202.7345963756177
278.7202288122727 1178.9822075782538
279.09821309995107 1181.1415156507414
279.4761643146396 1146.592586490939
279.8540824389186 1148.7518945634267
280.2319674553685 1185.4601317957165
280.60981934656945 1215.6904448105436
280.987638095102 1209.2125205930806
281.36542368354634 1235.1242174629324
281.7431760944829 1166.026359143328
282.12089531049196 1161.7077429983526
282.49858131415397 1215.6904448105436
282.8762340880491 1176.8228995057661
283.25385361475793 1241.6021416803953
283.6314398768605 1159.548434925865
284.00899285693754 1183.300823723229
284.38651253756905 1172.5042833607909
284.76399890133547 1239.4428336079077
285.14145193081725 1159.548434925865
285.5188716085946 1191.9380560131794
285.89625791724796 1168.1856672158156
286.2736108393577 1174.6635914332785
286.65093035750397 1204.8939044481053
287.02821645426735 1202.7345963756177
287.4054691122281 1228.6462932454695
287.7826883139665 1191.9380560131794
288.15987404206294 1213.531136738056
288.53702627909774 1168.1856672158156
288.9141450076513 1187.6194398682042
289.291230210304 1176.8228995057661
289.668281869636 1172.5042833607909
290.0452999682278 1224.3276771004942
290.4222844886597 1189.7787479406918
290.79923541351206 1265.3545304777595
291.1761527253652 1140.1146622734761
291.5530364067995 1204.8939044481053
291.92988644039525 1161.7077429983526
292.30670280873284 1183.300823723229
292.6834854943926 1185.4601317957165
293.0602344799549 1161.7077429983526
293.436949748 1198.4159802306424
293.8136312811083 1178.9822075782538
294.1902790618602 1194.097364085667
294.5668930728359 1189.7787479406918
294.9434732966159 1148.7518945634267
295.3200197157805 1209.2125205930806
295.69653231291 1200.57528830313
296.07301107058476 1142.2739703459638
296.4494559713851 1282.6289950576606
296.8258669978914 1189.7787479406918
297.202244132684 1215.6904448105436
297.57858735834327 1198.4159802306424
297.95489665744947 1198.4159802306424
298.331172012583 1237.28352553542
298.70741340632424 1200.57528830313
299.08362082125353 1166.026359143328
299.45979423995107 1200.57528830313
299.8359336449974 1211.3718286655683
300.21203901897275 1181.1415156507414
300.5881103444575 1245.9207578253706
300.96414760403206 1183.300823723229
301.3401507802766 1213.531136738056
301.7161198557716 1226.4869851729818
302.0920548130973 1230.805601317957
302.46795563483414 1200.57528830313
302.8438223035625 1174.6635914332785
303.2196548018626 1215.6904448105436
303.5954531123149 1191.9380560131794
303.9712172174996 1258.8766062602965
304.3469470999972 1200.57528830313
304.722642742388 1135.7960461285008
305.0983041272523 1189.7787479406918
305.4739312371704 1261.0359143327842
305.8495240547228 1278.3103789126853
306.22508256248966 1286.947611202636
306.60060674305157 1366.8420098846786
306.9760965789886 1258.8766062602965
307.3515520528812 1252.3986820428336
307.72697314730976 1239.4428336079077
308.10235984485456 1284.7883031301483
308.477712128096 1284.7883031301483
308.8530299796144 1332.2930807248765
309.2283133819901 1381.9571663920922
309.6035623178035 1347.4082372322898
309.97877676963475 1263.1952224052718
310.3539567200645 1228.6462932454695
310.72910215167286 1278.3103789126853
311.1042130470402 1286.947611202636
311.479289388747 1265.3545304777595
311.85433115937343 1282.6289950576606
312.22933834150007 1291.2662273476112
312.6043109177069 1295.5848434925865
312.9792488705746 1286.947611202636
313.3541521826834 1323.655848434926
313.72902083661353 1299.9034596375618
314.1038548149455 1353.8861614497528
314.4786541002596 1217.8497528830312
314.85341867513614 1237.28352553542
315.2281485221555 1280.469686985173
315.60284362389797 1343.0896210873145
315.97750396294396 1293.4255354200989
316.3521295218738 1282.6289950576606
316.72672028326787 1194.097364085667
317.1012762297064 1230.805601317957
317.47579734376984 1230.805601317957
317.8502836080385 1235.1242174629324
318.2247350050927 1220.0090609555189
318.59915151751284 1224.3276771004942
318.97353312787914 1256.7172981878089
319.3478798187721 1172.5042833607909
319.722191572772 1176.8228995057661
320.0964683724591 1226.4869851729818
320.4707102004139 1105.5657331136738
320.8449170392167 1185.4601317957165
321.21908887144775 1172.5042833607909
321.59322567968746 1222.1683690280065
321.96732744651615 1140.1146622734761
322.34139415451426 1166.026359143328
322.715425786262 1181.1415156507414
323.0894223243398 1228.6462932454695
323.46338375132797 1213.531136738056
323.83731004980694 1209.2125205930806
324.21120120235685 1178.9822075782538
324.5850571915582 1176.8228995057661
324.9588779999913 1183.300823723229
325.33266361023647 1170.3449752883032
325.70641400487415 1183.300823723229
326.0801291664846 1207.053212520593
326.4538090776481 1217.8497528830312
326.82745372094513 1269.6731466227347
327.201063078956 1297.7441515650742
327.57463713426097 1243.761449752883
327.94817586944055 1217.8497528830312
328.3216792670749 1282.6289950576606
328.6951473097444 1256.7172981878089
329.0685799800295 1239.4428336079077
329.4419772605105 1293.4255354200989
329.8153391337677 1226.4869851729818
330.1886655823814 1198.4159802306424
330.56195658893205 1189.7787479406918
330.935212136 1200.57528830313
331.3084322061655 1207.053212520593
331.681616782009 1241.6021416803953
332.05476584611074 1256.7172981878089
332.4278793810511 1263.1952224052718
332.80095736941047 1211.3718286655683
333.1739997937691 1286.947611202636
333.5470066367076 1261.0359143327842
333.91997788080585 1204.8939044481053
334.29291350864463 1267.513838550247
334.665813502804 1220.0090609555189
335.03867784586447 1332.2930807248765
335.4115065204063 1286.947611202636
335.7842995090099 1384.1164744645798
336.1570567942555 1489.9225700164745
336.5297783587235 1567.6576606260296
336.9024641849943 1647.5520593080726
337.27511425564825 1666.9858319604612
337.64772855326555 1537.4273476112025
338.0203070604267 1381.9571663920922
338.39284975971196 1384.1164744645798
338.76535663370174 1286.947611202636
339.1378276649763 1263.1952224052718
339.5102628361161 1261.0359143327842
339.8826621297014 1282.6289950576606
340.2550255283125 1289.1069192751236
340.62735301452983 1235.1242174629324
340.99964457093375 1340.930313014827
341.3719001801045 1530.9494233937396
341.74411982462243 1684.2602965403623
342.11630348706797 1673.463756177924
342.4884511500215 1610.8438220757826
342.8605627960632 1420.8247116968698
343.23263840777355 1364.682701812191
343.60467796773287 1224.3276771004942
343.97668145852145 1500.7191103789125
344.34864886271976 1872.1200988467874
344.72058016290794 2511.2752883031303
345.09247534166656 2833.012191103789
345.4643343815757 2915.0658978583197
345.836157265216 2744.4805601317958
346.2079439751676 2664.586161449753
346.57969449401094 2619.240691927512
346.9514088043263 2742.321252059308
347.32308688869404 2684.0199341021416
347.69472872969453 2448.6553542009883
348.06633430990803 1977.926194398682
348.4379036119151 1526.6308072487643
348.80943661829576 1435.9398682042834
349.18093331163067 1422.9840197693575
349.5523936745 1673.463756177924
349.92381768948405 1854.8456342668862
350.2952053391633 1962.8110378912686
350.66655660611815 1952.0144975288304
351.03787147292877 2126.9184514003296
351.4091499221755 3033.82784184514
351.7803919364388 4294.863756177924
352.151597498299 5098.126359143328
352.52276659033635 4411.466392092257
352.89389919513127 3094.288467874794
353.26499529526404 2109.6439868204284
353.63605487331506 1567.6576606260296
354.00707791186466 1472.6481054365734
354.3780643934932 1358.204777594728
354.7490143007811 1295.5848434925865
355.11992761630853 1293.4255354200989
355.4908043226559 1276.1510708401977
355.8616444024036 1271.8324546952224
356.232447838132 1351.7268533772651
356.6032146124213 1338.7710049423395
356.973944707852 1381.9571663920922
357.34463810700436 1448.8957166392092
357.7152947924588 1476.9667215815487
358.08591474679554 1418.6654036243822
358.45649795259504 1530.9494233937396
358.8270443924375 1602.206589785832
359.1975540489034 1854.8456342668862
359.5680269045731 1990.8820428336078
359.9384629420269 1973.6075782537068
360.30886214384503 1684.2602965403623
360.67922449260794 1433.7805601317957
361.04954997089607 1332.2930807248765
361.41983856128957 1297.7441515650742
361.79009024636895 1228.6462932454695
362.1603050087145 1228.6462932454695
362.53048283090646 1295.5848434925865
362.9006236955253 1386.2757825370675
363.27072758515135 1466.1701812191104
363.640794482365 1468.329489291598
364.0108243697464 1373.3199341021416
364.380817229876 1319.3372322899506
364.75077304533426 1239.4428336079077
365.12069179870133 1131.4774299835256
365.4905734725577 1267.513838550247
365.86041804948366 1202.7345963756177
366.2302255120595 1243.761449752883
366.5999958428656 1263.1952224052718
366.96972902448243 1254.5579901153212
367.33942503949015 1174.6635914332785
367.70908387046927 1286.947611202636
368.0787055 1358.204777594728
368.4482899106627 1407.868863261944
368.8178370850378 1397.0723228995057
369.1873470057056 1319.3372322899506
369.55681965524633 1371.160626029654
369.92625501624053 1377.6385502471169
370.29565307126836 1373.3199341021416
370.6650138029103 1377.6385502471169
371.0343371937467 1340.930313014827
371.40362322635775 1330.1337726523889
371.772871883324 1211.3718286655683
372.1420831472256 1207.053212520593
372.511257000643 1241.6021416803953
372.88039342615656 1232.9649093904447
373.24949240634663 1176.8228995057661
373.6185539237935 1239.4428336079077
373.98757796107753 1254.5579901153212
374.356564500779 1276.1510708401977
374.7255135254784 1245.9207578253706
375.09442501775595 1304.222075782537
375.463298960192 1291.2662273476112
375.83213533536696 1256.7172981878089
376.2009341258611 1267.513838550247
376.56969531425494 1202.7345963756177
376.9384188831286 1200.57528830313
377.3071048150625 1241.6021416803953
377.675753092637 1269.6731466227347
378.0443636984325 1200.57528830313
378.4129366150292 1304.222075782537
378.7814718250076 1211.3718286655683
379.149969310948 1226.4869851729818
379.51842905543066 1202.7345963756177
379.886851041036 1256.7172981878089
380.2552352503444 1291.2662273476112
380.6235816659361 1250.239373970346
380.99189027039154 1220.0090609555189
381.36016104629095 1252.3986820428336
381.72839397621476 1189.7787479406918
382.0965890427433 1200.57528830313
382.464746228457 1217.8497528830312
382.832865515936 1176.8228995057661
383.2009468877608 1194.097364085667
383.5689903265117 1306.3813838550248
383.93699581476903 1258.8766062602965
384.3049633351132 1215.6904448105436
384.67289287012454 1248.0800658978583
385.0407844023833 1209.2125205930806
385.40863791446986 1209.2125205930806
385.77645338896457 1248.0800658978583
386.1442308084479 1235.1242174629324
386.5119701555 1196.2566721581547
386.8796714127014 1232.9649093904447
387.2473345626322 1189.7787479406918
387.614959587873 1261.0359143327842
387.98254647100396 1306.3813838550248
388.3500951946055 1222.1683690280065
388.71760574125796 1265.3545304777595
389.0850780935417 1286.947611202636
389.45251223403704 1265.3545304777595
389.81990814532435 1265.3545304777595
390.187265809984 1207.053212520593
390.55458521059626 1245.9207578253706
390.9218663297415 1271.8324546952224
391.28910915 1252.3986820428336
391.6563136539523 1220.0090609555189
392.02347982417854 1258.8766062602965
392.39060764325916 1235.1242174629324
392.7576970937744 1161.7077429983526
393.1247481583048 1183.300823723229
393.49176081943057 1254.5579901153212
393.858735059732 1291.2662273476112
394.2256708617896 1241.6021416803953
394.59256820818354 1256.7172981878089
394.9594270814943 1224.3276771004942
395.3262474643021 1310.7
395.69302933918743 1241.6021416803953
396.0597726887307 1204.8939044481053
396.4264774955119 1248.0800658978583
396.7931437421116 1239.4428336079077
397.1597714111103 1273.99176276771
397.526360485088 1256.7172981878089
397.8929109466253 1256.7172981878089
398.25942277830245 1191.9380560131794
398.6258959626998 1185.4601317957165
398.9923304823977 1157.3891268533773
399.35872631997654 1228.6462932454695
399.72508345801657 1239.4428336079077
400.09140187909816 1232.9649093904447
400.4576815658017 1252.3986820428336
400.8239225007075 1159.548434925865
401.19012466639595 1213.531136738056
401.5562880454474 1211.3718286655683
401.9224126204421 1213.531136738056
402.28849837396046 1198.4159802306424
402.6545452885828 1217.8497528830312
403.0205533468895 1174.6635914332785
403.3865225314609 1172.5042833607909
403.75245282487725 1222.1683690280065
404.118344209719 1286.947611202636
404.4841966685665 1254.5579901153212
404.850010184 1194.097364085667
405.2157847385999 1230.805601317957
405.5815203149466 1204.8939044481053
405.94721689562033 1263.1952224052718
406.3128744632015 1181.1415156507414
406.67849300027046 1250.239373970346
407.0440724894076 1200.57528830313
407.40961291319314 1181.1415156507414
407.77511425420744 1185.4601317957165
408.140576495031 1161.7077429983526
408.50599961824406 1239.4428336079077
408.8713836064269 1254.5579901153212
409.2367284421599 1250.239373970346
409.6020341080235 1263.1952224052718
409.96730058659784 1291.2662273476112
410.3325278604635 1299.9034596375618
410.6977159122007 1381.9571663920922
411.06286472438984 1291.2662273476112
411.4279742796112 1241.6021416803953
411.7930445604451 1220.0090609555189
412.158075549472 1239.4428336079077
412.5230672292722 1200.57528830313
412.88801958242595 1183.300823723229
413.25293259151374 1142.2739703459638
413.6178062391158 1207.053212520593
413.9826405078125 1217.8497528830312
414.34743538018427 1250.239373970346
414.7121908388113 1243.761449752883
415.07690686627404 1261.0359143327842
415.44158344515284 1330.1337726523889
415.806220558028 1349.5675453047775
416.1708181874799 1353.8861614497528
416.5353763160888 1302.0627677100495
416.8998949264352 1239.4428336079077
417.26437400109927 1228.6462932454695
417.62881352266146 1142.2739703459638
417.9932134737021 1267.513838550247
418.3575738368016 1237.28352553542
418.7218945945401 1278.3103789126853
419.0861757294981 1239.4428336079077
419.45041722425606 1373.3199341021416
419.814619061394 1498.5598023064251
420.17878122349254 1509.3563426688631
420.5429036931319 1438.099176276771
420.90698645289245 1358.204777594728
421.2710294853545 1250.239373970346
421.6350327730985 1265.3545304777595
421.99899629870464 1204.8939044481053
422.3629200447534 1220.0090609555189
422.72680399382506 1161.7077429983526
423.0906481285 1248.0800658978583
423.4544524313585 1235.1242174629324
423.81821688498104 1146.592586490939
424.18194147194777 1200.57528830313
424.54562617483913 1209.2125205930806
424.9092709762355 1142.2739703459638
425.27287585871727 1256.7172981878089
425.63644080486455 1377.6385502471169
425.9999657972579 1390.5943986820428
426.3634508184776 1265.3545304777595
426.72689585110396 1336.6116968698518
427.0903008777174 1366.8420098846786
427.45366588089826 1330.1337726523889
427.8169908432268 1286.947611202636
428.1802757472834 1336.6116968698518
428.5435205756485 1189.7787479406918
428.90672531090223 1198.4159802306424
429.2698899356252 1207.053212520593
429.6330144323975 1235.1242174629324
429.99609878379977 1239.4428336079077
430.35914297241203 1213.531136738056
430.7221469808148 1228.6462932454695
431.08511079158836 1217.8497528830312
431.4480343873131 1217.8497528830312
431.8109177505694 1215.6904448105436
432.1737608639375 1189.7787479406918
432.53656370999784 1224.3276771004942
432.8993262713307 1276.1510708401977
433.26204853051644 1325.8151565074136
433.6247304701354 1429.4619439868204
433.987372072768 1505.0377265238878
434.3499733209945 1554.7018121911037
434.71253419739514 1399.2316309719934
435.0750546845506 1375.4792421746292
435.43753476504094 1312.8593080724877
435.79997442144656 1280.469686985173
436.1623736363478 1248.0800658978583
436.524732392325 1217.8497528830312
436.8870506719586 1252.3986820428336
437.24932845782877 1191.9380560131794
437.61156573251606 1237.28352553542
437.97376247860063 1224.3276771004942
438.3359186786629 1248.0800658978583
438.6980343152833 1243.761449752883
439.060109371042 1207.053212520593
439.4221438285195 1276.1510708401977
439.78413767029605 1228.6462932454695
440.146090878952 1191.9380560131794
440.50800343706777 1302.0627677100495
440.86987532722367 1202.7345963756177
441.23170653200003 1289.1069192751236
441.5934970339772 1248.0800658978583
441.95524681573545 1204.8939044481053
442.3169558598552 1267.513838550247
442.6786241489168 1349.5675453047775
443.04025166550053 1228.6462932454695
443.4018383921868 1239.4428336079077
443.76338431155597 1273.99176276771
444.1248894061883 1168.1856672158156
444.4863536586642 1114.2029654036244
444.847777051564 1168.1856672158156
445.209159567468 1174.6635914332785
445.5705011889566 1209.2125205930806
445.9318018986102 1211.3718286655683
446.293061679009 1263.1952224052718
446.6542805127335 1187.6194398682042
447.015458382364 1198.4159802306424
447.3765952704806 1185.4601317957165
447.737691159664 1228.6462932454695
448.0987460324943 1211.3718286655683
448.459759871552 1194.097364085667
448.8207326594174 1243.761449752883
449.1816643786708 1245.9207578253706
449.54255501189255 1239.4428336079077
449.90340454166295 1185.4601317957165
450.2642129505625 1230.805601317957
450.6249802211714 1183.300823723229
450.98570633607005 1237.28352553542
451.3463912778388 1222.1683690280065
451.707035029058 1230.805601317957
452.06763757230806 1144.4332784184514
452.42819889016914 1185.4601317957165
452.7887189652217 1185.4601317957165
453.149197780046 1302.0627677100495
453.50963531722255 1243.761449752883
453.87003155933155 1330.1337726523889
454.23038648895334 1286.947611202636
454.5907000886684 1217.8497528830312
454.9509723410569 1224.3276771004942
455.31120322869936 1209.2125205930806
455.671392734176 1215.6904448105436
456.0315408400672 1187.6194398682042
456.3916475289533 1245.9207578253706
456.75171278341463 1198.4159802306424
457.11173658603155 1237.28352553542
457.47171891938444 1254.5579901153212
457.8316597660537 1237.28352553542
458.1915591086195 1278.3103789126853
458.55141692966225 1194.097364085667
458.9112332117623 1230.805601317957
459.27100793750003 1185.4601317957165
459.63074108945574 1252.3986820428336
459.9904326502098 1213.531136738056
460.3500826023425 1265.3545304777595
460.7096909284343 1228.6462932454695
461.0692576110655 1198.4159802306424
461.42878263281636 1204.8939044481053
461.7882659762673 1215.6904448105436
462.14770762399866 1237.28352553542
462.50710755859075 1243.761449752883
462.86646576262393 1161.7077429983526
463.2257822186787 1161.7077429983526
463.58505690933515 1150.9112026359144
463.9442898171736 1198.4159802306424
464.3034809247747 1194.097364085667
464.6626302147185 1217.8497528830312
465.0217376695855 1267.513838550247
465.38080327195604 1332.2930807248765
465.73982700441036 1273.99176276771
466.09880884952895 1271.8324546952224
466.457748789892 1248.0800658978583
466.81664680807995 1230.805601317957
467.17550288667314 1209.2125205930806
467.5343170082519 1241.6021416803953
467.8930891553965 1217.8497528830312
468.25181931068744 1194.097364085667
468.6105074567051 1230.805601317957
468.96915357602956 1273.99176276771
469.32775765124126 1263.1952224052718
469.68631966492063 1228.6462932454695
470.044839599648 1213.531136738056
470.4033174380037 1317.177924217463
470.761753162568 1479.1260296540363
471.1201467559214 1438.099176276771
471.4784982006441 1485.6039538714992
471.83680747931646 1399.2316309719934
472.19507457451897 1347.4082372322898
472.5532994688317 1366.8420098846786
472.9114821448353 1336.6116968698518
473.2696225851099 1243.761449752883
473.62772077223593 1232.9649093904447
473.98577668879386 1302.0627677100495
474.34379031736376 1178.9822075782538
474.7017616405261 1241.6021416803953
475.0596906408612 1271.8324546952224
475.4175773009495 1315.0186161449753
475.7754216033713 1293.4255354200989
476.13322353070686 1315.0186161449753
476.4909830655366 1245.9207578253706
476.84870019044087 1226.4869851729818
477.206374888 1267.513838550247
477.56400714079433 1215.6904448105436
477.92159693140417 1254.5579901153212
478.2791442424099 1194.097364085667
478.6366490563919 1235.1242174629324
478.9941113559305 1261.0359143327842
479.351531123606 1321.4965403624383
479.7089083419988 1273.99176276771
480.0662429936891 1254.5579901153212
480.4235350612574 1310.7
480.780784527284 1265.3545304777595
481.13799137434927 1232.9649093904447
481.4951555850335 1271.8324546952224
481.852277141917 1310.7
482.20935602758027 1353.8861614497528
482.5663922246035 1371.160626029654
482.9233857155671 1312.8593080724877
483.28033648305137 1358.204777594728
483.63724450963673 1297.7441515650742
483.9941097779035 1425.1433278418451
484.35093227043194 1327.9744645799012
484.7077119698025 1282.6289950576606
485.0644488585956 1336.6116968698518
485.4211429193914 1433.7805601317957
485.7777941347702 1809.5001647446459
486.1344024873125 2034.0682042833607
486.49096795959866 2142.033607907743
486.8474905342089 2139.8742998352554
487.20397019372365 2023.2716639209225
487.56040692072327 1729.605766062603
487.916800697788 1569.8169686985173
488.2731515074983 1416.5060955518945
488.6294593324344 1323.655848434926
488.98572415517674 1273.99176276771
489.3419459583057 1362.5233937397034
489.69812472440145 1302.0627677100495
490.0542604360445 1282.6289950576606
490.41035307581524 1280.469686985173
