143HR4000 spectrum
Wavelength [nm] // Intensity [u.a.] 
194.93414 837.0
195.2037815346219 789.0
195.47341553816543 802.0
195.74304201014752 799.0
196.012660950085 818.0
196.28227235749478 830.0
196.55187623189366 819.0
196.82147257279857 818.0
197.09106137972637 838.0
197.36064265219392 837.0
197.63021638971804 843.0
197.89978259181567 851.0
198.16934125800364 834.0
198.43889238779886 842.0
198.7084359807181 852.0
198.97797203627835 820.0
199.2475005539964 852.0
199.51702153338914 826.0
199.78653497397343 851.0
200.05604087526618 847.0
200.3255392367842 826.0
200.59503005804436 838.0
200.8645133385636 842.0
201.1339890778587 838.0
201.4034572754466 849.0
201.67291793084408 851.0
201.94237104356813 849.0
202.21181661313554 849.0
202.48125463906314 841.0
202.7506851208679 855.0
203.02010805806663 827.0
203.28952345017618 833.0
203.55893129671344 817.0
203.8283315971953 837.0
204.0977243511386 846.0
204.3671095580602 858.0
204.636487217477 841.0
204.90585732890585 842.0
205.17521989186366 834.0
205.44457490586717 827.0
205.7139223704334 844.0
205.98326228507918 853.0
206.2525946493213 838.0
206.5219194626767 847.0
206.79123672466224 850.0
207.06054643479476 850.0
207.32984859259116 858.0
207.59914319756828 849.0
207.86843024924303 843.0
208.13770974713225 838.0
208.40698169075276 834.0
208.6762460796215 821.0
208.94550291325532 841.0
209.2147521911711 849.0
209.48399391288567 858.0
209.75322807791594 871.0
210.02245468577874 853.0
210.29167373599094 840.0
210.56088522806942 842.0
210.83008916153108 849.0
211.09928553589276 853.0
211.3684743506713 848.0
211.63765560538363 843.0
211.9068292995466 852.0
212.175995432677 852.0
212.44515400429182 853.0
212.71430501390782 843.0
212.98344846104192 837.0
213.25258434521103 830.0
213.52171266593191 840.0
213.79083342272153 845.0
214.05994661509675 845.0
214.3290522425744 853.0
214.5981503046713 846.0
214.8672408009044 836.0
215.13632373079054 835.0
215.4053990938466 837.0
215.6744668895894 832.0
215.94352711753592 838.0
216.21257977720293 839.0
216.48162486810728 844.0
216.7506623897659 853.0
217.01969234169565 827.0
217.2887147234134 822.0
217.55772953443596 832.0
217.82673677428028 861.0
218.0957364424632 849.0
218.36472853850154 844.0
218.6337130619122 847.0
218.9026900122121 841.0
219.17165938891804 829.0
219.4406211915469 851.0
219.70957541961562 826.0
219.97852207264097 843.0
220.24746115013983 834.0
220.5163926516291 850.0
220.78531657662566 848.0
221.05423292464639 855.0
221.32314169520808 833.0
221.59204288782766 836.0
221.860936502022 842.0
