shot=176_gas=Ar_height=90_RF=215.6W_massflow=1000_coils=100.0A_HR4000 spectrum
Wavelength [nm] // Intensity [u.a.] 
194.93414 807.0
195.2037815346219 792.0
195.47341553816543 830.0
195.74304201014752 824.0
196.012660950085 822.0
196.28227235749478 815.0
196.55187623189366 822.0
196.82147257279857 824.0
197.09106137972637 813.0
197.36064265219392 819.0
197.63021638971804 833.0
197.89978259181567 808.0
198.16934125800364 821.0
198.43889238779886 817.0
198.7084359807181 820.0
198.97797203627835 834.0
199.2475005539964 833.0
199.51702153338914 829.0
199.78653497397343 829.0
200.05604087526618 820.0
200.3255392367842 821.0
200.59503005804436 820.0
200.8645133385636 840.0
201.1339890778587 828.0
201.4034572754466 840.0
201.67291793084408 830.0
201.94237104356813 835.0
202.21181661313554 827.0
202.48125463906314 824.0
202.7506851208679 830.0
203.02010805806663 834.0
203.28952345017618 822.0
203.55893129671344 818.0
203.8283315971953 824.0
204.0977243511386 817.0
204.3671095580602 818.0
204.636487217477 831.0
204.90585732890585 815.0
205.17521989186366 819.0
205.44457490586717 827.0
205.7139223704334 827.0
205.98326228507918 814.0
206.2525946493213 819.0
206.5219194626767 814.0
206.79123672466224 820.0
207.06054643479476 808.0
207.32984859259116 826.0
207.59914319756828 835.0
207.86843024924303 831.0
208.13770974713225 836.0
208.40698169075276 812.0
208.6762460796215 824.0
208.94550291325532 840.0
209.2147521911711 825.0
209.48399391288567 828.0
209.75322807791594 819.0
210.02245468577874 828.0
210.29167373599094 832.0
210.56088522806942 832.0
210.83008916153108 826.0
211.09928553589276 834.0
211.3684743506713 821.0
211.63765560538363 828.0
211.9068292995466 810.0
212.175995432677 836.0
212.44515400429182 814.0
212.71430501390782 848.0
212.98344846104192 827.0
213.25258434521103 827.0
213.52171266593191 817.0
213.79083342272153 817.0
214.05994661509675 812.0
214.3290522425744 830.0
214.5981503046713 828.0
214.8672408009044 818.0
215.13632373079054 838.0
215.4053990938466 829.0
215.6744668895894 807.0
215.94352711753592 826.0
216.21257977720293 816.0
216.48162486810728 833.0
216.7506623897659 817.0
217.01969234169565 825.0
217.2887147234134 819.0
217.55772953443596 817.0
217.82673677428028 829.0
218.0957364424632 834.0
218.36472853850154 818.0
218.6337130619122 828.0
218.9026900122121 847.0
219.17165938891804 833.0
219.4406211915469 829.0
219.70957541961562 834.0
219.97852207264097 818.0
220.24746115013983 819.0
220.5163926516291 836.0
220.78531657662566 834.0
221.05423292464639 831.0
221.32314169520808 825.0
221.59204288782766 834.0
221.860936502022 816.0
222.12982253730797 821.0
222.39870099320237 816.0
222.66757186922214 828.0
222.93643516488416 834.0
223.20529087970525 837.0
223.47413901320226 827.0
223.74297956489212 818.0
224.01181253429166 819.0
224.28063792091777 833.0
224.5494557242873 802.0
224.8182659439171 816.0
225.08706857932413 819.0
225.35586363002508 829.0
225.62465109553705 828.0
225.89343097537673 838.0
226.16220326906105 817.0
226.43096797610687 820.0
226.69972509603105 835.0
226.9684746283505 822.0
227.237216572582 822.0
227.50595092824256 829.0
227.7746776948489 848.0
228.04339687191796 842.0
228.31210845896663 828.0
228.5808124555117 830.0
228.84950886107015 830.0
229.11819767515877 819.0
229.38687889729442 813.0
229.65555252699397 830.0
229.92421856377433 820.0
230.1928770071524 821.0
230.46152785664492 835.0
230.73017111176884 829.0
230.99880677204106 824.0
231.26743483697837 821.0
231.53605530609772 827.0
231.8046681789159 821.0
232.07327345494983 822.0
232.34187113371638 824.0
232.61046121473237 828.0
232.87904369751473 827.0
233.14761858158028 824.0
233.41618586644586 826.0
233.68474555162845 814.0
