shot=142_gas=Ar_height=50_RF=175.8W_massflow=1000_coils=80.1A_HR4000 spectrum
Wavelength [nm] // Intensity [u.a.] 
194.93414 804.0
195.2037815346219 774.0
195.47341553816543 818.0
195.74304201014752 805.0
196.012660950085 821.0
196.28227235749478 807.0
196.55187623189366 816.0
196.82147257279857 791.0
197.09106137972637 804.0
197.36064265219392 812.0
197.63021638971804 807.0
197.89978259181567 804.0
198.16934125800364 809.0
198.43889238779886 802.0
198.7084359807181 806.0
198.97797203627835 828.0
199.2475005539964 813.0
199.51702153338914 811.0
199.78653497397343 816.0
200.05604087526618 806.0
200.3255392367842 818.0
200.59503005804436 804.0
200.8645133385636 806.0
201.1339890778587 800.0
201.4034572754466 823.0
201.67291793084408 822.0
201.94237104356813 802.0
202.21181661313554 806.0
202.48125463906314 817.0
202.7506851208679 815.0
203.02010805806663 826.0
203.28952345017618 814.0
203.55893129671344 816.0
203.8283315971953 808.0
204.0977243511386 812.0
204.3671095580602 803.0
204.636487217477 817.0
204.90585732890585 818.0
205.17521989186366 822.0
205.44457490586717 803.0
205.7139223704334 817.0
205.98326228507918 808.0
206.2525946493213 814.0
206.5219194626767 805.0
206.79123672466224 812.0
207.06054643479476 814.0
207.32984859259116 829.0
207.59914319756828 817.0
207.86843024924303 810.0
208.13770974713225 798.0
208.40698169075276 805.0
208.6762460796215 818.0
208.94550291325532 806.0
209.2147521911711 812.0
209.48399391288567 809.0
209.75322807791594 797.0
210.02245468577874 823.0
210.29167373599094 821.0
210.56088522806942 818.0
210.83008916153108 804.0
211.09928553589276 818.0
211.3684743506713 817.0
211.63765560538363 804.0
211.9068292995466 808.0
212.175995432677 819.0
212.44515400429182 815.0
212.71430501390782 817.0
212.98344846104192 824.0
213.25258434521103 824.0
213.52171266593191 827.0
213.79083342272153 807.0
214.05994661509675 819.0
214.3290522425744 802.0
214.5981503046713 817.0
214.8672408009044 816.0
215.13632373079054 801.0
215.4053990938466 808.0
215.6744668895894 820.0
215.94352711753592 817.0
216.21257977720293 829.0
216.48162486810728 806.0
216.7506623897659 818.0
217.01969234169565 817.0
217.2887147234134 801.0
217.55772953443596 817.0
217.82673677428028 818.0
218.0957364424632 820.0
218.36472853850154 799.0
218.6337130619122 804.0
218.9026900122121 810.0
219.17165938891804 816.0
219.4406211915469 824.0
219.70957541961562 814.0
219.97852207264097 824.0
220.24746115013983 794.0
220.5163926516291 811.0
220.78531657662566 807.0
221.05423292464639 811.0
221.32314169520808 812.0
221.59204288782766 810.0
221.860936502022 829.0
222.12982253730797 837.0
222.39870099320237 814.0
222.66757186922214 820.0
222.93643516488416 804.0
223.20529087970525 806.0
223.47413901320226 821.0
223.74297956489212 826.0
224.01181253429166 816.0
224.28063792091777 807.0
224.5494557242873 817.0
224.8182659439171 801.0
225.08706857932413 803.0
225.35586363002508 813.0
225.62465109553705 814.0
225.89343097537673 803.0
226.16220326906105 821.0
