shot=98_gas=Ar_height=35_RF=249.0W_massflow=1000_coils=0.0A_HR4000 spectrum
Wavelength [nm] // Intensity [u.a.] 
194.93414 788.0
195.2037815346219 768.0
195.47341553816543 793.0
195.74304201014752 800.0
196.012660950085 813.0
196.28227235749478 791.0
196.55187623189366 800.0
196.82147257279857 816.0
197.09106137972637 804.0
197.36064265219392 802.0
197.63021638971804 796.0
197.89978259181567 798.0
198.16934125800364 792.0
198.43889238779886 800.0
198.7084359807181 793.0
198.97797203627835 796.0
199.2475005539964 809.0
199.51702153338914 802.0
199.78653497397343 800.0
200.05604087526618 806.0
200.3255392367842 796.0
200.59503005804436 780.0
200.8645133385636 802.0
201.1339890778587 796.0
201.4034572754466 804.0
201.67291793084408 784.0
201.94237104356813 810.0
202.21181661313554 792.0
202.48125463906314 814.0
202.7506851208679 806.0
203.02010805806663 812.0
203.28952345017618 816.0
203.55893129671344 819.0
203.8283315971953 810.0
204.0977243511386 818.0
204.3671095580602 797.0
204.636487217477 832.0
204.90585732890585 808.0
205.17521989186366 806.0
205.44457490586717 810.0
205.7139223704334 815.0
205.98326228507918 803.0
206.2525946493213 793.0
206.5219194626767 804.0
206.79123672466224 811.0
207.06054643479476 799.0
207.32984859259116 811.0
207.59914319756828 812.0
207.86843024924303 803.0
208.13770974713225 792.0
208.40698169075276 806.0
208.6762460796215 801.0
208.94550291325532 800.0
209.2147521911711 812.0
209.48399391288567 809.0
209.75322807791594 813.0
210.02245468577874 811.0
210.29167373599094 804.0
210.56088522806942 805.0
210.83008916153108 804.0
211.09928553589276 819.0
211.3684743506713 793.0
211.63765560538363 796.0
211.9068292995466 806.0
212.175995432677 801.0
212.44515400429182 798.0
212.71430501390782 827.0
212.98344846104192 794.0
213.25258434521103 800.0
213.52171266593191 812.0
213.79083342272153 806.0
214.05994661509675 810.0
214.3290522425744 802.0
214.5981503046713 806.0
214.8672408009044 799.0
215.13632373079054 817.0
215.4053990938466 814.0
215.6744668895894 805.0
215.94352711753592 813.0
216.21257977720293 804.0
216.48162486810728 809.0
216.7506623897659 790.0
217.01969234169565 810.0
217.2887147234134 805.0
217.55772953443596 811.0
217.82673677428028 822.0
218.0957364424632 802.0
218.36472853850154 804.0
218.6337130619122 805.0
218.9026900122121 819.0
219.17165938891804 807.0
219.4406211915469 805.0
219.70957541961562 819.0
219.97852207264097 793.0
220.24746115013983 787.0
220.5163926516291 803.0
220.78531657662566 802.0
221.05423292464639 788.0
221.32314169520808 805.0
221.59204288782766 803.0
221.860936502022 808.0
222.12982253730797 806.0
222.39870099320237 799.0
222.66757186922214 807.0
222.93643516488416 805.0
223.20529087970525 799.0
223.47413901320226 792.0
223.74297956489212 812.0
224.01181253429166 800.0
224.28063792091777 813.0
224.5494557242873 808.0
224.8182659439171 815.0
225.08706857932413 831.0
225.35586363002508 806.0
225.62465109553705 800.0
225.89343097537673 803.0
226.16220326906105 811.0
226.43096797610687 797.0
226.69972509603105 796.0
226.9684746283505 798.0
227.237216572582 812.0
227.50595092824256 789.0
227.7746776948489 795.0
228.04339687191796 808.0
228.31210845896663 798.0
228.5808124555117 778.0
228.84950886107015 798.0
229.11819767515877 809.0
229.38687889729442 815.0
229.65555252699397 809.0
229.92421856377433 800.0
230.1928770071524 811.0
230.46152785664492 814.0
230.73017111176884 799.0
230.99880677204106 817.0
231.26743483697837 797.0
231.53605530609772 806.0
231.8046681789159 794.0
232.07327345494983 806.0
232.34187113371638 806.0
232.61046121473237 806.0
232.87904369751473 803.0
233.14761858158028 802.0
233.41618586644586 810.0
233.68474555162845 806.0
233.95329763664483 813.0
234.2218421210119 814.0
234.49037900424648 802.0
234.7589082858655 813.0
235.02742996538583 800.0
235.29594404232427 808.0
235.56445051619772 793.0
235.8329493865231 793.0
236.10144065281722 799.0
236.36992431459691 792.0
236.63840037137916 809.0
236.9068688226808 798.0
237.1753296680186 814.0
237.44378290690955 819.0
237.7122285388704 809.0
237.9806665634181 801.0
238.24909698006957 799.0
238.51751978834153 794.0
238.78593498775095 797.0
239.0543425778147 811.0
239.32274255804958 818.0
239.59113492797255 816.0
239.8595196871004 789.0
240.12789683495004 811.0
240.3962663710383 804.0
240.66462829488208 798.0
240.93298260599826 799.0
241.2013293039037 810.0
241.46966838811522 806.0
241.73799985814978 795.0
242.00632371352418 803.0
242.27463995375527 802.0
242.54294857835998 802.0
242.81124958685515 807.0
243.07954297875764 805.0
243.34782875358434 801.0
243.61610691085207 805.0
243.88437745007772 814.0
244.15264037077822 817.0
244.42089567247035 809.0
244.68914335467105 797.0
244.95738341689716 811.0
245.2256158586655 810.0
245.493840679493 815.0
245.76205787889654 795.0
246.03026745639292 807.0
246.29846941149904 811.0
246.5666637437318 799.0
246.834850452608 795.0
247.1030295376446 816.0
247.37120099835838 818.0
247.63936483426627 800.0
247.9075210448851 805.0
248.17566962973177 795.0
248.4438105883231 814.0
248.71194392017603 798.0
248.98006962480733 812.0
249.248187701734 811.0
249.51629815047275 803.0
249.78440097054056 802.0
250.05249616145431 804.0
250.32058372273076 811.0
250.5886636538869 804.0
250.85673595443953 820.0
251.12480062390551 815.0
251.39285766180177 811.0
251.6609070676451 809.0
251.92894884095242 806.0
252.19698298124058 801.0
252.46500948802645 810.0
252.73302836082692 804.0
253.00103959915882 795.0
253.26904320253902 804.0
253.53703917048443 814.0
253.80502750251188 811.0
254.07300819813827 810.0
254.34098125688044 807.0
254.60894667825525 802.0
254.87690446177962 809.0
255.14485460697037 809.0
255.41279711334434 804.0
255.6807319804185 806.0
255.94865920770962 815.0
256.2165787947346 830.0
256.48449074101035 823.0
256.75239504605366 832.0
257.02029170938147 804.0
257.28818073051065 811.0
257.556062108958 799.0
257.8239358442404 800.0
258.0918019358748 808.0
258.35966038337796 794.0
258.6275111862668 803.0
258.8953543440582 806.0
259.163189856269 806.0
259.4310177224162 804.0
259.6988379420164 786.0
259.9666505145867 805.0
260.23445543964385 808.0
260.50225271670473 807.0
260.77004234528624 794.0
261.03782432490533 796.0
261.3055986550787 810.0
261.5733653353234 822.0
261.8411243651561 807.0
262.1088757440937 806.0
262.37661947165327 810.0
262.6443555473515 806.0
262.9120839707053 816.0
263.1798047412315 793.0
263.44751785844704 806.0
263.7152233218687 813.0
263.98292113101354 817.0
264.2506112853982 811.0
264.51829378453965 820.0
264.7859686279547 813.0
265.05363581516025 794.0
265.32129534567326 801.0
265.5889472190105 796.0
265.8565914346889 819.0
266.1242279922252 804.0
266.39185689113634 810.0
266.65947813093925 804.0
266.9270917111508 804.0
267.19469763128774 803.0
267.46229589086704 806.0
267.72988648940554 814.0
267.9974694264201 816.0
268.2650447014276 805.0
268.53261231394487 796.0
268.80017226348883 802.0
269.0677245495763 798.0
269.3352691717242 806.0
269.60280612944933 822.0
269.8703354222686 792.0
270.13785704969894 808.0
270.40537101125716 819.0
270.67287730646007 797.0
270.9403759348246 800.0
271.2078668958677 802.0
271.47535018910605 810.0
271.7428258140567 810.0
272.01029377023633 799.0
272.2777540571619 798.0
272.5452066743504 811.0
272.81265162131854 803.0
273.08008889758327 807.0
273.34751850266144 815.0
273.6149404360698 808.0
273.8823546973254 797.0
274.1497612859451 801.0
