shot=171_gas=Ar_height=70_RF=175.4W_massflow=1000_coils=100.0A_HR4000 spectrum
Wavelength [nm] // Intensity [u.a.] 
194.93414 828.0
195.2037815346219 798.0
195.47341553816543 797.0
195.74304201014752 804.0
196.012660950085 826.0
196.28227235749478 821.0
196.55187623189366 819.0
196.82147257279857 821.0
197.09106137972637 826.0
197.36064265219392 818.0
197.63021638971804 821.0
197.89978259181567 810.0
198.16934125800364 823.0
198.43889238779886 831.0
198.7084359807181 838.0
198.97797203627835 820.0
199.2475005539964 813.0
199.51702153338914 821.0
199.78653497397343 829.0
200.05604087526618 816.0
200.3255392367842 821.0
200.59503005804436 826.0
200.8645133385636 817.0
201.1339890778587 825.0
201.4034572754466 834.0
201.67291793084408 806.0
201.94237104356813 818.0
202.21181661313554 817.0
202.48125463906314 824.0
202.7506851208679 818.0
203.02010805806663 831.0
203.28952345017618 814.0
203.55893129671344 819.0
203.8283315971953 814.0
204.0977243511386 828.0
204.3671095580602 825.0
204.636487217477 824.0
204.90585732890585 818.0
205.17521989186366 821.0
205.44457490586717 810.0
205.7139223704334 832.0
205.98326228507918 817.0
206.2525946493213 819.0
206.5219194626767 818.0
206.79123672466224 812.0
207.06054643479476 828.0
207.32984859259116 827.0
207.59914319756828 812.0
207.86843024924303 834.0
208.13770974713225 833.0
208.40698169075276 812.0
208.6762460796215 830.0
208.94550291325532 830.0
209.2147521911711 824.0
209.48399391288567 814.0
209.75322807791594 820.0
210.02245468577874 813.0
210.29167373599094 825.0
210.56088522806942 832.0
210.83008916153108 817.0
211.09928553589276 824.0
211.3684743506713 817.0
211.63765560538363 820.0
211.9068292995466 829.0
212.175995432677 846.0
212.44515400429182 821.0
212.71430501390782 833.0
212.98344846104192 828.0
213.25258434521103 820.0
213.52171266593191 807.0
213.79083342272153 826.0
214.05994661509675 820.0
214.3290522425744 825.0
214.5981503046713 819.0
214.8672408009044 822.0
215.13632373079054 817.0
215.4053990938466 824.0
215.6744668895894 825.0
215.94352711753592 816.0
216.21257977720293 836.0
216.48162486810728 821.0
216.7506623897659 836.0
217.01969234169565 833.0
217.2887147234134 842.0
217.55772953443596 828.0
217.82673677428028 843.0
218.0957364424632 819.0
218.36472853850154 836.0
218.6337130619122 821.0
218.9026900122121 826.0
219.17165938891804 824.0
219.4406211915469 833.0
219.70957541961562 820.0
219.97852207264097 845.0
220.24746115013983 818.0
220.5163926516291 828.0
220.78531657662566 816.0
221.05423292464639 835.0
221.32314169520808 811.0
221.59204288782766 820.0
221.860936502022 829.0
222.12982253730797 818.0
222.39870099320237 825.0
222.66757186922214 840.0
222.93643516488416 820.0
223.20529087970525 823.0
223.47413901320226 825.0
223.74297956489212 833.0
224.01181253429166 810.0
224.28063792091777 824.0
224.5494557242873 820.0
224.8182659439171 828.0
225.08706857932413 825.0
225.35586363002508 817.0
225.62465109553705 802.0
225.89343097537673 826.0
226.16220326906105 834.0
226.43096797610687 825.0
226.69972509603105 828.0
226.9684746283505 820.0
227.237216572582 815.0
227.50595092824256 815.0
227.7746776948489 826.0
228.04339687191796 817.0
228.31210845896663 826.0
228.5808124555117 823.0
228.84950886107015 837.0
229.11819767515877 836.0
229.38687889729442 817.0
229.65555252699397 820.0
229.92421856377433 818.0
230.1928770071524 824.0
230.46152785664492 826.0
230.73017111176884 813.0
230.99880677204106 825.0
231.26743483697837 826.0
231.53605530609772 835.0
231.8046681789159 814.0
232.07327345494983 814.0
232.34187113371638 826.0
232.61046121473237 840.0
232.87904369751473 820.0
233.14761858158028 814.0
233.41618586644586 822.0
233.68474555162845 823.0
233.95329763664483 828.0
234.2218421210119 831.0
234.49037900424648 829.0
234.7589082858655 828.0
235.02742996538583 828.0
235.29594404232427 823.0
235.56445051619772 826.0
235.8329493865231 833.0
236.10144065281722 811.0
236.36992431459691 826.0
236.63840037137916 823.0
236.9068688226808 813.0
237.1753296680186 814.0
237.44378290690955 840.0
237.7122285388704 823.0
237.9806665634181 823.0
238.24909698006957 823.0
238.51751978834153 825.0
238.78593498775095 825.0
239.0543425778147 816.0
239.32274255804958 830.0
239.59113492797255 827.0
239.8595196871004 820.0
240.12789683495004 826.0
240.3962663710383 816.0
240.66462829488208 832.0
240.93298260599826 834.0
241.2013293039037 831.0
241.46966838811522 836.0
241.73799985814978 825.0
242.00632371352418 821.0
242.27463995375527 806.0
242.54294857835998 805.0
242.81124958685515 821.0
243.07954297875764 816.0
243.34782875358434 838.0
243.61610691085207 806.0
243.88437745007772 822.0
244.15264037077822 829.0
244.42089567247035 837.0
244.68914335467105 829.0
244.95738341689716 817.0
245.2256158586655 821.0
245.493840679493 820.0
245.76205787889654 817.0
246.03026745639292 821.0
246.29846941149904 840.0
246.5666637437318 826.0
246.834850452608 830.0
247.1030295376446 846.0
247.37120099835838 835.0
247.63936483426627 828.0
247.9075210448851 824.0
248.17566962973177 833.0
248.4438105883231 845.0
248.71194392017603 820.0
248.98006962480733 826.0
249.248187701734 829.0
249.51629815047275 830.0
249.78440097054056 827.0
250.05249616145431 810.0
250.32058372273076 807.0
250.5886636538869 813.0
250.85673595443953 838.0
251.12480062390551 814.0
251.39285766180177 822.0
251.6609070676451 829.0
251.92894884095242 818.0
252.19698298124058 836.0
252.46500948802645 824.0
252.73302836082692 830.0
253.00103959915882 826.0
253.26904320253902 823.0
253.53703917048443 824.0
253.80502750251188 832.0
254.07300819813827 827.0
254.34098125688044 828.0
254.60894667825525 822.0
254.87690446177962 821.0
255.14485460697037 828.0
255.41279711334434 827.0
255.6807319804185 827.0
255.94865920770962 812.0
256.2165787947346 817.0
256.48449074101035 814.0
256.75239504605366 824.0
257.02029170938147 827.0
257.28818073051065 821.0
257.556062108958 817.0
257.8239358442404 816.0
258.0918019358748 820.0
258.35966038337796 833.0
258.6275111862668 833.0
258.8953543440582 824.0
259.163189856269 821.0
259.4310177224162 817.0
259.6988379420164 822.0
259.9666505145867 823.0
260.23445543964385 824.0
260.50225271670473 835.0
260.77004234528624 844.0
261.03782432490533 827.0
261.3055986550787 827.0
261.5733653353234 824.0
261.8411243651561 820.0
262.1088757440937 801.0
262.37661947165327 817.0
262.6443555473515 820.0
262.9120839707053 816.0
263.1798047412315 820.0
263.44751785844704 820.0
263.7152233218687 826.0
263.98292113101354 813.0
