shot=169_gas=Ar_height=40_RF=175.4W_massflow=1000_coils=100.0A_HR4000 spectrum
Wavelength [nm] // Intensity [u.a.] 
194.93414 819.0
195.2037815346219 800.0
195.47341553816543 807.0
195.74304201014752 830.0
196.012660950085 819.0
196.28227235749478 835.0
196.55187623189366 819.0
196.82147257279857 811.0
197.09106137972637 824.0
197.36064265219392 835.0
197.63021638971804 830.0
197.89978259181567 818.0
198.16934125800364 827.0
198.43889238779886 822.0
198.7084359807181 819.0
198.97797203627835 811.0
199.2475005539964 828.0
199.51702153338914 817.0
199.78653497397343 825.0
200.05604087526618 811.0
200.3255392367842 808.0
200.59503005804436 819.0
200.8645133385636 805.0
201.1339890778587 818.0
201.4034572754466 807.0
201.67291793084408 826.0
201.94237104356813 833.0
202.21181661313554 824.0
202.48125463906314 830.0
202.7506851208679 823.0
203.02010805806663 821.0
203.28952345017618 815.0
203.55893129671344 819.0
203.8283315971953 829.0
204.0977243511386 806.0
204.3671095580602 818.0
204.636487217477 821.0
204.90585732890585 830.0
205.17521989186366 841.0
205.44457490586717 817.0
205.7139223704334 813.0
205.98326228507918 817.0
206.2525946493213 809.0
206.5219194626767 826.0
206.79123672466224 813.0
207.06054643479476 815.0
207.32984859259116 807.0
207.59914319756828 819.0
207.86843024924303 809.0
208.13770974713225 818.0
208.40698169075276 810.0
208.6762460796215 838.0
208.94550291325532 807.0
209.2147521911711 811.0
209.48399391288567 826.0
209.75322807791594 822.0
210.02245468577874 835.0
210.29167373599094 825.0
210.56088522806942 828.0
210.83008916153108 824.0
211.09928553589276 825.0
211.3684743506713 814.0
211.63765560538363 842.0
211.9068292995466 838.0
212.175995432677 815.0
212.44515400429182 817.0
212.71430501390782 834.0
212.98344846104192 819.0
213.25258434521103 833.0
213.52171266593191 815.0
213.79083342272153 838.0
214.05994661509675 834.0
214.3290522425744 821.0
214.5981503046713 803.0
214.8672408009044 814.0
215.13632373079054 833.0
215.4053990938466 820.0
215.6744668895894 820.0
215.94352711753592 841.0
216.21257977720293 831.0
216.48162486810728 821.0
216.7506623897659 833.0
217.01969234169565 814.0
217.2887147234134 811.0
217.55772953443596 808.0
217.82673677428028 827.0
218.0957364424632 816.0
218.36472853850154 804.0
218.6337130619122 811.0
218.9026900122121 815.0
219.17165938891804 808.0
219.4406211915469 836.0
219.70957541961562 840.0
219.97852207264097 821.0
220.24746115013983 825.0
220.5163926516291 842.0
220.78531657662566 813.0
221.05423292464639 821.0
221.32314169520808 812.0
221.59204288782766 817.0
221.860936502022 825.0
222.12982253730797 821.0
222.39870099320237 810.0
222.66757186922214 829.0
222.93643516488416 828.0
223.20529087970525 820.0
223.47413901320226 820.0
223.74297956489212 834.0
224.01181253429166 827.0
224.28063792091777 823.0
224.5494557242873 821.0
224.8182659439171 816.0
225.08706857932413 826.0
225.35586363002508 829.0
225.62465109553705 818.0
225.89343097537673 816.0
226.16220326906105 834.0
226.43096797610687 822.0
226.69972509603105 834.0
226.9684746283505 816.0
227.237216572582 824.0
227.50595092824256 841.0
227.7746776948489 818.0
228.04339687191796 824.0
228.31210845896663 835.0
228.5808124555117 829.0
228.84950886107015 825.0
229.11819767515877 834.0
229.38687889729442 817.0
229.65555252699397 810.0
229.92421856377433 827.0
230.1928770071524 825.0
230.46152785664492 822.0
230.73017111176884 826.0
230.99880677204106 819.0
231.26743483697837 823.0
231.53605530609772 825.0
231.8046681789159 820.0
232.07327345494983 826.0
232.34187113371638 822.0
232.61046121473237 831.0
232.87904369751473 829.0
233.14761858158028 825.0
233.41618586644586 833.0
233.68474555162845 816.0
233.95329763664483 823.0
234.2218421210119 829.0
234.49037900424648 836.0
234.7589082858655 816.0
235.02742996538583 821.0
235.29594404232427 812.0
235.56445051619772 830.0
235.8329493865231 829.0
236.10144065281722 833.0
236.36992431459691 828.0
236.63840037137916 820.0
236.9068688226808 817.0
237.1753296680186 824.0
237.44378290690955 814.0
237.7122285388704 814.0
237.9806665634181 824.0
238.24909698006957 838.0
238.51751978834153 827.0
238.78593498775095 822.0
239.0543425778147 813.0
239.32274255804958 825.0
239.59113492797255 819.0
239.8595196871004 827.0
240.12789683495004 828.0
240.3962663710383 825.0
240.66462829488208 816.0
240.93298260599826 827.0
241.2013293039037 819.0
241.46966838811522 817.0
241.73799985814978 802.0
242.00632371352418 820.0
242.27463995375527 833.0
242.54294857835998 837.0
242.81124958685515 835.0
243.07954297875764 816.0
243.34782875358434 822.0
243.61610691085207 809.0
243.88437745007772 822.0
244.15264037077822 833.0
244.42089567247035 830.0
244.68914335467105 819.0
244.95738341689716 821.0
245.2256158586655 825.0
245.493840679493 820.0
245.76205787889654 826.0
246.03026745639292 814.0
246.29846941149904 810.0
246.5666637437318 822.0
246.834850452608 829.0
247.1030295376446 832.0
247.37120099835838 828.0
247.63936483426627 820.0
247.9075210448851 822.0
248.17566962973177 819.0
248.4438105883231 821.0
248.71194392017603 818.0
248.98006962480733 828.0
249.248187701734 833.0
249.51629815047275 835.0
249.78440097054056 821.0
250.05249616145431 815.0
250.32058372273076 813.0
250.5886636538869 830.0
250.85673595443953 835.0
251.12480062390551 821.0
251.39285766180177 839.0
251.6609070676451 816.0
251.92894884095242 814.0
252.19698298124058 808.0
252.46500948802645 816.0
252.73302836082692 805.0
253.00103959915882 821.0
253.26904320253902 828.0
253.53703917048443 821.0
253.80502750251188 823.0
254.07300819813827 815.0
254.34098125688044 809.0
254.60894667825525 838.0
254.87690446177962 818.0
255.14485460697037 831.0
255.41279711334434 830.0
255.6807319804185 819.0
255.94865920770962 827.0
256.2165787947346 827.0
256.48449074101035 822.0
256.75239504605366 829.0
257.02029170938147 824.0
257.28818073051065 810.0
257.556062108958 817.0
257.8239358442404 825.0
258.0918019358748 828.0
258.35966038337796 829.0
258.6275111862668 809.0
258.8953543440582 828.0
259.163189856269 819.0
259.4310177224162 824.0
259.6988379420164 819.0
259.9666505145867 835.0
260.23445543964385 828.0
260.50225271670473 809.0
260.77004234528624 812.0
261.03782432490533 830.0
261.3055986550787 830.0
261.5733653353234 829.0
261.8411243651561 814.0
262.1088757440937 808.0
262.37661947165327 810.0
262.6443555473515 818.0
262.9120839707053 842.0
263.1798047412315 820.0
263.44751785844704 823.0
263.7152233218687 832.0
263.98292113101354 821.0
264.2506112853982 821.0
264.51829378453965 818.0
264.7859686279547 819.0
265.05363581516025 827.0
265.32129534567326 825.0
265.5889472190105 820.0
265.8565914346889 828.0
266.1242279922252 823.0
266.39185689113634 817.0
266.65947813093925 814.0
266.9270917111508 812.0
267.19469763128774 813.0
267.46229589086704 805.0
267.72988648940554 820.0
267.9974694264201 829.0
268.2650447014276 834.0
268.53261231394487 822.0
268.80017226348883 821.0
269.0677245495763 838.0
269.3352691717242 819.0
269.60280612944933 816.0
269.8703354222686 820.0
270.13785704969894 827.0
270.40537101125716 826.0
270.67287730646007 811.0
270.9403759348246 823.0
271.2078668958677 814.0
271.47535018910605 821.0
271.7428258140567 837.0
272.01029377023633 828.0
272.2777540571619 823.0
272.5452066743504 809.0
272.81265162131854 810.0
273.08008889758327 806.0
273.34751850266144 813.0
273.6149404360698 828.0
273.8823546973254 820.0
274.1497612859451 828.0
274.4171602014456 820.0
274.6845514433439 819.0
274.95193501115676 821.0
275.2193109044012 835.0
275.486679122594 819.0
275.7540396652521 835.0
276.02139253189216 838.0
276.2887377220313 813.0
276.55607523518626 816.0
276.82340507087395 826.0
277.09072722861123 824.0
277.3580417079149 821.0
277.62534850830195 822.0
277.8926476292892 829.0
278.1599390703934 820.0
278.4272228311316 818.0
278.69449891102056 825.0
278.96176730957717 817.0
279.22902802631836 824.0
279.4962810607609 814.0
279.76352641242164 832.0
280.0307640808177 824.0
280.29799406546556 819.0
280.5652163658824 817.0
280.8324309815849 834.0
281.09963791209003 822.0
281.3668371569146 837.0
281.6340287155756 821.0
281.9012125875897 821.0
282.168388772474 834.0
282.4355572697452 825.0
282.7027180789201 829.0
282.9698711995158 814.0
283.23701663104896 821.0
283.50415437303667 820.0
283.77128442499554 804.0
284.0384067864426 830.0
284.3055214568946 824.0
284.57262843586864 822.0
284.8397277228814 822.0
285.1068193174497 829.0
285.37390321909055 841.0
285.6409794273207 830.0
285.9080479416572 833.0
286.1751087616167 826.0
286.4421618867162 829.0
286.7092073164725 825.0
286.9762450504025 816.0
287.24327508802315 803.0
287.5102974288511 823.0
287.77731207240345 833.0
288.04431901819703 824.0
288.3113182657485 829.0
288.578309814575 826.0
288.84529366419326 823.0
289.1122698141201 844.0
289.37923826387254 826.0
289.6461990129674 831.0
289.91315206092133 817.0
290.18009740725154 816.0
290.44703505147464 820.0
290.7139649931077 808.0
290.98088723166734 797.0
291.24780176667065 837.0
291.5147085976344 828.0
291.78160772407557 814.0
292.04849914551085 827.0
292.3153828614572 825.0
292.58225887143146 834.0
292.8491271749505 813.0
293.1159877715313 803.0
293.3828406606906 816.0
293.6496858419453 835.0
293.9165233148123 826.0
294.1833530788084 834.0
294.4501751334505 828.0
294.71698947825547 817.0
294.9837961127402 822.0
295.2505950364216 829.0
295.5173862488164 819.0
295.78416974944156 839.0
296.050945537814 826.0
296.31771361345045 818.0
296.584473975868 834.0
296.8512266245832 825.0
297.11797155911313 821.0
297.38470877897464 809.0
297.6514382836846 821.0
297.9181600727598 829.0
298.18487414571723 803.0
298.4515805020736 824.0
298.71827914134593 817.0
298.9849700630511 822.0
299.2516532667058 842.0
299.518328751827 813.0
299.78499651793163 806.0
300.0516565645365 813.0
300.3183088911584 817.0
300.58495349731436 825.0
300.8515903825211 822.0
301.1182195462956 818.0
301.3848409881546 821.0
