shot=34_position=1_gas=Ar_height=80_RF=150.1W_massflow=500_coils=100.0A_HR4000 spectrum
Wavelength [nm] // Intensity [u.a.] 
194.93414 796.0
195.2037815346219 781.0
195.47341553816543 782.0
195.74304201014752 798.0
196.012660950085 801.0
196.28227235749478 801.0
196.55187623189366 804.0
196.82147257279857 802.0
197.09106137972637 788.0
197.36064265219392 802.0
197.63021638971804 791.0
197.89978259181567 796.0
198.16934125800364 792.0
198.43889238779886 798.0
198.7084359807181 797.0
198.97797203627835 799.0
199.2475005539964 809.0
199.51702153338914 815.0
199.78653497397343 787.0
200.05604087526618 803.0
200.3255392367842 792.0
200.59503005804436 789.0
200.8645133385636 796.0
201.1339890778587 788.0
201.4034572754466 785.0
201.67291793084408 793.0
201.94237104356813 817.0
202.21181661313554 801.0
202.48125463906314 784.0
202.7506851208679 781.0
203.02010805806663 793.0
203.28952345017618 809.0
203.55893129671344 817.0
203.8283315971953 805.0
204.0977243511386 792.0
204.3671095580602 824.0
204.636487217477 814.0
204.90585732890585 818.0
205.17521989186366 809.0
205.44457490586717 799.0
205.7139223704334 794.0
205.98326228507918 815.0
206.2525946493213 793.0
206.5219194626767 783.0
206.79123672466224 801.0
207.06054643479476 796.0
207.32984859259116 797.0
207.59914319756828 796.0
207.86843024924303 795.0
208.13770974713225 805.0
208.40698169075276 795.0
208.6762460796215 787.0
208.94550291325532 797.0
209.2147521911711 806.0
209.48399391288567 819.0
209.75322807791594 798.0
210.02245468577874 812.0
210.29167373599094 799.0
210.56088522806942 811.0
210.83008916153108 807.0
211.09928553589276 801.0
211.3684743506713 807.0
211.63765560538363 806.0
211.9068292995466 810.0
212.175995432677 792.0
212.44515400429182 796.0
212.71430501390782 792.0
212.98344846104192 797.0
213.25258434521103 797.0
213.52171266593191 818.0
213.79083342272153 797.0
214.05994661509675 793.0
214.3290522425744 812.0
214.5981503046713 805.0
214.8672408009044 827.0
215.13632373079054 816.0
215.4053990938466 799.0
215.6744668895894 784.0
215.94352711753592 808.0
216.21257977720293 803.0
216.48162486810728 792.0
