shot=2_position=1_gas=Ne_height=80_RF=149.4W_massflow=8000_coils=100.0A_HR4000 spectrum
Wavelength [nm] // Intensity [u.a.] 
194.93414 811.0
195.2037815346219 768.0
195.47341553816543 785.0
195.74304201014752 793.0
196.012660950085 792.0
196.28227235749478 807.0
196.55187623189366 805.0
196.82147257279857 812.0
197.09106137972637 796.0
197.36064265219392 807.0
197.63021638971804 804.0
197.89978259181567 804.0
198.16934125800364 808.0
198.43889238779886 797.0
198.7084359807181 791.0
198.97797203627835 791.0
199.2475005539964 796.0
199.51702153338914 801.0
199.78653497397343 804.0
200.05604087526618 809.0
200.3255392367842 787.0
200.59503005804436 807.0
200.8645133385636 806.0
201.1339890778587 803.0
201.4034572754466 803.0
201.67291793084408 792.0
201.94237104356813 804.0
202.21181661313554 813.0
202.48125463906314 800.0
202.7506851208679 793.0
203.02010805806663 801.0
203.28952345017618 803.0
203.55893129671344 809.0
203.8283315971953 808.0
204.0977243511386 799.0
204.3671095580602 803.0
204.636487217477 795.0
204.90585732890585 810.0
205.17521989186366 808.0
205.44457490586717 804.0
205.7139223704334 797.0
205.98326228507918 786.0
206.2525946493213 801.0
206.5219194626767 791.0
206.79123672466224 787.0
207.06054643479476 793.0
207.32984859259116 802.0
207.59914319756828 805.0
207.86843024924303 813.0
208.13770974713225 804.0
208.40698169075276 791.0
208.6762460796215 815.0
208.94550291325532 795.0
209.2147521911711 800.0
209.48399391288567 792.0
209.75322807791594 804.0
210.02245468577874 797.0
210.29167373599094 803.0
210.56088522806942 788.0
210.83008916153108 791.0
211.09928553589276 811.0
211.3684743506713 800.0
211.63765560538363 810.0
211.9068292995466 809.0
212.175995432677 799.0
212.44515400429182 822.0
212.71430501390782 817.0
212.98344846104192 800.0
213.25258434521103 807.0
213.52171266593191 806.0
213.79083342272153 801.0
214.05994661509675 803.0
214.3290522425744 803.0
214.5981503046713 813.0
214.8672408009044 803.0
215.13632373079054 802.0
215.4053990938466 819.0
215.6744668895894 797.0
215.94352711753592 800.0
216.21257977720293 803.0
216.48162486810728 808.0
216.7506623897659 799.0
217.01969234169565 809.0
217.2887147234134 792.0
217.55772953443596 799.0
217.82673677428028 798.0
218.0957364424632 782.0
218.36472853850154 789.0
218.6337130619122 798.0
218.9026900122121 813.0
219.17165938891804 798.0
219.4406211915469 798.0
219.70957541961562 812.0
219.97852207264097 791.0
220.24746115013983 807.0
220.5163926516291 802.0
220.78531657662566 810.0
221.05423292464639 794.0
221.32314169520808 810.0
221.59204288782766 819.0
221.860936502022 805.0
222.12982253730797 798.0
222.39870099320237 787.0
222.66757186922214 806.0
222.93643516488416 812.0
223.20529087970525 822.0
223.47413901320226 813.0
223.74297956489212 799.0
224.01181253429166 786.0
224.28063792091777 807.0
224.5494557242873 811.0
224.8182659439171 797.0
225.08706857932413 805.0
225.35586363002508 807.0
225.62465109553705 807.0
225.89343097537673 792.0
226.16220326906105 795.0
226.43096797610687 812.0
226.69972509603105 817.0
226.9684746283505 815.0
227.237216572582 799.0
227.50595092824256 817.0
