shot=36_position=5_gas=Ar_height=80_RF=149.7W_massflow=500_coils=100.0A_HR4000 spectrum
Wavelength [nm] // Intensity [u.a.] 
194.93414 798.0
195.2037815346219 768.0
195.47341553816543 793.0
195.74304201014752 789.0
196.012660950085 793.0
196.28227235749478 798.0
196.55187623189366 795.0
196.82147257279857 788.0
197.09106137972637 790.0
197.36064265219392 805.0
197.63021638971804 809.0
197.89978259181567 791.0
198.16934125800364 792.0
198.43889238779886 782.0
198.7084359807181 786.0
198.97797203627835 788.0
199.2475005539964 802.0
199.51702153338914 783.0
199.78653497397343 794.0
200.05604087526618 807.0
200.3255392367842 805.0
200.59503005804436 802.0
200.8645133385636 799.0
201.1339890778587 796.0
201.4034572754466 801.0
201.67291793084408 807.0
201.94237104356813 809.0
202.21181661313554 806.0
202.48125463906314 808.0
202.7506851208679 803.0
203.02010805806663 801.0
203.28952345017618 811.0
203.55893129671344 779.0
203.8283315971953 778.0
204.0977243511386 783.0
204.3671095580602 795.0
204.636487217477 807.0
204.90585732890585 813.0
205.17521989186366 822.0
205.44457490586717 802.0
205.7139223704334 798.0
205.98326228507918 811.0
206.2525946493213 817.0
206.5219194626767 820.0
206.79123672466224 795.0
207.06054643479476 789.0
207.32984859259116 793.0
207.59914319756828 791.0
207.86843024924303 793.0
208.13770974713225 779.0
208.40698169075276 794.0
208.6762460796215 815.0
208.94550291325532 808.0
209.2147521911711 779.0
209.48399391288567 807.0
209.75322807791594 802.0
210.02245468577874 810.0
210.29167373599094 804.0
210.56088522806942 806.0
210.83008916153108 796.0
211.09928553589276 789.0
211.3684743506713 817.0
211.63765560538363 793.0
211.9068292995466 795.0
212.175995432677 813.0
212.44515400429182 811.0
212.71430501390782 792.0
212.98344846104192 805.0
213.25258434521103 806.0
213.52171266593191 798.0
213.79083342272153 805.0
214.05994661509675 798.0
214.3290522425744 797.0
214.5981503046713 799.0
214.8672408009044 798.0
215.13632373079054 805.0
215.4053990938466 802.0
215.6744668895894 808.0
215.94352711753592 814.0
216.21257977720293 806.0
216.48162486810728 796.0
216.7506623897659 787.0
217.01969234169565 794.0
217.2887147234134 787.0
217.55772953443596 809.0
217.82673677428028 801.0
218.0957364424632 806.0
218.36472853850154 808.0
218.6337130619122 801.0
218.9026900122121 786.0
219.17165938891804 798.0
219.4406211915469 802.0
219.70957541961562 797.0
219.97852207264097 811.0
220.24746115013983 798.0
220.5163926516291 800.0
220.78531657662566 785.0
221.05423292464639 802.0
221.32314169520808 794.0
221.59204288782766 794.0
221.860936502022 791.0
222.12982253730797 814.0
222.39870099320237 803.0
222.66757186922214 806.0
222.93643516488416 820.0
223.20529087970525 798.0
223.47413901320226 788.0
223.74297956489212 793.0
224.01181253429166 785.0
224.28063792091777 792.0
224.5494557242873 785.0
224.8182659439171 803.0
225.08706857932413 804.0
225.35586363002508 796.0
225.62465109553705 791.0
225.89343097537673 805.0
226.16220326906105 805.0
226.43096797610687 791.0
226.69972509603105 802.0
226.9684746283505 804.0
227.237216572582 802.0
227.50595092824256 799.0
227.7746776948489 796.0
228.04339687191796 807.0
228.31210845896663 806.0
228.5808124555117 794.0
228.84950886107015 805.0
229.11819767515877 807.0
229.38687889729442 797.0
229.65555252699397 802.0
229.92421856377433 791.0
230.1928770071524 805.0
230.46152785664492 800.0
230.73017111176884 806.0
230.99880677204106 803.0
231.26743483697837 808.0
231.53605530609772 805.0
231.8046681789159 791.0
232.07327345494983 801.0
232.34187113371638 802.0
232.61046121473237 800.0
232.87904369751473 810.0
233.14761858158028 806.0
233.41618586644586 808.0
233.68474555162845 811.0
233.95329763664483 790.0
234.2218421210119 805.0
234.49037900424648 806.0
234.7589082858655 803.0
235.02742996538583 803.0
235.29594404232427 801.0
235.56445051619772 804.0
235.8329493865231 802.0
236.10144065281722 799.0
236.36992431459691 802.0
236.63840037137916 805.0
236.9068688226808 788.0
237.1753296680186 786.0
237.44378290690955 795.0
237.7122285388704 798.0
237.9806665634181 801.0
238.24909698006957 804.0
238.51751978834153 809.0
238.78593498775095 803.0
239.0543425778147 822.0
239.32274255804958 803.0
239.59113492797255 810.0
239.8595196871004 808.0
240.12789683495004 793.0
240.3962663710383 794.0
240.66462829488208 787.0
240.93298260599826 805.0
241.2013293039037 805.0
241.46966838811522 788.0
241.73799985814978 788.0
242.00632371352418 788.0
242.27463995375527 797.0
242.54294857835998 805.0
242.81124958685515 799.0
243.07954297875764 798.0
243.34782875358434 816.0
243.61610691085207 798.0
243.88437745007772 813.0
244.15264037077822 791.0
244.42089567247035 808.0
244.68914335467105 800.0
244.95738341689716 810.0
245.2256158586655 795.0
245.493840679493 795.0
245.76205787889654 801.0
246.03026745639292 802.0
246.29846941149904 808.0
246.5666637437318 794.0
246.834850452608 802.0
247.1030295376446 811.0
247.37120099835838 807.0
247.63936483426627 796.0
247.9075210448851 809.0
248.17566962973177 808.0
248.4438105883231 805.0
248.71194392017603 812.0
248.98006962480733 792.0
249.248187701734 798.0
249.51629815047275 801.0
249.78440097054056 803.0
250.05249616145431 797.0
250.32058372273076 809.0
250.5886636538869 800.0
250.85673595443953 810.0
251.12480062390551 808.0
251.39285766180177 804.0
251.6609070676451 803.0
251.92894884095242 789.0
252.19698298124058 787.0
252.46500948802645 802.0
252.73302836082692 801.0
253.00103959915882 790.0
253.26904320253902 804.0
253.53703917048443 797.0
253.80502750251188 804.0
254.07300819813827 801.0
254.34098125688044 803.0
254.60894667825525 803.0
254.87690446177962 802.0
255.14485460697037 808.0
255.41279711334434 798.0
255.6807319804185 799.0
255.94865920770962 793.0
256.2165787947346 801.0
256.48449074101035 799.0
256.75239504605366 795.0
257.02029170938147 805.0
257.28818073051065 784.0
257.556062108958 796.0
257.8239358442404 803.0
258.0918019358748 806.0
258.35966038337796 812.0
258.6275111862668 791.0
258.8953543440582 792.0
259.163189856269 789.0
259.4310177224162 785.0
259.6988379420164 803.0
259.9666505145867 784.0
260.23445543964385 798.0
260.50225271670473 805.0
260.77004234528624 804.0
261.03782432490533 790.0
261.3055986550787 806.0
261.5733653353234 804.0
261.8411243651561 809.0
262.1088757440937 800.0
262.37661947165327 796.0
262.6443555473515 808.0
262.9120839707053 803.0
263.1798047412315 803.0
263.44751785844704 791.0
263.7152233218687 810.0
263.98292113101354 804.0
264.2506112853982 796.0
264.51829378453965 798.0
264.7859686279547 780.0
265.05363581516025 794.0
265.32129534567326 792.0
265.5889472190105 803.0
265.8565914346889 798.0
266.1242279922252 782.0
266.39185689113634 807.0
266.65947813093925 800.0
266.9270917111508 806.0
267.19469763128774 798.0
267.46229589086704 801.0
267.72988648940554 799.0
267.9974694264201 805.0
268.2650447014276 802.0
268.53261231394487 787.0
268.80017226348883 808.0
269.0677245495763 798.0
269.3352691717242 820.0
269.60280612944933 802.0
269.8703354222686 787.0
270.13785704969894 789.0
270.40537101125716 794.0
270.67287730646007 782.0
270.9403759348246 791.0
271.2078668958677 802.0
271.47535018910605 794.0
271.7428258140567 793.0
272.01029377023633 803.0
272.2777540571619 808.0
272.5452066743504 802.0
272.81265162131854 806.0
273.08008889758327 798.0
273.34751850266144 770.0
273.6149404360698 819.0
273.8823546973254 792.0
274.1497612859451 789.0
274.4171602014456 799.0
274.6845514433439 810.0
274.95193501115676 801.0
275.2193109044012 802.0
275.486679122594 803.0
275.7540396652521 806.0
276.02139253189216 807.0
276.2887377220313 801.0
276.55607523518626 801.0
276.82340507087395 792.0
277.09072722861123 795.0
277.3580417079149 792.0
277.62534850830195 787.0
277.8926476292892 787.0
278.1599390703934 789.0
278.4272228311316 793.0
278.69449891102056 811.0
278.96176730957717 793.0
279.22902802631836 796.0
279.4962810607609 803.0
279.76352641242164 803.0
280.0307640808177 800.0
280.29799406546556 802.0
280.5652163658824 799.0
280.8324309815849 813.0
281.09963791209003 792.0
281.3668371569146 804.0
281.6340287155756 790.0
281.9012125875897 788.0
282.168388772474 785.0
282.4355572697452 792.0
282.7027180789201 788.0
282.9698711995158 794.0
283.23701663104896 807.0
283.50415437303667 796.0
283.77128442499554 795.0
284.0384067864426 791.0
284.3055214568946 815.0
284.57262843586864 795.0
284.8397277228814 807.0
285.1068193174497 797.0
285.37390321909055 803.0
285.6409794273207 786.0
285.9080479416572 809.0
286.1751087616167 801.0
286.4421618867162 803.0
286.7092073164725 811.0
286.9762450504025 810.0
287.24327508802315 790.0
287.5102974288511 801.0
287.77731207240345 805.0
288.04431901819703 815.0
288.3113182657485 807.0
288.578309814575 804.0
288.84529366419326 808.0
289.1122698141201 793.0
289.37923826387254 802.0
289.6461990129674 800.0
289.91315206092133 786.0
290.18009740725154 798.0
290.44703505147464 807.0
290.7139649931077 829.0
290.98088723166734 798.0
291.24780176667065 791.0
291.5147085976344 806.0
291.78160772407557 810.0
292.04849914551085 816.0
292.3153828614572 799.0
292.58225887143146 792.0
292.8491271749505 796.0
293.1159877715313 808.0
293.3828406606906 805.0
293.6496858419453 798.0
293.9165233148123 792.0
294.1833530788084 801.0
294.4501751334505 797.0
294.71698947825547 816.0
294.9837961127402 801.0
295.2505950364216 792.0
295.5173862488164 806.0
295.78416974944156 788.0
296.050945537814 795.0
296.31771361345045 806.0
296.584473975868 810.0
296.8512266245832 797.0
297.11797155911313 812.0
297.38470877897464 815.0
297.6514382836846 795.0
297.9181600727598 788.0
298.18487414571723 800.0
298.4515805020736 792.0
298.71827914134593 793.0
298.9849700630511 796.0
299.2516532667058 791.0
299.518328751827 796.0
299.78499651793163 798.0
300.0516565645365 804.0
300.3183088911584 805.0
300.58495349731436 802.0
300.8515903825211 807.0
301.1182195462956 805.0
301.3848409881546 811.0
301.65145470761513 797.0
301.91806070419403 811.0
302.184658977408 807.0
302.4512495267741 825.0
302.7178323518091 801.0
302.9844074520298 788.0
303.2509748269532 803.0
303.5175344760962 793.0
303.78408639897555 808.0
304.0506305951082 793.0
304.31716706401096 799.0
304.58369580520065 800.0
304.8502168181943 804.0
305.1167301025086 791.0
305.3832356576606 796.0
305.649733483167 795.0
305.9162235785447 795.0
306.1827059433106 821.0
306.4491805769817 791.0
306.7156474790747 798.0
306.98210664910647 802.0
307.2485580865939 808.0
307.5150017910539 799.0
307.7814377620034 789.0
308.0478659989591 798.0
308.31428650143795 788.0
308.58069926895683 817.0
308.8471043010326 821.0
309.1135015971821 814.0
309.37989115692227 799.0
309.6462729797699 791.0
309.91264706524197 798.0
310.1790134128551 796.0
310.4453720221265 798.0
310.71172289257277 801.0
310.97806602371094 809.0
311.2444014150577 807.0
311.5107290661301 816.0
311.777048976445 809.0
312.04336114551904 788.0
312.30966557286945 794.0
312.5759622580128 781.0
312.8422512004661 804.0
313.1085323997461 797.0
313.3748058553698 796.0
313.641071566854 794.0
313.90732953371554 810.0
314.17357975547145 804.0
314.4398222316384 799.0
314.70605696173334 789.0
314.9722839452731 800.0
315.23850318177466 810.0
315.50471467075477 793.0
315.7709184117303 791.0
316.0371144042182 794.0
316.3033026477353 798.0
316.56948314179846 802.0
316.8356558859246 798.0
317.1018208796305 790.0
317.36797812243304 784.0
317.6341276138491 794.0
317.90026935339563 795.0
318.1664033405894 807.0
318.4325295749473 806.0
318.6986480559862 801.0
318.96475878322303 808.0
319.2308617561746 793.0
319.4969569743577 811.0
319.76304443728935 807.0
320.0291241444864 795.0
320.2951960954656 805.0
320.5612602897438 794.0
320.82731672683815 800.0
321.0933654062652 798.0
321.359406327542 786.0
321.6254394901853 798.0
321.891464893712 803.0
322.157482537639 808.0
322.4234924214832 799.0
322.68949454476143 800.0
322.95548890699064 813.0
323.2214755076875 798.0
323.487454346369 793.0
323.753425422552 801.0
324.01938873575347 808.0
324.2853442854901 796.0
324.55129207127885 803.0
324.8172320926366 800.0
325.08316434908016 791.0
325.34908884012646 814.0
325.61500556529234 795.0
325.8809145240947 804.0
326.14681571605024 816.0
326.4127091406761 804.0
326.6785947974889 809.0
326.9444726860058 796.0
327.2103428057433 811.0
327.47620515621855 795.0
327.74205973694836 800.0
328.00790654744947 805.0
328.2737455872389 793.0
328.5395768558335 794.0
328.80540035275004 779.0
329.0712160775054 790.0
329.33702402961654 792.0
329.6028242086002 794.0
329.86861661397353 802.0
330.13440124525306 794.0
330.4001781019559 780.0
330.66594718359863 781.0
330.9317084896984 813.0
331.19746201977205 799.0
331.46320777333636 806.0
331.7289457499082 800.0
331.9946759490044 794.0
332.2603983701419 809.0
332.5261130128375 806.0
332.79181987660826 794.0
333.05751896097087 800.0
333.3232102654422 818.0
333.58889378953916 807.0
333.85456953277856 789.0
334.1202374946774 793.0
334.38589767475247 806.0
334.6515500725206 799.0
334.9171946874987 783.0
335.18283151920355 805.0
335.4484605671522 805.0
335.7140818308614 806.0
335.97969530984807 782.0
336.245301003629 776.0
336.51089891172114 794.0
336.77648903364127 792.0
337.04207136890636 788.0
337.30764591703326 789.0
337.5732126775387 810.0
337.83877164993976 806.0
338.10432283375314 796.0
338.36986622849577 794.0
338.63540183368457 803.0
338.9009296488363 807.0
339.16644967346787 797.0
339.4319619070962 796.0
339.6974663492381 778.0
339.9629629994105 809.0
340.22845185713027 785.0
340.4939329219141 817.0
340.75940619327906 813.0
341.02487167074196 795.0
341.2903293538197 784.0
341.555779242029 791.0
341.821221334887 813.0
342.0866556319103 790.0
342.3520821326158 815.0
342.6175008365205 813.0
342.8829117431413 798.0
343.1483148519949 801.0
343.41371016259825 803.0
343.6790976744682 805.0
343.9444773871216 803.0
344.20984930007546 818.0
344.4752134128465 790.0
344.74056972495157 795.0
345.0059182359076 789.0
345.27125894523147 801.0
345.53659185244 801.0
345.80191695705014 795.0
346.0672342585787 789.0
346.3325437565426 796.0
346.5978454504585 798.0
346.8631393398436 801.0
347.1284254242145 796.0
347.3937037030882 797.0
347.6589741759816 793.0
347.92423684241146 803.0
348.1894917018946 804.0
348.4547387539481 803.0
348.71997799808867 793.0
348.9852094338332 803.0
349.2504330606986 797.0
349.51564887820166 804.0
349.7808568858593 803.0
350.0460570831885 794.0
350.31124946970584 804.0
350.57643404492853 802.0
350.84161080837316 804.0
351.1067797595568 801.0
351.3719408979961 798.0
351.63709422320824 798.0
351.90223973470984 795.0
352.16737743201776 796.0
352.43250731464894 794.0
352.69762938212034 797.0
352.9627436339487 787.0
353.2278500696509 793.0
353.49294868874387 793.0
353.7580394907444 806.0
354.02312247516943 788.0
354.28819764153576 794.0
354.55326498936034 799.0
354.81832451816 789.0
355.08337622745165 807.0
355.348420116752 815.0
355.613456185578 818.0
355.8784844334467 807.0
356.1435048598747 805.0
356.4085174643791 804.0
356.6735222464765 809.0
356.938519205684 809.0
357.2035083415184 801.0
357.46848965349653 816.0
357.73346314113536 791.0
357.9984288039516 805.0
358.2633866414622 798.0
358.528336653184 810.0
358.793278838634 792.0
359.05821319732894 798.0
359.3231397287857 808.0
359.5880584325211 805.0
359.8529693080521 797.0
360.1178723548955 787.0
360.3827675725683 810.0
360.64765496058726 792.0
360.9125345184692 807.0
361.1774062457311 806.0
361.44227014188965 803.0
361.707126206462 786.0
361.9719744389649 779.0
362.2368148389151 795.0
362.5016474058295 793.0
362.766472139225 797.0
363.0312890386186 816.0
363.296098103527 793.0
363.5608993334672 799.0
363.82569272795587 804.0
364.09047828651006 815.0
364.35525600864656 791.0
364.6200258938823 799.0
364.8847879417341 811.0
365.1495421517188 807.0
365.41428852335326 803.0
365.67902705615444 798.0
365.9437577496392 795.0
366.2084806033243 797.0
366.4731956167267 805.0
366.7379027893632 795.0
367.0026021207507 790.0
367.2672936104061 804.0
367.5319772578463 806.0
367.79665306258806 811.0
368.06132102414836 804.0
368.32598114204393 800.0
