shot=46_position=5_gas=Ar_height=80_RF=149.1W_massflow=500_coils=0.0A_HR4000 spectrum
Wavelength [nm] // Intensity [u.a.] 
194.93414 814.0
195.2037815346219 757.0
195.47341553816543 769.0
195.74304201014752 790.0
196.012660950085 810.0
196.28227235749478 790.0
196.55187623189366 798.0
196.82147257279857 789.0
197.09106137972637 800.0
197.36064265219392 799.0
197.63021638971804 796.0
197.89978259181567 809.0
198.16934125800364 814.0
198.43889238779886 797.0
198.7084359807181 802.0
198.97797203627835 811.0
199.2475005539964 802.0
199.51702153338914 818.0
199.78653497397343 807.0
200.05604087526618 799.0
200.3255392367842 795.0
200.59503005804436 788.0
200.8645133385636 811.0
201.1339890778587 807.0
201.4034572754466 809.0
201.67291793084408 788.0
201.94237104356813 801.0
202.21181661313554 805.0
202.48125463906314 808.0
202.7506851208679 801.0
203.02010805806663 800.0
203.28952345017618 800.0
203.55893129671344 795.0
203.8283315971953 793.0
204.0977243511386 813.0
204.3671095580602 807.0
204.636487217477 799.0
204.90585732890585 802.0
205.17521989186366 805.0
205.44457490586717 810.0
205.7139223704334 810.0
205.98326228507918 800.0
206.2525946493213 808.0
206.5219194626767 795.0
206.79123672466224 786.0
207.06054643479476 808.0
207.32984859259116 796.0
207.59914319756828 795.0
207.86843024924303 805.0
208.13770974713225 818.0
208.40698169075276 798.0
208.6762460796215 796.0
208.94550291325532 793.0
209.2147521911711 803.0
209.48399391288567 808.0
209.75322807791594 794.0
210.02245468577874 805.0
210.29167373599094 793.0
210.56088522806942 805.0
210.83008916153108 810.0
211.09928553589276 807.0
211.3684743506713 812.0
211.63765560538363 803.0
211.9068292995466 805.0
212.175995432677 793.0
212.44515400429182 797.0
212.71430501390782 797.0
212.98344846104192 811.0
213.25258434521103 807.0
213.52171266593191 797.0
213.79083342272153 806.0
214.05994661509675 798.0
214.3290522425744 812.0
214.5981503046713 803.0
214.8672408009044 812.0
215.13632373079054 808.0
215.4053990938466 820.0
215.6744668895894 808.0
215.94352711753592 803.0
216.21257977720293 792.0
216.48162486810728 790.0
216.7506623897659 806.0
217.01969234169565 816.0
217.2887147234134 797.0
217.55772953443596 794.0
217.82673677428028 788.0
218.0957364424632 799.0
218.36472853850154 794.0
218.6337130619122 800.0
218.9026900122121 787.0
219.17165938891804 813.0
219.4406211915469 792.0
219.70957541961562 810.0
219.97852207264097 816.0
220.24746115013983 802.0
220.5163926516291 811.0
220.78531657662566 799.0
221.05423292464639 813.0
221.32314169520808 799.0
221.59204288782766 811.0
221.860936502022 808.0
222.12982253730797 804.0
222.39870099320237 806.0
222.66757186922214 795.0
222.93643516488416 803.0
223.20529087970525 800.0
223.47413901320226 797.0
223.74297956489212 813.0
224.01181253429166 812.0
224.28063792091777 802.0
224.5494557242873 798.0
224.8182659439171 786.0
225.08706857932413 799.0
225.35586363002508 808.0
225.62465109553705 814.0
225.89343097537673 824.0
226.16220326906105 792.0
226.43096797610687 807.0
226.69972509603105 802.0
226.9684746283505 799.0
227.237216572582 802.0
227.50595092824256 810.0
227.7746776948489 803.0
228.04339687191796 810.0
228.31210845896663 811.0
228.5808124555117 796.0
228.84950886107015 796.0
229.11819767515877 805.0
229.38687889729442 794.0
229.65555252699397 802.0
229.92421856377433 797.0
230.1928770071524 810.0
230.46152785664492 810.0
230.73017111176884 803.0
230.99880677204106 804.0
231.26743483697837 799.0
231.53605530609772 802.0
231.8046681789159 799.0
232.07327345494983 795.0
232.34187113371638 786.0
232.61046121473237 805.0
232.87904369751473 805.0
233.14761858158028 795.0
233.41618586644586 811.0
233.68474555162845 810.0
233.95329763664483 812.0
234.2218421210119 817.0
234.49037900424648 803.0
234.7589082858655 792.0
235.02742996538583 814.0
235.29594404232427 799.0
235.56445051619772 803.0
235.8329493865231 798.0
236.10144065281722 806.0
236.36992431459691 809.0
236.63840037137916 787.0
236.9068688226808 821.0
237.1753296680186 794.0
237.44378290690955 823.0
237.7122285388704 795.0
237.9806665634181 809.0
238.24909698006957 808.0
238.51751978834153 816.0
238.78593498775095 803.0
239.0543425778147 789.0
239.32274255804958 794.0
239.59113492797255 774.0
239.8595196871004 805.0
240.12789683495004 808.0
240.3962663710383 800.0
240.66462829488208 808.0
240.93298260599826 814.0
241.2013293039037 800.0
241.46966838811522 794.0
241.73799985814978 801.0
242.00632371352418 810.0
242.27463995375527 798.0
242.54294857835998 798.0
242.81124958685515 803.0
243.07954297875764 796.0
243.34782875358434 799.0
243.61610691085207 804.0
243.88437745007772 805.0
244.15264037077822 803.0
244.42089567247035 806.0
244.68914335467105 799.0
244.95738341689716 800.0
245.2256158586655 795.0
245.493840679493 805.0
245.76205787889654 792.0
246.03026745639292 802.0
246.29846941149904 801.0
246.5666637437318 808.0
246.834850452608 805.0
247.1030295376446 799.0
247.37120099835838 805.0
247.63936483426627 809.0
247.9075210448851 807.0
248.17566962973177 808.0
248.4438105883231 813.0
248.71194392017603 800.0
248.98006962480733 792.0
249.248187701734 800.0
249.51629815047275 797.0
249.78440097054056 788.0
250.05249616145431 802.0
250.32058372273076 817.0
250.5886636538869 811.0
250.85673595443953 796.0
251.12480062390551 794.0
251.39285766180177 809.0
251.6609070676451 810.0
251.92894884095242 792.0
252.19698298124058 779.0
252.46500948802645 790.0
252.73302836082692 801.0
253.00103959915882 798.0
253.26904320253902 802.0
253.53703917048443 783.0
253.80502750251188 802.0
254.07300819813827 807.0
254.34098125688044 810.0
254.60894667825525 799.0
254.87690446177962 806.0
255.14485460697037 811.0
255.41279711334434 804.0
255.6807319804185 795.0
255.94865920770962 800.0
256.2165787947346 802.0
256.48449074101035 785.0
256.75239504605366 799.0
257.02029170938147 811.0
257.28818073051065 802.0
257.556062108958 807.0
257.8239358442404 791.0
258.0918019358748 804.0
258.35966038337796 798.0
258.6275111862668 790.0
258.8953543440582 814.0
259.163189856269 810.0
259.4310177224162 805.0
259.6988379420164 809.0
259.9666505145867 801.0
260.23445543964385 809.0
260.50225271670473 788.0
260.77004234528624 805.0
261.03782432490533 808.0
261.3055986550787 818.0
261.5733653353234 796.0
261.8411243651561 793.0
262.1088757440937 784.0
262.37661947165327 808.0
262.6443555473515 797.0
262.9120839707053 801.0
263.1798047412315 786.0
263.44751785844704 806.0
263.7152233218687 801.0
263.98292113101354 798.0
264.2506112853982 800.0
264.51829378453965 801.0
264.7859686279547 809.0
265.05363581516025 810.0
265.32129534567326 807.0
265.5889472190105 810.0
265.8565914346889 799.0
266.1242279922252 807.0
266.39185689113634 803.0
266.65947813093925 805.0
266.9270917111508 808.0
267.19469763128774 808.0
267.46229589086704 817.0
267.72988648940554 811.0
267.9974694264201 817.0
268.2650447014276 800.0
268.53261231394487 808.0
268.80017226348883 785.0
269.0677245495763 799.0
269.3352691717242 782.0
269.60280612944933 790.0
269.8703354222686 790.0
270.13785704969894 806.0
270.40537101125716 787.0
270.67287730646007 794.0
270.9403759348246 809.0
271.2078668958677 786.0
271.47535018910605 814.0
271.7428258140567 801.0
272.01029377023633 810.0
272.2777540571619 802.0
272.5452066743504 799.0
272.81265162131854 796.0
273.08008889758327 780.0
273.34751850266144 785.0
273.6149404360698 789.0
273.8823546973254 796.0
274.1497612859451 801.0
274.4171602014456 791.0
274.6845514433439 801.0
274.95193501115676 809.0
275.2193109044012 803.0
275.486679122594 808.0
275.7540396652521 807.0
276.02139253189216 794.0
276.2887377220313 788.0
276.55607523518626 802.0
276.82340507087395 797.0
277.09072722861123 799.0
277.3580417079149 797.0
277.62534850830195 798.0
277.8926476292892 800.0
278.1599390703934 819.0
278.4272228311316 805.0
278.69449891102056 802.0
278.96176730957717 796.0
279.22902802631836 785.0
279.4962810607609 797.0
279.76352641242164 793.0
280.0307640808177 802.0
280.29799406546556 788.0
280.5652163658824 801.0
280.8324309815849 789.0
281.09963791209003 802.0
281.3668371569146 813.0
281.6340287155756 805.0
281.9012125875897 813.0
282.168388772474 810.0
282.4355572697452 804.0
282.7027180789201 780.0
282.9698711995158 790.0
283.23701663104896 792.0
283.50415437303667 798.0
283.77128442499554 802.0
284.0384067864426 804.0
284.3055214568946 814.0
284.57262843586864 808.0
284.8397277228814 814.0
285.1068193174497 804.0
285.37390321909055 807.0
285.6409794273207 803.0
285.9080479416572 804.0
286.1751087616167 816.0
286.4421618867162 802.0
286.7092073164725 791.0
286.9762450504025 799.0
287.24327508802315 784.0
287.5102974288511 793.0
287.77731207240345 807.0
288.04431901819703 815.0
288.3113182657485 795.0
288.578309814575 804.0
288.84529366419326 788.0
289.1122698141201 807.0
289.37923826387254 807.0
289.6461990129674 805.0
289.91315206092133 806.0
290.18009740725154 816.0
290.44703505147464 792.0
290.7139649931077 783.0
290.98088723166734 785.0
291.24780176667065 788.0
291.5147085976344 820.0
291.78160772407557 800.0
292.04849914551085 792.0
292.3153828614572 799.0
292.58225887143146 795.0
292.8491271749505 801.0
293.1159877715313 796.0
293.3828406606906 788.0
293.6496858419453 793.0
293.9165233148123 789.0
294.1833530788084 793.0
294.4501751334505 786.0
294.71698947825547 806.0
294.9837961127402 806.0
295.2505950364216 806.0
295.5173862488164 811.0
295.78416974944156 804.0
296.050945537814 803.0
296.31771361345045 797.0
296.584473975868 812.0
296.8512266245832 807.0
297.11797155911313 787.0
297.38470877897464 806.0
297.6514382836846 805.0
297.9181600727598 799.0
298.18487414571723 800.0
298.4515805020736 793.0
298.71827914134593 798.0
298.9849700630511 800.0
299.2516532667058 796.0
299.518328751827 807.0
299.78499651793163 803.0
300.0516565645365 817.0
300.3183088911584 793.0
300.58495349731436 802.0
300.8515903825211 794.0
301.1182195462956 801.0
301.3848409881546 782.0
301.65145470761513 793.0
301.91806070419403 792.0
302.184658977408 801.0
302.4512495267741 809.0
302.7178323518091 779.0
302.9844074520298 812.0
303.2509748269532 794.0
303.5175344760962 813.0
303.78408639897555 793.0
304.0506305951082 778.0
304.31716706401096 789.0
304.58369580520065 803.0
304.8502168181943 800.0
305.1167301025086 786.0
305.3832356576606 800.0
305.649733483167 802.0
305.9162235785447 785.0
306.1827059433106 809.0
306.4491805769817 805.0
306.7156474790747 792.0
306.98210664910647 782.0
307.2485580865939 803.0
307.5150017910539 803.0
307.7814377620034 819.0
308.0478659989591 806.0
308.31428650143795 800.0
308.58069926895683 791.0
308.8471043010326 802.0
309.1135015971821 804.0
309.37989115692227 803.0
309.6462729797699 816.0
309.91264706524197 802.0
310.1790134128551 821.0
310.4453720221265 801.0
310.71172289257277 798.0
310.97806602371094 793.0
311.2444014150577 795.0
311.5107290661301 806.0
311.777048976445 791.0
312.04336114551904 794.0
312.30966557286945 795.0
312.5759622580128 806.0
312.8422512004661 792.0
