shot=11_position=3_gas=Ne_height=80_RF=249.0W_massflow=8000_coils=60.0A_HR4000 spectrum
Wavelength [nm] // Intensity [u.a.] 
194.93414 789.0
195.2037815346219 785.0
195.47341553816543 786.0
195.74304201014752 791.0
196.012660950085 793.0
196.28227235749478 793.0
196.55187623189366 796.0
196.82147257279857 808.0
197.09106137972637 788.0
197.36064265219392 795.0
197.63021638971804 796.0
197.89978259181567 807.0
198.16934125800364 792.0
198.43889238779886 787.0
198.7084359807181 804.0
198.97797203627835 799.0
199.2475005539964 801.0
199.51702153338914 790.0
199.78653497397343 812.0
200.05604087526618 804.0
200.3255392367842 788.0
200.59503005804436 797.0
200.8645133385636 781.0
201.1339890778587 821.0
201.4034572754466 788.0
201.67291793084408 795.0
201.94237104356813 786.0
202.21181661313554 808.0
202.48125463906314 798.0
202.7506851208679 787.0
203.02010805806663 788.0
203.28952345017618 798.0
203.55893129671344 807.0
203.8283315971953 813.0
204.0977243511386 799.0
204.3671095580602 782.0
204.636487217477 800.0
204.90585732890585 788.0
205.17521989186366 802.0
205.44457490586717 814.0
205.7139223704334 790.0
205.98326228507918 813.0
206.2525946493213 803.0
206.5219194626767 797.0
206.79123672466224 806.0
207.06054643479476 785.0
207.32984859259116 804.0
207.59914319756828 810.0
207.86843024924303 794.0
208.13770974713225 804.0
208.40698169075276 799.0
208.6762460796215 794.0
208.94550291325532 794.0
209.2147521911711 790.0
209.48399391288567 801.0
209.75322807791594 792.0
210.02245468577874 804.0
210.29167373599094 807.0
210.56088522806942 795.0
210.83008916153108 794.0
211.09928553589276 796.0
211.3684743506713 797.0
211.63765560538363 802.0
211.9068292995466 794.0
212.175995432677 787.0
212.44515400429182 792.0
212.71430501390782 802.0
212.98344846104192 804.0
213.25258434521103 814.0
213.52171266593191 802.0
213.79083342272153 818.0
214.05994661509675 816.0
214.3290522425744 801.0
214.5981503046713 790.0
214.8672408009044 797.0
215.13632373079054 805.0
215.4053990938466 793.0
215.6744668895894 808.0
215.94352711753592 818.0
216.21257977720293 804.0
216.48162486810728 800.0
216.7506623897659 805.0
217.01969234169565 790.0
217.2887147234134 806.0
217.55772953443596 813.0
217.82673677428028 810.0
218.0957364424632 808.0
218.36472853850154 792.0
218.6337130619122 814.0
218.9026900122121 811.0
219.17165938891804 806.0
219.4406211915469 812.0
219.70957541961562 794.0
219.97852207264097 818.0
220.24746115013983 809.0
220.5163926516291 796.0
220.78531657662566 803.0
221.05423292464639 804.0
221.32314169520808 829.0
221.59204288782766 810.0
221.860936502022 811.0
222.12982253730797 796.0
222.39870099320237 796.0
222.66757186922214 807.0
222.93643516488416 785.0
223.20529087970525 803.0
223.47413901320226 787.0
223.74297956489212 799.0
224.01181253429166 797.0
224.28063792091777 793.0
224.5494557242873 796.0
224.8182659439171 798.0
225.08706857932413 782.0
225.35586363002508 794.0
225.62465109553705 818.0
225.89343097537673 805.0
226.16220326906105 816.0
226.43096797610687 802.0
226.69972509603105 804.0
226.9684746283505 809.0
227.237216572582 802.0
227.50595092824256 808.0
227.7746776948489 795.0
228.04339687191796 802.0
228.31210845896663 796.0
228.5808124555117 795.0
228.84950886107015 809.0
229.11819767515877 818.0
229.38687889729442 794.0
229.65555252699397 794.0
229.92421856377433 801.0
230.1928770071524 795.0
230.46152785664492 812.0
230.73017111176884 786.0
230.99880677204106 793.0
231.26743483697837 796.0
231.53605530609772 807.0
231.8046681789159 808.0
232.07327345494983 804.0
232.34187113371638 805.0
232.61046121473237 787.0
232.87904369751473 801.0
233.14761858158028 800.0
233.41618586644586 810.0
233.68474555162845 786.0
233.95329763664483 798.0
234.2218421210119 789.0
234.49037900424648 796.0
234.7589082858655 803.0
235.02742996538583 787.0
235.29594404232427 800.0
235.56445051619772 803.0
235.8329493865231 794.0
236.10144065281722 804.0
236.36992431459691 817.0
236.63840037137916 809.0
236.9068688226808 799.0
237.1753296680186 790.0
237.44378290690955 794.0
237.7122285388704 806.0
237.9806665634181 811.0
238.24909698006957 802.0
238.51751978834153 793.0
238.78593498775095 798.0
239.0543425778147 801.0
239.32274255804958 797.0
239.59113492797255 807.0
239.8595196871004 805.0
240.12789683495004 790.0
240.3962663710383 778.0
240.66462829488208 814.0
240.93298260599826 801.0
241.2013293039037 804.0
241.46966838811522 800.0
241.73799985814978 796.0
242.00632371352418 792.0
242.27463995375527 775.0
242.54294857835998 812.0
242.81124958685515 802.0
243.07954297875764 794.0
243.34782875358434 785.0
243.61610691085207 802.0
243.88437745007772 796.0
244.15264037077822 795.0
244.42089567247035 811.0
244.68914335467105 791.0
244.95738341689716 798.0
245.2256158586655 800.0
245.493840679493 790.0
245.76205787889654 786.0
246.03026745639292 799.0
246.29846941149904 795.0
246.5666637437318 804.0
246.834850452608 803.0
247.1030295376446 796.0
247.37120099835838 781.0
247.63936483426627 798.0
247.9075210448851 806.0
248.17566962973177 815.0
248.4438105883231 802.0
248.71194392017603 801.0
248.98006962480733 808.0
249.248187701734 807.0
249.51629815047275 787.0
249.78440097054056 795.0
250.05249616145431 799.0
250.32058372273076 807.0
250.5886636538869 819.0
250.85673595443953 798.0
251.12480062390551 806.0
251.39285766180177 804.0
251.6609070676451 789.0
251.92894884095242 807.0
252.19698298124058 800.0
252.46500948802645 800.0
252.73302836082692 797.0
253.00103959915882 802.0
253.26904320253902 795.0
253.53703917048443 798.0
253.80502750251188 805.0
254.07300819813827 807.0
254.34098125688044 802.0
254.60894667825525 792.0
254.87690446177962 799.0
255.14485460697037 791.0
255.41279711334434 808.0
