shot=38_position=7_gas=Ar_height=80_RF=149.1W_massflow=500_coils=60.0A_HR4000 spectrum
Wavelength [nm] // Intensity [u.a.] 
433.1928583848624 802.0
433.45556632022647 795.0
433.7182662921092 796.0
433.9809583000275 797.0
434.24364234349815 801.0
434.506318422038 786.0
434.768986535164 798.0
435.031646682393 797.0
435.2942988632418 811.0
435.55694307722734 799.0
435.81957932386655 793.0
436.08220760267614 794.0
436.34482791317305 807.0
436.6074402548742 802.0
436.8700446272964 803.0
437.1326410299566 792.0
437.3952294623715 805.0
437.65780992405803 800.0
437.9203824145332 808.0
438.1829469333138 802.0
438.4455034799166 796.0
438.7080520538586 809.0
438.9705926546565 796.0
439.23312528182737 803.0
439.49564993488787 797.0
439.7581666133551 816.0
440.0206753167459 807.0
440.28317604457686 810.0
440.5456687963651 807.0
440.8081535716274 811.0
441.07063036988075 808.0
441.3330991906418 813.0
441.5955600334276 806.0
441.858012897755 796.0
442.12045778314075 794.0
442.3828946891018 797.0
442.6453236151551 807.0
442.9077445608174 799.0
443.17015752560553 812.0
443.4325625090365 801.0
443.69495951062703 795.0
443.95734852989415 809.0
444.21972956635454 799.0
444.4821026195253 804.0
444.74446768892307 798.0
445.00682477406485 790.0
445.2691738744674 807.0
445.5315149896478 789.0
445.79384811912274 793.0
446.05617326240906 795.0
446.31849041902376 810.0
446.58079958848356 811.0
446.8431007703055 798.0
447.10539396400634 800.0
447.367679169103 801.0
447.6299563851123 809.0
447.892225611551 806.0
448.15448684793625 791.0
448.4167400937847 809.0
448.67898534861325 814.0
448.9412226119389 806.0
449.2034518832783 802.0
449.46567316214856 787.0
449.72788644806633 801.0
449.99009174054856 801.0
450.2522890391122 798.0
450.514478343274 793.0
450.77665965255085 797.0
451.0388329664597 794.0
451.30099828451733 803.0
451.5631556062406 796.0
451.82530493114655 800.0
452.08744625875175 798.0
452.3495795885734 810.0
452.6117049201281 796.0
452.87382225293277 804.0
453.13593158650446 804.0
453.3980329203598 798.0
453.6601262540158 794.0
453.9222115869893 785.0
454.1842889187971 812.0
454.4463582489562 787.0
454.70841957698343 804.0
454.97047290239556 791.0
455.23251822470957 806.0
455.49455554344223 801.0
455.75658485811044 794.0
456.0186061682312 807.0
456.2806194733211 796.0
456.5426247728973 797.0
456.8046220664765 808.0
457.0666113535756 802.0
457.32859263371154 792.0
457.5905659064011 809.0
457.8525311711611 806.0
458.1144884275086 798.0
458.37643767496024 796.0
458.6383789130331 794.0
458.9003121412439 808.0
459.1622373591095 799.0
459.4241545661469 793.0
459.68606376187284 817.0
459.9479649458043 808.0
460.2098581174581 796.0
460.471743276351 812.0
460.733620422 794.0
460.9954895539219 793.0
461.2573506716337 785.0
461.51920377465206 804.0
461.78104886249406 822.0
462.0428859346764 806.0
462.304714990716 799.0
462.5665360301298 796.0
462.82834905243453 801.0
463.09015405714723 804.0
463.35195104378465 776.0
463.6137400118636 811.0
463.8755209609011 795.0
464.13729389041396 817.0
464.399058799919 791.0
464.6608156889332 807.0
464.92256455697327 790.0
465.18430540355615 800.0
465.4460382281988 802.0
465.707763030418 792.0
465.96947980973056 789.0
466.23118856565344 804.0
466.49288929770347 809.0
466.75458200539765 799.0
467.0162666882526 796.0
467.27794334578533 795.0
467.5396119775127 784.0
467.8012725829516 787.0
468.0629251616188 806.0
468.3245697130314 814.0
468.586206236706 796.0
468.8478347321596 799.0
469.109455198909 796.0
469.3710676364711 796.0
469.6326720443629 802.0
469.89426842210105 795.0
470.1558567692025 806.0
470.4174370851842 803.0
470.6790093695629 811.0
470.94057362185555 812.0
471.20212984157905 812.0
471.4636780282501 795.0
471.72521818138574 801.0
471.9867503005027 792.0
472.248274385118 802.0
472.5097904347484 796.0
472.7712984489108 805.0
473.03279842712203 795.0
473.29429036889906 801.0
473.55577427375863 797.0
473.8172501412177 806.0
474.07871797079315 796.0
474.34017776200176 805.0
474.6016295143605 802.0
474.8630732273861 787.0
475.1245089005955 809.0
475.3859365335057 806.0
475.64735612563334 807.0
475.9087676764954 794.0
476.1701711856088 797.0
476.4315666524903 804.0
476.6929540766569 811.0
476.95433345762535 805.0
477.2157047949125 792.0
477.47706808803537 809.0
477.7384233365106 807.0
477.9997705398553 806.0
478.26110969758616 776.0
478.52244080922014 792.0
478.78376387427414 800.0
479.04507889226494 811.0
479.3063858627094 806.0
479.5676847851245 801.0
479.828975659027 791.0
480.0902584839338 788.0
480.3515332593618 794.0
480.61279998482775 795.0
480.8740586598487 803.0
481.13530928394147 801.0
481.3965518566228 812.0
481.65778637740965 787.0
481.9190128458189 802.0
482.1802312613674 795.0
482.4414416235721 802.0
482.70264393194964 811.0
482.9638381860171 807.0
483.2250243852913 793.0
483.4862025292891 812.0
483.7473726175273 817.0
484.0085346495229 794.0
484.26968862479265 804.0
484.5308345428534 799.0
484.79197240322225 799.0
485.0531022054157 794.0
485.314223948951 804.0
485.57533763334476 801.0
485.8364432581139 796.0
486.0975408227754 806.0
486.35863032684597 803.0
486.61971176984247 809.0
486.880785151282 793.0
487.1418504706812 796.0
487.402907727557 814.0
487.66395692142635 797.0
487.92499805180597 816.0
488.18603111821284 794.0
488.44705612016384 802.0
488.7080730571757 805.0
488.9690819287655 806.0
489.2300827344499 829.0
489.49107547374587 802.0
489.75206014617027 791.0
490.01303675124 796.0
490.27400528847187 798.0
490.53496575738274 792.0
490.79591815748955 788.0
491.05686248830915 786.0
491.31779874935836 790.0
491.57872694015396 809.0
491.8396470602131 798.0
492.1005591090524 801.0
492.3614630861888 797.0
492.6223589911392 801.0
492.88324682342045 809.0
493.14412658254946 798.0
493.40499826804296 788.0
493.66586187941795 800.0
493.92671741619125 811.0
494.18756487787977 778.0
494.44840426400026 816.0
494.70923557406974 806.0
494.97005880760497 802.0
495.23087396412285 782.0
495.4916810431403 797.0
495.7524800441741 792.0
496.01327096674123 806.0
496.27405381035845 814.0
496.53482857454264 786.0
496.79559525881075 806.0
497.05635386267954 788.0
497.31710438566597 792.0
497.57784682728686 802.0
497.8385811870591 798.0
498.0993074644995 793.0
498.360025659125 808.0
498.6207357704524 818.0
498.88143779799873 806.0
499.14213174128065 804.0
499.40281759981514 803.0
499.6634953731191 786.0
499.92416506070924 794.0
500.1848266621026 816.0
500.445480176816 792.0
500.70612560436615 807.0
