shot=19_position=7_gas=Ne_height=80_RF=249.7W_massflow=8000_coils=60.0A_HR4000 spectrum
Wavelength [nm] // Intensity [u.a.] 
194.93414 797.0
195.2037815346219 779.0
195.47341553816543 794.0
195.74304201014752 802.0
196.012660950085 800.0
196.28227235749478 798.0
196.55187623189366 810.0
196.82147257279857 809.0
197.09106137972637 805.0
197.36064265219392 788.0
197.63021638971804 797.0
197.89978259181567 803.0
198.16934125800364 796.0
198.43889238779886 801.0
198.7084359807181 802.0
198.97797203627835 798.0
199.2475005539964 788.0
199.51702153338914 796.0
199.78653497397343 817.0
200.05604087526618 808.0
200.3255392367842 796.0
200.59503005804436 798.0
200.8645133385636 796.0
201.1339890778587 799.0
201.4034572754466 798.0
201.67291793084408 796.0
201.94237104356813 805.0
202.21181661313554 791.0
202.48125463906314 796.0
202.7506851208679 796.0
203.02010805806663 804.0
203.28952345017618 791.0
203.55893129671344 801.0
203.8283315971953 789.0
204.0977243511386 795.0
204.3671095580602 793.0
204.636487217477 801.0
204.90585732890585 794.0
205.17521989186366 801.0
205.44457490586717 798.0
205.7139223704334 791.0
205.98326228507918 806.0
206.2525946493213 793.0
206.5219194626767 799.0
206.79123672466224 798.0
207.06054643479476 797.0
207.32984859259116 793.0
207.59914319756828 785.0
207.86843024924303 816.0
208.13770974713225 800.0
208.40698169075276 795.0
208.6762460796215 805.0
208.94550291325532 795.0
209.2147521911711 807.0
209.48399391288567 808.0
209.75322807791594 808.0
210.02245468577874 824.0
210.29167373599094 803.0
210.56088522806942 802.0
210.83008916153108 799.0
211.09928553589276 797.0
211.3684743506713 775.0
211.63765560538363 812.0
211.9068292995466 808.0
212.175995432677 791.0
212.44515400429182 800.0
212.71430501390782 803.0
212.98344846104192 798.0
213.25258434521103 802.0
213.52171266593191 796.0
213.79083342272153 815.0
214.05994661509675 795.0
214.3290522425744 802.0
214.5981503046713 798.0
214.8672408009044 784.0
215.13632373079054 807.0
215.4053990938466 808.0
215.6744668895894 800.0
215.94352711753592 787.0
216.21257977720293 800.0
216.48162486810728 786.0
216.7506623897659 805.0
217.01969234169565 809.0
217.2887147234134 804.0
217.55772953443596 812.0
217.82673677428028 809.0
218.0957364424632 796.0
218.36472853850154 806.0
218.6337130619122 802.0
218.9026900122121 795.0
219.17165938891804 814.0
219.4406211915469 811.0
219.70957541961562 793.0
219.97852207264097 800.0
220.24746115013983 799.0
220.5163926516291 806.0
220.78531657662566 806.0
221.05423292464639 806.0
221.32314169520808 810.0
221.59204288782766 808.0
221.860936502022 795.0
222.12982253730797 790.0
222.39870099320237 793.0
222.66757186922214 785.0
222.93643516488416 806.0
223.20529087970525 793.0
223.47413901320226 812.0
223.74297956489212 801.0
224.01181253429166 791.0
224.28063792091777 798.0
224.5494557242873 797.0
224.8182659439171 801.0
225.08706857932413 814.0
225.35586363002508 791.0
225.62465109553705 797.0
225.89343097537673 798.0
226.16220326906105 790.0
226.43096797610687 796.0
226.69972509603105 799.0
226.9684746283505 797.0
227.237216572582 806.0
227.50595092824256 791.0
227.7746776948489 808.0
228.04339687191796 784.0
228.31210845896663 819.0
228.5808124555117 793.0
228.84950886107015 804.0
229.11819767515877 808.0
229.38687889729442 792.0
229.65555252699397 814.0
229.92421856377433 786.0
230.1928770071524 812.0
230.46152785664492 805.0
230.73017111176884 808.0
230.99880677204106 802.0
231.26743483697837 800.0
231.53605530609772 799.0
231.8046681789159 820.0
232.07327345494983 810.0
232.34187113371638 799.0
232.61046121473237 801.0
232.87904369751473 790.0
233.14761858158028 796.0
233.41618586644586 801.0
233.68474555162845 797.0
233.95329763664483 789.0
234.2218421210119 791.0
234.49037900424648 790.0
234.7589082858655 797.0
235.02742996538583 809.0
235.29594404232427 793.0
235.56445051619772 810.0
235.8329493865231 805.0
236.10144065281722 802.0
236.36992431459691 798.0
236.63840037137916 796.0
236.9068688226808 796.0
237.1753296680186 801.0
237.44378290690955 798.0
237.7122285388704 801.0
237.9806665634181 809.0
238.24909698006957 799.0
238.51751978834153 790.0
238.78593498775095 788.0
239.0543425778147 783.0
239.32274255804958 803.0
239.59113492797255 812.0
239.8595196871004 800.0
240.12789683495004 797.0
240.3962663710383 798.0
240.66462829488208 805.0
240.93298260599826 797.0
241.2013293039037 796.0
241.46966838811522 797.0
241.73799985814978 802.0
242.00632371352418 799.0
242.27463995375527 796.0
242.54294857835998 801.0
242.81124958685515 790.0
243.07954297875764 800.0
243.34782875358434 795.0
243.61610691085207 805.0
243.88437745007772 809.0
244.15264037077822 787.0
244.42089567247035 817.0
244.68914335467105 802.0
244.95738341689716 802.0
245.2256158586655 785.0
245.493840679493 802.0
245.76205787889654 797.0
246.03026745639292 805.0
246.29846941149904 804.0
246.5666637437318 804.0
246.834850452608 791.0
247.1030295376446 789.0
247.37120099835838 786.0
247.63936483426627 798.0
247.9075210448851 802.0
248.17566962973177 814.0
248.4438105883231 808.0
248.71194392017603 801.0
248.98006962480733 798.0
249.248187701734 806.0
249.51629815047275 808.0
249.78440097054056 811.0
250.05249616145431 798.0
250.32058372273076 803.0
250.5886636538869 789.0
250.85673595443953 787.0
251.12480062390551 806.0
251.39285766180177 799.0
251.6609070676451 817.0
251.92894884095242 807.0
252.19698298124058 784.0
252.46500948802645 794.0
252.73302836082692 813.0
253.00103959915882 798.0
253.26904320253902 801.0
253.53703917048443 786.0
253.80502750251188 787.0
254.07300819813827 790.0
254.34098125688044 805.0
254.60894667825525 801.0
254.87690446177962 799.0
255.14485460697037 810.0
255.41279711334434 805.0
255.6807319804185 804.0
255.94865920770962 805.0
256.2165787947346 799.0
256.48449074101035 797.0
256.75239504605366 792.0
257.02029170938147 796.0
257.28818073051065 798.0
257.556062108958 803.0
257.8239358442404 791.0
258.0918019358748 794.0
258.35966038337796 800.0
258.6275111862668 792.0
258.8953543440582 802.0
259.163189856269 785.0
259.4310177224162 794.0
259.6988379420164 801.0
259.9666505145867 800.0
260.23445543964385 791.0
260.50225271670473 803.0
260.77004234528624 815.0
261.03782432490533 796.0
261.3055986550787 805.0
261.5733653353234 797.0
261.8411243651561 801.0
262.1088757440937 799.0
262.37661947165327 807.0
262.6443555473515 802.0
262.9120839707053 792.0
263.1798047412315 790.0
263.44751785844704 796.0
263.7152233218687 799.0
263.98292113101354 788.0
264.2506112853982 798.0
264.51829378453965 805.0
264.7859686279547 808.0
265.05363581516025 814.0
265.32129534567326 794.0
265.5889472190105 801.0
265.8565914346889 795.0
266.1242279922252 799.0
266.39185689113634 801.0
266.65947813093925 804.0
266.9270917111508 806.0
267.19469763128774 802.0
267.46229589086704 799.0
267.72988648940554 803.0
267.9974694264201 790.0
268.2650447014276 790.0
268.53261231394487 807.0
268.80017226348883 800.0
269.0677245495763 803.0
269.3352691717242 810.0
269.60280612944933 798.0
269.8703354222686 795.0
270.13785704969894 785.0
270.40537101125716 805.0
270.67287730646007 774.0
270.9403759348246 798.0
271.2078668958677 801.0
271.47535018910605 821.0
271.7428258140567 799.0
272.01029377023633 817.0
272.2777540571619 811.0
272.5452066743504 788.0
272.81265162131854 794.0
273.08008889758327 782.0
273.34751850266144 804.0
273.6149404360698 803.0
273.8823546973254 797.0
274.1497612859451 799.0
274.4171602014456 804.0
274.6845514433439 793.0
274.95193501115676 778.0
275.2193109044012 795.0
275.486679122594 808.0
275.7540396652521 803.0
276.02139253189216 796.0
276.2887377220313 797.0
276.55607523518626 793.0
276.82340507087395 790.0
277.09072722861123 792.0
277.3580417079149 792.0
277.62534850830195 796.0
277.8926476292892 792.0
278.1599390703934 807.0
278.4272228311316 812.0
278.69449891102056 793.0
278.96176730957717 796.0
279.22902802631836 800.0
279.4962810607609 798.0
279.76352641242164 794.0
280.0307640808177 801.0
280.29799406546556 776.0
280.5652163658824 788.0
280.8324309815849 802.0
281.09963791209003 793.0
281.3668371569146 785.0
281.6340287155756 784.0
281.9012125875897 805.0
282.168388772474 801.0
282.4355572697452 794.0
282.7027180789201 811.0
282.9698711995158 806.0
283.23701663104896 806.0
283.50415437303667 805.0
283.77128442499554 790.0
284.0384067864426 789.0
284.3055214568946 802.0
284.57262843586864 799.0
284.8397277228814 794.0
