shot=22_position=7_gas=Ne_height=80_RF=149.7W_massflow=8000_coils=60.0A_HR4000 spectrum
Wavelength [nm] // Intensity [u.a.] 
194.93414 807.0
195.2037815346219 770.0
195.47341553816543 777.0
195.74304201014752 790.0
196.012660950085 794.0
196.28227235749478 812.0
196.55187623189366 804.0
196.82147257279857 812.0
197.09106137972637 794.0
197.36064265219392 794.0
197.63021638971804 793.0
197.89978259181567 801.0
198.16934125800364 798.0
198.43889238779886 774.0
198.7084359807181 783.0
198.97797203627835 807.0
199.2475005539964 797.0
199.51702153338914 800.0
199.78653497397343 796.0
200.05604087526618 801.0
200.3255392367842 786.0
200.59503005804436 788.0
200.8645133385636 797.0
201.1339890778587 809.0
201.4034572754466 783.0
201.67291793084408 791.0
201.94237104356813 813.0
202.21181661313554 808.0
202.48125463906314 790.0
202.7506851208679 780.0
203.02010805806663 789.0
203.28952345017618 792.0
203.55893129671344 805.0
203.8283315971953 808.0
204.0977243511386 809.0
204.3671095580602 817.0
204.636487217477 782.0
204.90585732890585 805.0
205.17521989186366 796.0
205.44457490586717 802.0
205.7139223704334 792.0
205.98326228507918 798.0
206.2525946493213 810.0
206.5219194626767 788.0
206.79123672466224 802.0
207.06054643479476 803.0
207.32984859259116 811.0
207.59914319756828 806.0
207.86843024924303 796.0
208.13770974713225 790.0
208.40698169075276 806.0
208.6762460796215 818.0
208.94550291325532 792.0
209.2147521911711 807.0
209.48399391288567 804.0
209.75322807791594 812.0
210.02245468577874 810.0
210.29167373599094 784.0
210.56088522806942 803.0
210.83008916153108 783.0
211.09928553589276 805.0
211.3684743506713 790.0
211.63765560538363 801.0
211.9068292995466 803.0
212.175995432677 800.0
212.44515400429182 804.0
212.71430501390782 791.0
212.98344846104192 800.0
213.25258434521103 798.0
213.52171266593191 802.0
213.79083342272153 801.0
214.05994661509675 808.0
214.3290522425744 819.0
214.5981503046713 794.0
214.8672408009044 804.0
215.13632373079054 796.0
215.4053990938466 803.0
215.6744668895894 804.0
215.94352711753592 807.0
216.21257977720293 796.0
216.48162486810728 803.0
216.7506623897659 792.0
217.01969234169565 797.0
217.2887147234134 805.0
217.55772953443596 807.0
217.82673677428028 787.0
218.0957364424632 805.0
218.36472853850154 806.0
218.6337130619122 785.0
218.9026900122121 800.0
219.17165938891804 805.0
219.4406211915469 796.0
219.70957541961562 789.0
219.97852207264097 804.0
220.24746115013983 802.0
220.5163926516291 788.0
220.78531657662566 801.0
221.05423292464639 804.0
221.32314169520808 796.0
221.59204288782766 798.0
221.860936502022 797.0
222.12982253730797 819.0
222.39870099320237 783.0
222.66757186922214 805.0
222.93643516488416 800.0
223.20529087970525 789.0
223.47413901320226 797.0
223.74297956489212 811.0
224.01181253429166 817.0
224.28063792091777 795.0
224.5494557242873 805.0
224.8182659439171 803.0
225.08706857932413 804.0
225.35586363002508 797.0
225.62465109553705 782.0
225.89343097537673 793.0
226.16220326906105 811.0
226.43096797610687 799.0
226.69972509603105 786.0
226.9684746283505 797.0
227.237216572582 801.0
227.50595092824256 783.0
227.7746776948489 790.0
228.04339687191796 795.0
228.31210845896663 810.0
228.5808124555117 796.0
228.84950886107015 809.0
229.11819767515877 797.0
229.38687889729442 792.0
229.65555252699397 809.0
229.92421856377433 805.0
230.1928770071524 803.0
230.46152785664492 784.0
230.73017111176884 803.0
230.99880677204106 789.0
231.26743483697837 804.0
231.53605530609772 779.0
231.8046681789159 811.0
232.07327345494983 798.0
232.34187113371638 809.0
232.61046121473237 797.0
232.87904369751473 797.0
233.14761858158028 793.0
233.41618586644586 794.0
233.68474555162845 787.0
