shot=204_gas=Ne_hight=50_RF=249.0W_massflow=8000_coils=80.1A_HR4000 spectrum
Wavelength [nm] // Intensity [u.a.] 
194.93414 808.0
195.2037815346219 772.0
195.47341553816543 798.0
195.74304201014752 773.0
196.012660950085 803.0
196.28227235749478 801.0
196.55187623189366 786.0
196.82147257279857 801.0
197.09106137972637 808.0
197.36064265219392 798.0
197.63021638971804 786.0
197.89978259181567 971.0
198.16934125800364 717.0
198.43889238779886 788.0
198.7084359807181 807.0
198.97797203627835 789.0
199.2475005539964 800.0
199.51702153338914 809.0
199.78653497397343 804.0
200.05604087526618 805.0
200.3255392367842 813.0
200.59503005804436 980.0
200.8645133385636 705.0
201.1339890778587 781.0
201.4034572754466 795.0
201.67291793084408 792.0
201.94237104356813 795.0
202.21181661313554 794.0
202.48125463906314 814.0
202.7506851208679 800.0
203.02010805806663 783.0
203.28952345017618 958.0
203.55893129671344 714.0
203.8283315971953 790.0
204.0977243511386 797.0
204.3671095580602 798.0
204.636487217477 800.0
204.90585732890585 800.0
205.17521989186366 801.0
205.44457490586717 795.0
205.7139223704334 782.0
205.98326228507918 976.0
206.2525946493213 708.0
206.5219194626767 806.0
206.79123672466224 809.0
207.06054643479476 811.0
207.32984859259116 796.0
207.59914319756828 816.0
207.86843024924303 810.0
208.13770974713225 783.0
208.40698169075276 787.0
208.6762460796215 952.0
208.94550291325532 726.0
209.2147521911711 803.0
209.48399391288567 810.0
209.75322807791594 803.0
210.02245468577874 791.0
210.29167373599094 787.0
210.56088522806942 794.0
210.83008916153108 802.0
211.09928553589276 802.0
211.3684743506713 974.0
211.63765560538363 720.0
211.9068292995466 791.0
212.175995432677 794.0
212.44515400429182 808.0
212.71430501390782 804.0
212.98344846104192 800.0
213.25258434521103 801.0
213.52171266593191 803.0
213.79083342272153 793.0
214.05994661509675 981.0
214.3290522425744 695.0
214.5981503046713 782.0
214.8672408009044 806.0
215.13632373079054 798.0
215.4053990938466 797.0
215.6744668895894 812.0
215.94352711753592 805.0
216.21257977720293 812.0
216.48162486810728 798.0
216.7506623897659 973.0
217.01969234169565 713.0
217.2887147234134 791.0
217.55772953443596 804.0
217.82673677428028 797.0
218.0957364424632 799.0
218.36472853850154 802.0
218.6337130619122 804.0
218.9026900122121 805.0
219.17165938891804 794.0
219.4406211915469 965.0
219.70957541961562 723.0
219.97852207264097 790.0
220.24746115013983 797.0
220.5163926516291 786.0
220.78531657662566 814.0
221.05423292464639 810.0
221.32314169520808 796.0
221.59204288782766 796.0
221.860936502022 796.0
222.12982253730797 967.0
222.39870099320237 718.0
222.66757186922214 780.0
222.93643516488416 787.0
223.20529087970525 804.0
223.47413901320226 817.0
223.74297956489212 816.0
224.01181253429166 805.0
224.28063792091777 808.0
224.5494557242873 782.0
224.8182659439171 963.0
225.08706857932413 728.0
225.35586363002508 788.0
225.62465109553705 799.0
225.89343097537673 806.0
226.16220326906105 793.0
226.43096797610687 803.0
226.69972509603105 796.0
226.9684746283505 801.0
227.237216572582 792.0
227.50595092824256 976.0
227.7746776948489 716.0
228.04339687191796 773.0
228.31210845896663 803.0
228.5808124555117 800.0
228.84950886107015 791.0
229.11819767515877 806.0
229.38687889729442 821.0
229.65555252699397 820.0
229.92421856377433 799.0
230.1928770071524 962.0
