139HR4000 spectrum
Wavelength [nm] // Intensity [u.a.] 
194.93414 834.0
195.2037815346219 770.0
195.47341553816543 786.0
195.74304201014752 785.0
196.012660950085 823.0
196.28227235749478 834.0
196.55187623189366 837.0
196.82147257279857 814.0
197.09106137972637 840.0
197.36064265219392 833.0
197.63021638971804 834.0
197.89978259181567 841.0
198.16934125800364 826.0
198.43889238779886 838.0
198.7084359807181 849.0
198.97797203627835 843.0
199.2475005539964 824.0
199.51702153338914 844.0
199.78653497397343 837.0
200.05604087526618 839.0
200.3255392367842 838.0
200.59503005804436 827.0
200.8645133385636 847.0
201.1339890778587 852.0
201.4034572754466 847.0
201.67291793084408 844.0
201.94237104356813 836.0
202.21181661313554 830.0
202.48125463906314 837.0
202.7506851208679 850.0
203.02010805806663 853.0
203.28952345017618 851.0
203.55893129671344 841.0
203.8283315971953 850.0
204.0977243511386 843.0
204.3671095580602 847.0
204.636487217477 836.0
204.90585732890585 852.0
205.17521989186366 829.0
205.44457490586717 842.0
205.7139223704334 845.0
205.98326228507918 842.0
206.2525946493213 847.0
206.5219194626767 857.0
206.79123672466224 840.0
207.06054643479476 847.0
207.32984859259116 833.0
207.59914319756828 825.0
207.86843024924303 855.0
208.13770974713225 843.0
208.40698169075276 835.0
208.6762460796215 837.0
208.94550291325532 833.0
209.2147521911711 842.0
209.48399391288567 839.0
209.75322807791594 859.0
210.02245468577874 831.0
210.29167373599094 846.0
210.56088522806942 848.0
210.83008916153108 853.0
211.09928553589276 836.0
211.3684743506713 826.0
211.63765560538363 858.0
211.9068292995466 845.0
212.175995432677 824.0
212.44515400429182 835.0
212.71430501390782 847.0
212.98344846104192 842.0
213.25258434521103 836.0
213.52171266593191 854.0
213.79083342272153 849.0
214.05994661509675 848.0
214.3290522425744 833.0
214.5981503046713 845.0
214.8672408009044 848.0
215.13632373079054 853.0
215.4053990938466 841.0
215.6744668895894 828.0
215.94352711753592 862.0
216.21257977720293 841.0
216.48162486810728 836.0
216.7506623897659 837.0
217.01969234169565 834.0
217.2887147234134 825.0
217.55772953443596 834.0
217.82673677428028 848.0
218.0957364424632 821.0
218.36472853850154 826.0
218.6337130619122 835.0
218.9026900122121 840.0
219.17165938891804 843.0
219.4406211915469 839.0
219.70957541961562 853.0
219.97852207264097 836.0
220.24746115013983 838.0
220.5163926516291 841.0
220.78531657662566 854.0
221.05423292464639 839.0
221.32314169520808 813.0
221.59204288782766 828.0
221.860936502022 828.0
222.12982253730797 827.0
222.39870099320237 817.0
222.66757186922214 827.0
222.93643516488416 853.0
223.20529087970525 846.0
223.47413901320226 856.0
223.74297956489212 843.0
224.01181253429166 858.0
224.28063792091777 854.0
224.5494557242873 851.0
224.8182659439171 837.0
