124HR4000 spectrum
Wavelength [nm] // Intensity [u.a.] 
194.93414 824.0
195.2037815346219 780.0
195.47341553816543 791.0
195.74304201014752 781.0
196.012660950085 809.0
196.28227235749478 820.0
196.55187623189366 823.0
196.82147257279857 825.0
197.09106137972637 808.0
197.36064265219392 824.0
197.63021638971804 821.0
197.89978259181567 822.0
198.16934125800364 827.0
198.43889238779886 819.0
198.7084359807181 837.0
198.97797203627835 811.0
199.2475005539964 830.0
199.51702153338914 836.0
199.78653497397343 835.0
200.05604087526618 828.0
200.3255392367842 828.0
200.59503005804436 816.0
200.8645133385636 824.0
201.1339890778587 824.0
201.4034572754466 820.0
201.67291793084408 808.0
201.94237104356813 840.0
202.21181661313554 820.0
202.48125463906314 841.0
202.7506851208679 828.0
203.02010805806663 819.0
203.28952345017618 844.0
203.55893129671344 841.0
203.8283315971953 822.0
204.0977243511386 814.0
204.3671095580602 827.0
204.636487217477 817.0
204.90585732890585 824.0
205.17521989186366 842.0
205.44457490586717 822.0
205.7139223704334 824.0
205.98326228507918 815.0
206.2525946493213 827.0
206.5219194626767 822.0
206.79123672466224 835.0
207.06054643479476 824.0
207.32984859259116 822.0
207.59914319756828 832.0
207.86843024924303 819.0
208.13770974713225 811.0
208.40698169075276 814.0
208.6762460796215 844.0
208.94550291325532 833.0
209.2147521911711 818.0
209.48399391288567 828.0
209.75322807791594 817.0
210.02245468577874 818.0
210.29167373599094 820.0
210.56088522806942 829.0
210.83008916153108 828.0
211.09928553589276 838.0
211.3684743506713 838.0
211.63765560538363 840.0
211.9068292995466 834.0
212.175995432677 827.0
212.44515400429182 820.0
212.71430501390782 831.0
212.98344846104192 821.0
213.25258434521103 826.0
213.52171266593191 833.0
213.79083342272153 827.0
214.05994661509675 820.0
214.3290522425744 822.0
214.5981503046713 798.0
214.8672408009044 843.0
215.13632373079054 823.0
215.4053990938466 841.0
215.6744668895894 829.0
215.94352711753592 822.0
216.21257977720293 807.0
216.48162486810728 818.0
216.7506623897659 838.0
217.01969234169565 827.0
217.2887147234134 822.0
217.55772953443596 817.0
217.82673677428028 821.0
218.0957364424632 825.0
218.36472853850154 844.0
218.6337130619122 827.0
218.9026900122121 822.0
219.17165938891804 826.0
219.4406211915469 819.0
219.70957541961562 819.0
219.97852207264097 821.0
220.24746115013983 815.0
220.5163926516291 836.0
220.78531657662566 845.0
221.05423292464639 820.0
221.32314169520808 829.0
221.59204288782766 834.0
221.860936502022 834.0
222.12982253730797 845.0
222.39870099320237 824.0
222.66757186922214 818.0
222.93643516488416 824.0
223.20529087970525 828.0
223.47413901320226 828.0
223.74297956489212 838.0
224.01181253429166 842.0
224.28063792091777 843.0
224.5494557242873 821.0
224.8182659439171 817.0
225.08706857932413 826.0
225.35586363002508 826.0
225.62465109553705 838.0
225.89343097537673 841.0
226.16220326906105 820.0
226.43096797610687 834.0
226.69972509603105 824.0
226.9684746283505 834.0
227.237216572582 808.0
227.50595092824256 833.0
227.7746776948489 829.0
228.04339687191796 823.0
228.31210845896663 833.0
228.5808124555117 828.0
228.84950886107015 846.0
229.11819767515877 818.0
229.38687889729442 827.0
229.65555252699397 822.0
229.92421856377433 819.0
230.1928770071524 827.0
230.46152785664492 822.0
230.73017111176884 828.0
230.99880677204106 834.0
231.26743483697837 817.0
231.53605530609772 838.0
231.8046681789159 821.0
232.07327345494983 841.0
232.34187113371638 822.0
232.61046121473237 832.0
232.87904369751473 812.0
233.14761858158028 816.0
233.41618586644586 846.0
233.68474555162845 824.0
233.95329763664483 829.0
234.2218421210119 835.0
234.49037900424648 834.0
234.7589082858655 828.0
235.02742996538583 823.0
235.29594404232427 840.0
235.56445051619772 820.0
235.8329493865231 833.0
236.10144065281722 819.0
236.36992431459691 821.0
236.63840037137916 823.0
236.9068688226808 817.0
237.1753296680186 822.0
237.44378290690955 833.0
237.7122285388704 833.0
237.9806665634181 832.0
238.24909698006957 833.0
238.51751978834153 828.0
238.78593498775095 810.0
239.0543425778147 828.0
239.32274255804958 833.0
239.59113492797255 830.0
239.8595196871004 818.0
240.12789683495004 827.0
240.3962663710383 824.0
240.66462829488208 832.0
240.93298260599826 831.0
241.2013293039037 830.0
241.46966838811522 815.0
241.73799985814978 816.0
242.00632371352418 836.0
242.27463995375527 830.0
242.54294857835998 819.0
242.81124958685515 847.0
243.07954297875764 818.0
243.34782875358434 832.0
243.61610691085207 833.0
243.88437745007772 812.0
244.15264037077822 846.0
244.42089567247035 839.0
244.68914335467105 821.0
244.95738341689716 826.0
245.2256158586655 845.0
245.493840679493 830.0
245.76205787889654 812.0
246.03026745639292 830.0
