93HR4000 spectrum
Wavelength [nm] // Intensity [u.a.] 
194.93414 827.0
195.2037815346219 800.0
195.47341553816543 790.0
195.74304201014752 800.0
196.012660950085 830.0
196.28227235749478 846.0
196.55187623189366 824.0
196.82147257279857 853.0
197.09106137972637 846.0
197.36064265219392 859.0
197.63021638971804 836.0
197.89978259181567 840.0
198.16934125800364 823.0
198.43889238779886 847.0
198.7084359807181 835.0
198.97797203627835 849.0
199.2475005539964 830.0
199.51702153338914 842.0
199.78653497397343 837.0
200.05604087526618 825.0
200.3255392367842 860.0
200.59503005804436 844.0
200.8645133385636 844.0
201.1339890778587 837.0
201.4034572754466 839.0
201.67291793084408 830.0
201.94237104356813 844.0
202.21181661313554 829.0
202.48125463906314 845.0
202.7506851208679 852.0
203.02010805806663 838.0
203.28952345017618 839.0
203.55893129671344 843.0
203.8283315971953 845.0
204.0977243511386 840.0
204.3671095580602 852.0
204.636487217477 846.0
204.90585732890585 841.0
205.17521989186366 851.0
205.44457490586717 840.0
205.7139223704334 849.0
205.98326228507918 849.0
206.2525946493213 847.0
206.5219194626767 858.0
206.79123672466224 830.0
207.06054643479476 838.0
207.32984859259116 847.0
207.59914319756828 845.0
207.86843024924303 836.0
208.13770974713225 830.0
208.40698169075276 839.0
208.6762460796215 843.0
208.94550291325532 824.0
209.2147521911711 853.0
209.48399391288567 838.0
209.75322807791594 834.0
210.02245468577874 841.0
210.29167373599094 850.0
210.56088522806942 841.0
210.83008916153108 833.0
211.09928553589276 853.0
211.3684743506713 819.0
211.63765560538363 842.0
211.9068292995466 863.0
212.175995432677 847.0
212.44515400429182 844.0
212.71430501390782 852.0
212.98344846104192 844.0
213.25258434521103 846.0
213.52171266593191 858.0
213.79083342272153 837.0
214.05994661509675 835.0
214.3290522425744 838.0
214.5981503046713 852.0
214.8672408009044 846.0
215.13632373079054 839.0
215.4053990938466 823.0
215.6744668895894 830.0
215.94352711753592 834.0
216.21257977720293 837.0
216.48162486810728 829.0
216.7506623897659 836.0
217.01969234169565 837.0
217.2887147234134 843.0
217.55772953443596 854.0
217.82673677428028 859.0
218.0957364424632 841.0
218.36472853850154 849.0
218.6337130619122 849.0
218.9026900122121 854.0
219.17165938891804 847.0
219.4406211915469 853.0
219.70957541961562 838.0
219.97852207264097 850.0
220.24746115013983 857.0
220.5163926516291 854.0
220.78531657662566 839.0
221.05423292464639 843.0
221.32314169520808 835.0
221.59204288782766 847.0
221.860936502022 862.0
222.12982253730797 853.0
222.39870099320237 844.0
222.66757186922214 841.0
222.93643516488416 833.0
223.20529087970525 859.0
223.47413901320226 854.0
223.74297956489212 858.0
224.01181253429166 845.0
224.28063792091777 839.0
224.5494557242873 849.0
224.8182659439171 841.0
225.08706857932413 851.0
225.35586363002508 846.0
225.62465109553705 867.0
225.89343097537673 834.0
226.16220326906105 846.0
226.43096797610687 842.0
226.69972509603105 848.0
226.9684746283505 858.0
227.237216572582 847.0
227.50595092824256 845.0
227.7746776948489 853.0
228.04339687191796 846.0
228.31210845896663 849.0
228.5808124555117 850.0
228.84950886107015 840.0
229.11819767515877 839.0
229.38687889729442 855.0
229.65555252699397 837.0
229.92421856377433 832.0
230.1928770071524 831.0
230.46152785664492 849.0
230.73017111176884 848.0
230.99880677204106 836.0
231.26743483697837 844.0
231.53605530609772 842.0
231.8046681789159 845.0
232.07327345494983 846.0
232.34187113371638 830.0
232.61046121473237 848.0
232.87904369751473 847.0
233.14761858158028 834.0
233.41618586644586 839.0
233.68474555162845 832.0
233.95329763664483 848.0
234.2218421210119 825.0
234.49037900424648 844.0
234.7589082858655 850.0
235.02742996538583 841.0
235.29594404232427 859.0
235.56445051619772 851.0
235.8329493865231 856.0
236.10144065281722 845.0
236.36992431459691 851.0
236.63840037137916 854.0
236.9068688226808 850.0
237.1753296680186 847.0
237.44378290690955 842.0
237.7122285388704 856.0
237.9806665634181 831.0
238.24909698006957 831.0
238.51751978834153 856.0
238.78593498775095 848.0
239.0543425778147 862.0
239.32274255804958 859.0
239.59113492797255 818.0
239.8595196871004 845.0
240.12789683495004 844.0
240.3962663710383 848.0
240.66462829488208 855.0
240.93298260599826 847.0
241.2013293039037 849.0
241.46966838811522 863.0
241.73799985814978 857.0
242.00632371352418 831.0
242.27463995375527 832.0
242.54294857835998 832.0
242.81124958685515 851.0
243.07954297875764 842.0
243.34782875358434 853.0
243.61610691085207 843.0
243.88437745007772 847.0
244.15264037077822 850.0
244.42089567247035 854.0
244.68914335467105 851.0
244.95738341689716 835.0
245.2256158586655 831.0
245.493840679493 839.0
245.76205787889654 828.0
246.03026745639292 836.0
246.29846941149904 847.0
246.5666637437318 859.0
246.834850452608 856.0
247.1030295376446 827.0
247.37120099835838 860.0
247.63936483426627 863.0
247.9075210448851 843.0
