122HR4000 spectrum
Wavelength [nm] // Intensity [u.a.] 
194.93414 812.0
195.2037815346219 768.0
195.47341553816543 777.0
195.74304201014752 791.0
196.012660950085 810.0
196.28227235749478 838.0
196.55187623189366 826.0
196.82147257279857 805.0
197.09106137972637 812.0
197.36064265219392 830.0
197.63021638971804 804.0
197.89978259181567 830.0
198.16934125800364 814.0
198.43889238779886 812.0
198.7084359807181 829.0
198.97797203627835 812.0
199.2475005539964 823.0
199.51702153338914 833.0
199.78653497397343 841.0
200.05604087526618 826.0
200.3255392367842 825.0
200.59503005804436 833.0
200.8645133385636 808.0
201.1339890778587 818.0
201.4034572754466 836.0
201.67291793084408 824.0
201.94237104356813 837.0
202.21181661313554 826.0
202.48125463906314 817.0
202.7506851208679 834.0
203.02010805806663 826.0
203.28952345017618 819.0
203.55893129671344 829.0
203.8283315971953 818.0
204.0977243511386 823.0
204.3671095580602 827.0
204.636487217477 811.0
204.90585732890585 817.0
205.17521989186366 821.0
205.44457490586717 809.0
205.7139223704334 820.0
205.98326228507918 816.0
206.2525946493213 826.0
206.5219194626767 832.0
206.79123672466224 824.0
207.06054643479476 829.0
207.32984859259116 824.0
207.59914319756828 816.0
207.86843024924303 829.0
208.13770974713225 817.0
208.40698169075276 808.0
208.6762460796215 826.0
208.94550291325532 832.0
209.2147521911711 806.0
209.48399391288567 808.0
209.75322807791594 825.0
210.02245468577874 824.0
210.29167373599094 830.0
210.56088522806942 825.0
210.83008916153108 836.0
211.09928553589276 824.0
211.3684743506713 834.0
211.63765560538363 822.0
211.9068292995466 808.0
212.175995432677 809.0
212.44515400429182 813.0
212.71430501390782 825.0
212.98344846104192 818.0
213.25258434521103 832.0
213.52171266593191 844.0
213.79083342272153 827.0
214.05994661509675 825.0
214.3290522425744 836.0
214.5981503046713 832.0
214.8672408009044 822.0
215.13632373079054 834.0
215.4053990938466 824.0
215.6744668895894 816.0
215.94352711753592 811.0
216.21257977720293 829.0
216.48162486810728 822.0
216.7506623897659 826.0
217.01969234169565 796.0
217.2887147234134 821.0
217.55772953443596 837.0
217.82673677428028 826.0
218.0957364424632 826.0
218.36472853850154 826.0
218.6337130619122 837.0
218.9026900122121 824.0
219.17165938891804 818.0
219.4406211915469 812.0
219.70957541961562 812.0
219.97852207264097 813.0
220.24746115013983 814.0
220.5163926516291 805.0
220.78531657662566 819.0
221.05423292464639 828.0
221.32314169520808 824.0
221.59204288782766 823.0
221.860936502022 847.0
222.12982253730797 815.0
222.39870099320237 807.0
222.66757186922214 811.0
222.93643516488416 843.0
223.20529087970525 829.0
223.47413901320226 829.0
223.74297956489212 828.0
224.01181253429166 820.0
224.28063792091777 811.0
224.5494557242873 824.0
224.8182659439171 822.0
225.08706857932413 827.0
225.35586363002508 819.0
225.62465109553705 805.0
225.89343097537673 808.0
226.16220326906105 818.0
226.43096797610687 837.0
226.69972509603105 822.0
226.9684746283505 813.0
227.237216572582 813.0
227.50595092824256 813.0
227.7746776948489 833.0
228.04339687191796 820.0
228.31210845896663 827.0
228.5808124555117 807.0
228.84950886107015 824.0
229.11819767515877 823.0
229.38687889729442 826.0
229.65555252699397 813.0
229.92421856377433 835.0
230.1928770071524 823.0
230.46152785664492 823.0
230.73017111176884 837.0
230.99880677204106 837.0
231.26743483697837 826.0
231.53605530609772 828.0
231.8046681789159 834.0
232.07327345494983 827.0
232.34187113371638 813.0
232.61046121473237 824.0
232.87904369751473 827.0
233.14761858158028 823.0
233.41618586644586 833.0
233.68474555162845 825.0
233.95329763664483 828.0
234.2218421210119 845.0
234.49037900424648 853.0
234.7589082858655 820.0
235.02742996538583 837.0
235.29594404232427 820.0
235.56445051619772 834.0
235.8329493865231 835.0
236.10144065281722 825.0
236.36992431459691 811.0
236.63840037137916 831.0
236.9068688226808 810.0
237.1753296680186 825.0
237.44378290690955 820.0
237.7122285388704 825.0
