141HR4000 spectrum
Wavelength [nm] // Intensity [u.a.] 
194.93414 839.0
195.2037815346219 770.0
195.47341553816543 795.0
195.74304201014752 798.0
196.012660950085 835.0
196.28227235749478 843.0
196.55187623189366 838.0
196.82147257279857 820.0
197.09106137972637 839.0
197.36064265219392 832.0
197.63021638971804 828.0
197.89978259181567 838.0
198.16934125800364 830.0
198.43889238779886 844.0
198.7084359807181 833.0
198.97797203627835 835.0
199.2475005539964 839.0
199.51702153338914 841.0
199.78653497397343 840.0
200.05604087526618 856.0
200.3255392367842 826.0
200.59503005804436 836.0
200.8645133385636 840.0
201.1339890778587 830.0
201.4034572754466 840.0
201.67291793084408 843.0
201.94237104356813 842.0
202.21181661313554 836.0
202.48125463906314 830.0
202.7506851208679 832.0
203.02010805806663 851.0
203.28952345017618 844.0
203.55893129671344 846.0
203.8283315971953 846.0
204.0977243511386 843.0
204.3671095580602 845.0
204.636487217477 827.0
204.90585732890585 857.0
205.17521989186366 852.0
205.44457490586717 840.0
205.7139223704334 834.0
205.98326228507918 828.0
206.2525946493213 852.0
206.5219194626767 829.0
206.79123672466224 841.0
207.06054643479476 837.0
207.32984859259116 865.0
207.59914319756828 840.0
207.86843024924303 836.0
208.13770974713225 835.0
208.40698169075276 849.0
208.6762460796215 851.0
208.94550291325532 820.0
209.2147521911711 844.0
209.48399391288567 839.0
209.75322807791594 842.0
210.02245468577874 839.0
210.29167373599094 843.0
210.56088522806942 848.0
210.83008916153108 834.0
211.09928553589276 844.0
211.3684743506713 859.0
211.63765560538363 822.0
211.9068292995466 829.0
212.175995432677 829.0
212.44515400429182 832.0
212.71430501390782 844.0
212.98344846104192 845.0
213.25258434521103 841.0
213.52171266593191 853.0
213.79083342272153 842.0
214.05994661509675 841.0
214.3290522425744 838.0
214.5981503046713 839.0
214.8672408009044 853.0
215.13632373079054 839.0
215.4053990938466 853.0
215.6744668895894 837.0
215.94352711753592 836.0
216.21257977720293 833.0
216.48162486810728 849.0
216.7506623897659 842.0
217.01969234169565 843.0
217.2887147234134 837.0
217.55772953443596 844.0
217.82673677428028 840.0
218.0957364424632 856.0
218.36472853850154 839.0
218.6337130619122 833.0
218.9026900122121 839.0
219.17165938891804 837.0
219.4406211915469 832.0
219.70957541961562 838.0
219.97852207264097 836.0
220.24746115013983 846.0
220.5163926516291 836.0
220.78531657662566 853.0
221.05423292464639 844.0
221.32314169520808 819.0
221.59204288782766 834.0
221.860936502022 855.0
222.12982253730797 849.0
222.39870099320237 826.0
222.66757186922214 840.0
222.93643516488416 839.0
223.20529087970525 843.0
223.47413901320226 825.0
223.74297956489212 838.0
224.01181253429166 834.0
224.28063792091777 836.0
224.5494557242873 837.0
224.8182659439171 842.0
225.08706857932413 836.0
225.35586363002508 839.0
225.62465109553705 833.0
225.89343097537673 816.0
226.16220326906105 845.0
226.43096797610687 857.0
226.69972509603105 834.0
226.9684746283505 841.0
227.237216572582 839.0
227.50595092824256 850.0
227.7746776948489 838.0
228.04339687191796 839.0
228.31210845896663 864.0
228.5808124555117 846.0
228.84950886107015 838.0
229.11819767515877 851.0
229.38687889729442 848.0
229.65555252699397 855.0
229.92421856377433 832.0
230.1928770071524 837.0
230.46152785664492 859.0
230.73017111176884 853.0
230.99880677204106 865.0
231.26743483697837 845.0
231.53605530609772 850.0
231.8046681789159 836.0
232.07327345494983 852.0
232.34187113371638 848.0
232.61046121473237 842.0
232.87904369751473 834.0
233.14761858158028 849.0
233.41618586644586 862.0
233.68474555162845 846.0
233.95329763664483 840.0
234.2218421210119 837.0
234.49037900424648 842.0
234.7589082858655 856.0
235.02742996538583 846.0
235.29594404232427 839.0
235.56445051619772 850.0
235.8329493865231 840.0
