127HR4000 spectrum
Wavelength [nm] // Intensity [u.a.] 
194.93414 817.0
195.2037815346219 824.0
195.47341553816543 786.0
195.74304201014752 775.0
196.012660950085 816.0
196.28227235749478 824.0
196.55187623189366 812.0
196.82147257279857 797.0
197.09106137972637 818.0
197.36064265219392 826.0
197.63021638971804 846.0
197.89978259181567 839.0
198.16934125800364 827.0
198.43889238779886 829.0
198.7084359807181 838.0
198.97797203627835 835.0
199.2475005539964 822.0
199.51702153338914 821.0
199.78653497397343 845.0
200.05604087526618 817.0
200.3255392367842 831.0
200.59503005804436 835.0
200.8645133385636 833.0
201.1339890778587 834.0
201.4034572754466 835.0
201.67291793084408 836.0
201.94237104356813 843.0
202.21181661313554 841.0
202.48125463906314 814.0
202.7506851208679 837.0
203.02010805806663 848.0
203.28952345017618 818.0
203.55893129671344 832.0
203.8283315971953 843.0
204.0977243511386 844.0
204.3671095580602 842.0
204.636487217477 823.0
204.90585732890585 826.0
205.17521989186366 828.0
205.44457490586717 828.0
205.7139223704334 820.0
205.98326228507918 837.0
206.2525946493213 822.0
206.5219194626767 849.0
206.79123672466224 836.0
207.06054643479476 845.0
207.32984859259116 831.0
207.59914319756828 840.0
207.86843024924303 838.0
208.13770974713225 835.0
208.40698169075276 807.0
208.6762460796215 820.0
208.94550291325532 830.0
209.2147521911711 826.0
209.48399391288567 827.0
209.75322807791594 833.0
210.02245468577874 829.0
210.29167373599094 831.0
210.56088522806942 852.0
210.83008916153108 832.0
211.09928553589276 844.0
211.3684743506713 838.0
211.63765560538363 825.0
211.9068292995466 819.0
212.175995432677 820.0
212.44515400429182 851.0
212.71430501390782 850.0
212.98344846104192 838.0
213.25258434521103 834.0
213.52171266593191 822.0
213.79083342272153 821.0
214.05994661509675 826.0
214.3290522425744 838.0
214.5981503046713 825.0
214.8672408009044 823.0
215.13632373079054 835.0
215.4053990938466 840.0
215.6744668895894 828.0
215.94352711753592 836.0
216.21257977720293 840.0
216.48162486810728 835.0
216.7506623897659 832.0
217.01969234169565 820.0
217.2887147234134 827.0
217.55772953443596 827.0
217.82673677428028 823.0
218.0957364424632 830.0
218.36472853850154 831.0
218.6337130619122 839.0
218.9026900122121 824.0
219.17165938891804 816.0
219.4406211915469 834.0
219.70957541961562 835.0
219.97852207264097 837.0
220.24746115013983 856.0
220.5163926516291 834.0
220.78531657662566 835.0
221.05423292464639 833.0
221.32314169520808 831.0
221.59204288782766 810.0
221.860936502022 834.0
222.12982253730797 824.0
222.39870099320237 810.0
222.66757186922214 826.0
222.93643516488416 822.0
223.20529087970525 837.0
223.47413901320226 833.0
223.74297956489212 830.0
224.01181253429166 844.0
224.28063792091777 822.0
224.5494557242873 841.0
224.8182659439171 835.0
225.08706857932413 844.0
225.35586363002508 830.0
225.62465109553705 835.0
225.89343097537673 822.0
226.16220326906105 852.0
226.43096797610687 837.0
226.69972509603105 844.0
226.9684746283505 821.0
227.237216572582 844.0
227.50595092824256 842.0
227.7746776948489 829.0
228.04339687191796 827.0
228.31210845896663 829.0
228.5808124555117 825.0
228.84950886107015 836.0
229.11819767515877 831.0
229.38687889729442 824.0
229.65555252699397 838.0
229.92421856377433 820.0
230.1928770071524 820.0
230.46152785664492 825.0
230.73017111176884 831.0
230.99880677204106 830.0
231.26743483697837 822.0
231.53605530609772 846.0
231.8046681789159 821.0
232.07327345494983 832.0
232.34187113371638 829.0
232.61046121473237 845.0
232.87904369751473 839.0
233.14761858158028 837.0
233.41618586644586 831.0
233.68474555162845 838.0
233.95329763664483 842.0
234.2218421210119 841.0
234.49037900424648 849.0
234.7589082858655 844.0
235.02742996538583 821.0
235.29594404232427 845.0
235.56445051619772 840.0
235.8329493865231 828.0
236.10144065281722 824.0
236.36992431459691 835.0
236.63840037137916 829.0
236.9068688226808 828.0
237.1753296680186 827.0
237.44378290690955 805.0
237.7122285388704 827.0
237.9806665634181 834.0
238.24909698006957 824.0
238.51751978834153 820.0
238.78593498775095 835.0
239.0543425778147 843.0
239.32274255804958 842.0
239.59113492797255 827.0
239.8595196871004 814.0
240.12789683495004 832.0
240.3962663710383 831.0
240.66462829488208 846.0
240.93298260599826 841.0
241.2013293039037 828.0
241.46966838811522 825.0
241.73799985814978 831.0
242.00632371352418 830.0
242.27463995375527 823.0
242.54294857835998 830.0
242.81124958685515 850.0
243.07954297875764 831.0
243.34782875358434 829.0
243.61610691085207 829.0
243.88437745007772 822.0
244.15264037077822 815.0
244.42089567247035 838.0
244.68914335467105 822.0
244.95738341689716 826.0
245.2256158586655 830.0
245.493840679493 841.0
245.76205787889654 822.0
246.03026745639292 826.0
246.29846941149904 835.0
246.5666637437318 830.0
246.834850452608 829.0
247.1030295376446 838.0
247.37120099835838 832.0
247.63936483426627 826.0
247.9075210448851 828.0
248.17566962973177 829.0
248.4438105883231 829.0
248.71194392017603 831.0
248.98006962480733 825.0
249.248187701734 843.0
249.51629815047275 814.0
249.78440097054056 836.0
250.05249616145431 842.0
250.32058372273076 850.0
250.5886636538869 833.0
250.85673595443953 828.0
251.12480062390551 822.0
251.39285766180177 844.0
251.6609070676451 831.0
251.92894884095242 825.0
252.19698298124058 839.0
252.46500948802645 819.0
252.73302836082692 807.0
253.00103959915882 813.0
253.26904320253902 833.0
253.53703917048443 826.0
253.80502750251188 828.0
254.07300819813827 823.0
254.34098125688044 827.0
254.60894667825525 825.0
254.87690446177962 832.0
255.14485460697037 842.0
255.41279711334434 835.0
255.6807319804185 839.0
255.94865920770962 832.0
256.2165787947346 817.0
256.48449074101035 836.0
256.75239504605366 825.0
257.02029170938147 813.0
257.28818073051065 827.0
257.556062108958 821.0
257.8239358442404 831.0
258.0918019358748 825.0
258.35966038337796 832.0
258.6275111862668 828.0
258.8953543440582 822.0
259.163189856269 824.0
259.4310177224162 824.0
259.6988379420164 825.0
259.9666505145867 832.0
260.23445543964385 819.0
260.50225271670473 850.0
260.77004234528624 818.0
261.03782432490533 823.0
261.3055986550787 842.0
261.5733653353234 834.0
261.8411243651561 834.0
262.1088757440937 852.0
262.37661947165327 826.0
262.6443555473515 821.0
262.9120839707053 818.0
263.1798047412315 833.0
263.44751785844704 834.0
263.7152233218687 828.0
263.98292113101354 827.0
264.2506112853982 830.0
264.51829378453965 826.0
264.7859686279547 831.0
265.05363581516025 817.0
265.32129534567326 812.0
265.5889472190105 829.0
265.8565914346889 833.0
266.1242279922252 819.0
266.39185689113634 837.0
266.65947813093925 824.0
266.9270917111508 839.0
267.19469763128774 846.0
267.46229589086704 826.0
267.72988648940554 838.0
267.9974694264201 833.0
268.2650447014276 821.0
268.53261231394487 824.0
268.80017226348883 842.0
269.0677245495763 828.0
269.3352691717242 838.0
269.60280612944933 845.0
269.8703354222686 834.0
270.13785704969894 828.0
270.40537101125716 832.0
270.67287730646007 831.0
270.9403759348246 833.0
271.2078668958677 820.0
271.47535018910605 828.0
271.7428258140567 828.0
272.01029377023633 821.0
272.2777540571619 841.0
272.5452066743504 837.0
272.81265162131854 820.0
273.08008889758327 833.0
273.34751850266144 818.0
273.6149404360698 849.0
273.8823546973254 837.0
274.1497612859451 821.0
274.4171602014456 845.0
274.6845514433439 835.0
274.95193501115676 823.0
275.2193109044012 810.0
275.486679122594 827.0
275.7540396652521 843.0
276.02139253189216 843.0
276.2887377220313 836.0
276.55607523518626 807.0
276.82340507087395 821.0
277.09072722861123 820.0
277.3580417079149 834.0
277.62534850830195 814.0
277.8926476292892 813.0
278.1599390703934 836.0
278.4272228311316 845.0
278.69449891102056 837.0
278.96176730957717 826.0
279.22902802631836 813.0
279.4962810607609 811.0
279.76352641242164 834.0
280.0307640808177 844.0
280.29799406546556 838.0
280.5652163658824 828.0
280.8324309815849 832.0
281.09963791209003 841.0
281.3668371569146 827.0
281.6340287155756 822.0
281.9012125875897 824.0
282.168388772474 827.0
282.4355572697452 822.0
282.7027180789201 814.0
282.9698711995158 842.0
283.23701663104896 833.0
283.50415437303667 837.0
283.77128442499554 833.0
284.0384067864426 834.0
284.3055214568946 825.0
284.57262843586864 822.0
284.8397277228814 838.0
285.1068193174497 833.0
285.37390321909055 833.0
285.6409794273207 839.0
285.9080479416572 830.0
286.1751087616167 835.0
286.4421618867162 816.0
286.7092073164725 832.0
286.9762450504025 826.0
287.24327508802315 825.0
287.5102974288511 828.0
287.77731207240345 816.0
288.04431901819703 820.0
288.3113182657485 825.0
288.578309814575 832.0
288.84529366419326 817.0
289.1122698141201 824.0
289.37923826387254 836.0
289.6461990129674 821.0
289.91315206092133 844.0
290.18009740725154 829.0
290.44703505147464 839.0
290.7139649931077 841.0
290.98088723166734 820.0
291.24780176667065 836.0
291.5147085976344 820.0
291.78160772407557 830.0
292.04849914551085 834.0
292.3153828614572 807.0
292.58225887143146 826.0
292.8491271749505 822.0
293.1159877715313 817.0
