shot=202_gas=Ne_hight=80_RF=249.0W_massflow=8000_coils=80.1A_HR4000 spectrum
Wavelength [nm] // Intensity [u.a.] 
194.93414 793.0
195.2037815346219 764.0
195.47341553816543 794.0
195.74304201014752 774.0
196.012660950085 796.0
196.28227235749478 801.0
196.55187623189366 807.0
196.82147257279857 802.0
197.09106137972637 789.0
197.36064265219392 786.0
197.63021638971804 777.0
197.89978259181567 956.0
198.16934125800364 721.0
198.43889238779886 794.0
198.7084359807181 798.0
198.97797203627835 796.0
199.2475005539964 799.0
199.51702153338914 801.0
199.78653497397343 816.0
200.05604087526618 789.0
200.3255392367842 778.0
200.59503005804436 988.0
200.8645133385636 718.0
201.1339890778587 800.0
201.4034572754466 805.0
201.67291793084408 820.0
201.94237104356813 794.0
202.21181661313554 793.0
202.48125463906314 800.0
202.7506851208679 808.0
203.02010805806663 784.0
203.28952345017618 965.0
203.55893129671344 711.0
203.8283315971953 790.0
204.0977243511386 802.0
204.3671095580602 802.0
204.636487217477 812.0
204.90585732890585 816.0
205.17521989186366 794.0
205.44457490586717 806.0
205.7139223704334 806.0
205.98326228507918 978.0
206.2525946493213 722.0
206.5219194626767 773.0
206.79123672466224 807.0
207.06054643479476 817.0
207.32984859259116 797.0
207.59914319756828 803.0
207.86843024924303 781.0
208.13770974713225 795.0
208.40698169075276 788.0
208.6762460796215 968.0
208.94550291325532 716.0
209.2147521911711 778.0
209.48399391288567 812.0
209.75322807791594 808.0
210.02245468577874 787.0
210.29167373599094 779.0
210.56088522806942 799.0
210.83008916153108 802.0
211.09928553589276 798.0
211.3684743506713 971.0
211.63765560538363 717.0
211.9068292995466 792.0
212.175995432677 797.0
212.44515400429182 812.0
212.71430501390782 809.0
212.98344846104192 806.0
213.25258434521103 797.0
213.52171266593191 808.0
213.79083342272153 780.0
214.05994661509675 976.0
214.3290522425744 716.0
214.5981503046713 794.0
214.8672408009044 805.0
215.13632373079054 816.0
215.4053990938466 794.0
215.6744668895894 801.0
215.94352711753592 795.0
216.21257977720293 807.0
216.48162486810728 799.0
216.7506623897659 980.0
217.01969234169565 721.0
217.2887147234134 781.0
217.55772953443596 798.0
217.82673677428028 796.0
218.0957364424632 801.0
218.36472853850154 809.0
218.6337130619122 808.0
218.9026900122121 808.0
219.17165938891804 791.0
219.4406211915469 970.0
219.70957541961562 728.0
219.97852207264097 794.0
220.24746115013983 810.0
220.5163926516291 810.0
220.78531657662566 799.0
221.05423292464639 806.0
221.32314169520808 812.0
221.59204288782766 810.0
221.860936502022 790.0
222.12982253730797 974.0
222.39870099320237 717.0
222.66757186922214 796.0
222.93643516488416 803.0
223.20529087970525 802.0
223.47413901320226 791.0
223.74297956489212 805.0
224.01181253429166 786.0
224.28063792091777 804.0
224.5494557242873 807.0
224.8182659439171 952.0
225.08706857932413 699.0
225.35586363002508 786.0
225.62465109553705 802.0
225.89343097537673 815.0
226.16220326906105 809.0
226.43096797610687 795.0
226.69972509603105 818.0
226.9684746283505 816.0
227.237216572582 790.0
227.50595092824256 978.0
227.7746776948489 712.0
228.04339687191796 777.0
228.31210845896663 802.0
228.5808124555117 797.0
228.84950886107015 807.0
229.11819767515877 806.0
229.38687889729442 790.0
229.65555252699397 791.0
229.92421856377433 784.0
230.1928770071524 958.0
230.46152785664492 714.0
230.73017111176884 806.0
230.99880677204106 808.0
