121HR4000 spectrum
Wavelength [nm] // Intensity [u.a.] 
194.93414 821.0
195.2037815346219 777.0
195.47341553816543 810.0
195.74304201014752 785.0
196.012660950085 812.0
196.28227235749478 812.0
196.55187623189366 823.0
196.82147257279857 838.0
197.09106137972637 820.0
197.36064265219392 815.0
197.63021638971804 827.0
197.89978259181567 842.0
198.16934125800364 823.0
198.43889238779886 808.0
198.7084359807181 823.0
198.97797203627835 812.0
199.2475005539964 828.0
199.51702153338914 823.0
199.78653497397343 820.0
200.05604087526618 831.0
200.3255392367842 828.0
200.59503005804436 829.0
200.8645133385636 814.0
201.1339890778587 825.0
201.4034572754466 821.0
201.67291793084408 818.0
201.94237104356813 818.0
202.21181661313554 826.0
202.48125463906314 830.0
202.7506851208679 821.0
203.02010805806663 820.0
203.28952345017618 823.0
203.55893129671344 835.0
203.8283315971953 816.0
204.0977243511386 839.0
204.3671095580602 833.0
204.636487217477 814.0
204.90585732890585 828.0
205.17521989186366 829.0
205.44457490586717 823.0
205.7139223704334 842.0
205.98326228507918 829.0
206.2525946493213 836.0
206.5219194626767 843.0
206.79123672466224 817.0
207.06054643479476 828.0
207.32984859259116 834.0
207.59914319756828 825.0
207.86843024924303 820.0
208.13770974713225 819.0
208.40698169075276 813.0
208.6762460796215 840.0
208.94550291325532 822.0
209.2147521911711 826.0
209.48399391288567 822.0
209.75322807791594 818.0
210.02245468577874 832.0
210.29167373599094 827.0
210.56088522806942 836.0
210.83008916153108 824.0
211.09928553589276 836.0
211.3684743506713 818.0
211.63765560538363 825.0
211.9068292995466 825.0
212.175995432677 827.0
212.44515400429182 832.0
212.71430501390782 817.0
212.98344846104192 822.0
213.25258434521103 845.0
213.52171266593191 830.0
213.79083342272153 813.0
214.05994661509675 825.0
214.3290522425744 822.0
214.5981503046713 819.0
214.8672408009044 820.0
215.13632373079054 829.0
215.4053990938466 840.0
215.6744668895894 825.0
215.94352711753592 825.0
216.21257977720293 822.0
216.48162486810728 821.0
216.7506623897659 828.0
217.01969234169565 817.0
217.2887147234134 810.0
217.55772953443596 828.0
217.82673677428028 828.0
218.0957364424632 818.0
218.36472853850154 827.0
218.6337130619122 814.0
218.9026900122121 843.0
219.17165938891804 837.0
219.4406211915469 807.0
219.70957541961562 814.0
219.97852207264097 808.0
220.24746115013983 818.0
220.5163926516291 822.0
220.78531657662566 822.0
221.05423292464639 816.0
221.32314169520808 828.0
221.59204288782766 810.0
221.860936502022 815.0
222.12982253730797 827.0
222.39870099320237 812.0
222.66757186922214 823.0
222.93643516488416 813.0
223.20529087970525 811.0
223.47413901320226 826.0
223.74297956489212 815.0
224.01181253429166 821.0
224.28063792091777 809.0
224.5494557242873 829.0
224.8182659439171 826.0
225.08706857932413 832.0
225.35586363002508 805.0
225.62465109553705 832.0
225.89343097537673 824.0
226.16220326906105 837.0
226.43096797610687 837.0
226.69972509603105 822.0
226.9684746283505 833.0
227.237216572582 830.0
227.50595092824256 845.0
227.7746776948489 827.0
228.04339687191796 819.0
228.31210845896663 821.0
228.5808124555117 811.0
228.84950886107015 817.0
229.11819767515877 832.0
229.38687889729442 809.0
229.65555252699397 821.0
229.92421856377433 834.0
230.1928770071524 823.0
230.46152785664492 827.0
230.73017111176884 835.0
230.99880677204106 843.0
231.26743483697837 829.0
231.53605530609772 826.0
231.8046681789159 825.0
232.07327345494983 818.0
232.34187113371638 819.0
232.61046121473237 824.0
232.87904369751473 820.0
233.14761858158028 835.0
233.41618586644586 821.0
233.68474555162845 816.0
233.95329763664483 826.0
234.2218421210119 829.0
234.49037900424648 840.0
234.7589082858655 821.0
235.02742996538583 815.0
235.29594404232427 836.0
235.56445051619772 833.0
235.8329493865231 841.0
236.10144065281722 836.0
236.36992431459691 842.0
236.63840037137916 834.0
236.9068688226808 824.0
237.1753296680186 823.0
237.44378290690955 819.0
237.7122285388704 828.0
237.9806665634181 833.0
238.24909698006957 821.0
238.51751978834153 832.0
238.78593498775095 828.0
239.0543425778147 856.0
239.32274255804958 829.0
239.59113492797255 821.0
239.8595196871004 815.0
240.12789683495004 818.0
240.3962663710383 823.0
240.66462829488208 825.0
240.93298260599826 820.0
241.2013293039037 823.0
241.46966838811522 809.0
241.73799985814978 815.0
242.00632371352418 821.0
242.27463995375527 818.0
242.54294857835998 817.0
242.81124958685515 822.0
243.07954297875764 820.0
243.34782875358434 809.0
243.61610691085207 826.0
243.88437745007772 829.0
244.15264037077822 821.0
244.42089567247035 828.0
244.68914335467105 828.0
244.95738341689716 802.0
245.2256158586655 820.0
245.493840679493 818.0
245.76205787889654 822.0
246.03026745639292 817.0
246.29846941149904 819.0
246.5666637437318 808.0
246.834850452608 818.0
247.1030295376446 829.0
247.37120099835838 822.0
247.63936483426627 842.0
247.9075210448851 829.0
248.17566962973177 820.0
248.4438105883231 836.0
248.71194392017603 830.0
248.98006962480733 812.0
249.248187701734 827.0
249.51629815047275 833.0
249.78440097054056 817.0
250.05249616145431 820.0
250.32058372273076 805.0
250.5886636538869 828.0
250.85673595443953 834.0
251.12480062390551 822.0
251.39285766180177 821.0
251.6609070676451 822.0
251.92894884095242 821.0
252.19698298124058 822.0
252.46500948802645 816.0
252.73302836082692 824.0
253.00103959915882 821.0
253.26904320253902 829.0
253.53703917048443 804.0
253.80502750251188 810.0
254.07300819813827 822.0
254.34098125688044 826.0
254.60894667825525 818.0
254.87690446177962 821.0
255.14485460697037 835.0
255.41279711334434 830.0
255.6807319804185 809.0
255.94865920770962 816.0
256.2165787947346 820.0
256.48449074101035 832.0
256.75239504605366 818.0
257.02029170938147 832.0
257.28818073051065 837.0
257.556062108958 835.0
257.8239358442404 824.0
258.0918019358748 816.0
258.35966038337796 825.0
258.6275111862668 823.0
258.8953543440582 815.0
259.163189856269 835.0
259.4310177224162 830.0
259.6988379420164 826.0
259.9666505145867 818.0
