129HR4000 spectrum
Wavelength [nm] // Intensity [u.a.] 
194.93414 830.0
195.2037815346219 786.0
195.47341553816543 768.0
195.74304201014752 778.0
196.012660950085 835.0
196.28227235749478 829.0
196.55187623189366 831.0
196.82147257279857 817.0
197.09106137972637 828.0
197.36064265219392 820.0
197.63021638971804 833.0
197.89978259181567 842.0
198.16934125800364 829.0
198.43889238779886 829.0
198.7084359807181 820.0
198.97797203627835 823.0
199.2475005539964 834.0
199.51702153338914 847.0
199.78653497397343 843.0
200.05604087526618 825.0
200.3255392367842 834.0
200.59503005804436 821.0
200.8645133385636 821.0
201.1339890778587 823.0
201.4034572754466 821.0
201.67291793084408 836.0
201.94237104356813 827.0
202.21181661313554 824.0
202.48125463906314 817.0
202.7506851208679 835.0
203.02010805806663 821.0
203.28952345017618 836.0
203.55893129671344 845.0
203.8283315971953 826.0
204.0977243511386 826.0
204.3671095580602 815.0
204.636487217477 838.0
204.90585732890585 837.0
205.17521989186366 826.0
205.44457490586717 833.0
205.7139223704334 834.0
205.98326228507918 840.0
206.2525946493213 844.0
206.5219194626767 825.0
206.79123672466224 842.0
207.06054643479476 837.0
207.32984859259116 838.0
207.59914319756828 829.0
207.86843024924303 822.0
208.13770974713225 823.0
208.40698169075276 832.0
208.6762460796215 819.0
208.94550291325532 813.0
209.2147521911711 818.0
209.48399391288567 824.0
209.75322807791594 837.0
210.02245468577874 833.0
210.29167373599094 836.0
210.56088522806942 823.0
210.83008916153108 828.0
211.09928553589276 822.0
211.3684743506713 831.0
211.63765560538363 832.0
211.9068292995466 833.0
212.175995432677 826.0
212.44515400429182 821.0
212.71430501390782 818.0
212.98344846104192 822.0
213.25258434521103 846.0
213.52171266593191 849.0
213.79083342272153 837.0
214.05994661509675 823.0
214.3290522425744 830.0
214.5981503046713 833.0
214.8672408009044 844.0
215.13632373079054 828.0
215.4053990938466 828.0
215.6744668895894 829.0
215.94352711753592 836.0
216.21257977720293 829.0
216.48162486810728 811.0
216.7506623897659 840.0
217.01969234169565 822.0
217.2887147234134 824.0
217.55772953443596 820.0
217.82673677428028 824.0
218.0957364424632 819.0
218.36472853850154 811.0
218.6337130619122 820.0
218.9026900122121 828.0
219.17165938891804 819.0
219.4406211915469 840.0
219.70957541961562 827.0
219.97852207264097 828.0
220.24746115013983 821.0
220.5163926516291 821.0
220.78531657662566 834.0
221.05423292464639 821.0
221.32314169520808 833.0
221.59204288782766 820.0
221.860936502022 840.0
222.12982253730797 830.0
222.39870099320237 822.0
222.66757186922214 821.0
222.93643516488416 819.0
223.20529087970525 822.0
223.47413901320226 807.0
223.74297956489212 841.0
224.01181253429166 835.0
224.28063792091777 831.0
224.5494557242873 836.0
224.8182659439171 810.0
225.08706857932413 849.0
225.35586363002508 824.0
225.62465109553705 836.0
225.89343097537673 818.0
226.16220326906105 825.0
226.43096797610687 827.0
226.69972509603105 834.0
226.9684746283505 826.0
227.237216572582 843.0
227.50595092824256 840.0
227.7746776948489 843.0
228.04339687191796 829.0
228.31210845896663 835.0
228.5808124555117 837.0
228.84950886107015 835.0
229.11819767515877 840.0
229.38687889729442 829.0
229.65555252699397 836.0
229.92421856377433 830.0
230.1928770071524 837.0
230.46152785664492 833.0
230.73017111176884 851.0
230.99880677204106 826.0
231.26743483697837 821.0
231.53605530609772 831.0
231.8046681789159 840.0
232.07327345494983 824.0
232.34187113371638 839.0
232.61046121473237 835.0
232.87904369751473 833.0
233.14761858158028 817.0
233.41618586644586 837.0
233.68474555162845 841.0
233.95329763664483 860.0
234.2218421210119 836.0
234.49037900424648 840.0
234.7589082858655 835.0
235.02742996538583 826.0
235.29594404232427 842.0
235.56445051619772 841.0
235.8329493865231 842.0
236.10144065281722 837.0
