gas=Ar_shot=34_power=144.6W_HR4000 spectrum
Wavelength [nm] // Intensity [u.a.] 
194.93414 813.0
195.2037815346219 788.0
195.47341553816543 796.0
195.74304201014752 771.0
196.012660950085 801.0
196.28227235749478 818.0
196.55187623189366 806.0
196.82147257279857 813.0
197.09106137972637 815.0
197.36064265219392 805.0
197.63021638971804 815.0
197.89978259181567 815.0
198.16934125800364 808.0
198.43889238779886 810.0
198.7084359807181 821.0
198.97797203627835 806.0
199.2475005539964 804.0
199.51702153338914 810.0
199.78653497397343 814.0
200.05604087526618 820.0
200.3255392367842 809.0
200.59503005804436 782.0
200.8645133385636 809.0
201.1339890778587 806.0
201.4034572754466 802.0
201.67291793084408 820.0
201.94237104356813 833.0
202.21181661313554 805.0
202.48125463906314 786.0
202.7506851208679 791.0
203.02010805806663 822.0
203.28952345017618 807.0
203.55893129671344 807.0
203.8283315971953 817.0
204.0977243511386 814.0
204.3671095580602 828.0
204.636487217477 804.0
204.90585732890585 804.0
205.17521989186366 817.0
205.44457490586717 812.0
205.7139223704334 824.0
205.98326228507918 802.0
206.2525946493213 801.0
206.5219194626767 802.0
206.79123672466224 802.0
207.06054643479476 816.0
207.32984859259116 814.0
207.59914319756828 818.0
207.86843024924303 834.0
208.13770974713225 834.0
208.40698169075276 814.0
208.6762460796215 823.0
208.94550291325532 806.0
209.2147521911711 815.0
209.48399391288567 829.0
209.75322807791594 813.0
210.02245468577874 808.0
210.29167373599094 816.0
210.56088522806942 816.0
210.83008916153108 809.0
211.09928553589276 811.0
211.3684743506713 813.0
211.63765560538363 817.0
211.9068292995466 813.0
212.175995432677 812.0
212.44515400429182 813.0
212.71430501390782 800.0
212.98344846104192 807.0
213.25258434521103 824.0
213.52171266593191 819.0
213.79083342272153 812.0
214.05994661509675 812.0
214.3290522425744 813.0
214.5981503046713 825.0
214.8672408009044 812.0
215.13632373079054 810.0
215.4053990938466 818.0
215.6744668895894 818.0
215.94352711753592 830.0
216.21257977720293 819.0
216.48162486810728 789.0
216.7506623897659 823.0
217.01969234169565 821.0
217.2887147234134 811.0
217.55772953443596 806.0
217.82673677428028 799.0
218.0957364424632 811.0
218.36472853850154 815.0
218.6337130619122 811.0
218.9026900122121 814.0
219.17165938891804 832.0
219.4406211915469 807.0
219.70957541961562 822.0
219.97852207264097 810.0
220.24746115013983 808.0
220.5163926516291 814.0
220.78531657662566 801.0
221.05423292464639 835.0
221.32314169520808 821.0
221.59204288782766 816.0
221.860936502022 819.0
222.12982253730797 803.0
222.39870099320237 825.0
222.66757186922214 814.0
222.93643516488416 822.0
223.20529087970525 820.0
223.47413901320226 813.0
223.74297956489212 819.0
224.01181253429166 819.0
224.28063792091777 838.0
224.5494557242873 821.0
224.8182659439171 803.0
225.08706857932413 830.0
225.35586363002508 827.0
225.62465109553705 829.0
225.89343097537673 818.0
226.16220326906105 822.0
226.43096797610687 807.0
226.69972509603105 811.0
226.9684746283505 818.0
227.237216572582 798.0
227.50595092824256 828.0
227.7746776948489 826.0
228.04339687191796 817.0
228.31210845896663 807.0
228.5808124555117 814.0
228.84950886107015 819.0
229.11819767515877 813.0
229.38687889729442 804.0
229.65555252699397 827.0
229.92421856377433 813.0
230.1928770071524 810.0
230.46152785664492 808.0
230.73017111176884 807.0
230.99880677204106 818.0
231.26743483697837 818.0
231.53605530609772 816.0
231.8046681789159 820.0
232.07327345494983 826.0
232.34187113371638 816.0
232.61046121473237 814.0
232.87904369751473 813.0
233.14761858158028 829.0
233.41618586644586 811.0
233.68474555162845 803.0
233.95329763664483 809.0
234.2218421210119 818.0
234.49037900424648 836.0
234.7589082858655 804.0
235.02742996538583 805.0
235.29594404232427 821.0
235.56445051619772 843.0
235.8329493865231 824.0
236.10144065281722 810.0
236.36992431459691 817.0
236.63840037137916 826.0
236.9068688226808 818.0
237.1753296680186 803.0
237.44378290690955 803.0
237.7122285388704 820.0
237.9806665634181 812.0
238.24909698006957 814.0
238.51751978834153 803.0
238.78593498775095 815.0
239.0543425778147 826.0
239.32274255804958 824.0
239.59113492797255 826.0
239.8595196871004 807.0
240.12789683495004 828.0
240.3962663710383 822.0
240.66462829488208 833.0
240.93298260599826 812.0
241.2013293039037 824.0
241.46966838811522 828.0
241.73799985814978 809.0
242.00632371352418 812.0
242.27463995375527 810.0
242.54294857835998 822.0
242.81124958685515 832.0
243.07954297875764 828.0
243.34782875358434 817.0
243.61610691085207 823.0
243.88437745007772 818.0
244.15264037077822 830.0
244.42089567247035 823.0
244.68914335467105 805.0
244.95738341689716 833.0
245.2256158586655 827.0
245.493840679493 817.0
245.76205787889654 832.0
246.03026745639292 812.0
246.29846941149904 816.0
246.5666637437318 829.0
246.834850452608 815.0
247.1030295376446 814.0
247.37120099835838 790.0
247.63936483426627 802.0
247.9075210448851 818.0
248.17566962973177 810.0
248.4438105883231 822.0
248.71194392017603 840.0
248.98006962480733 811.0
249.248187701734 806.0
249.51629815047275 803.0
249.78440097054056 827.0
250.05249616145431 825.0
250.32058372273076 809.0
250.5886636538869 810.0
250.85673595443953 828.0
251.12480062390551 803.0
251.39285766180177 813.0
251.6609070676451 806.0
251.92894884095242 822.0
252.19698298124058 815.0
252.46500948802645 821.0
252.73302836082692 809.0
253.00103959915882 806.0
253.26904320253902 821.0
253.53703917048443 828.0
253.80502750251188 809.0
254.07300819813827 827.0
254.34098125688044 807.0
254.60894667825525 798.0
254.87690446177962 807.0
255.14485460697037 821.0
255.41279711334434 818.0
255.6807319804185 823.0
255.94865920770962 824.0
256.2165787947346 819.0
256.48449074101035 816.0
256.75239504605366 817.0
257.02029170938147 812.0
257.28818073051065 812.0
257.556062108958 831.0
