gas=Ar_shot=27_power=103.0W_HR4000 spectrum
Wavelength [nm] // Intensity [u.a.] 
194.93414 804.0
195.2037815346219 764.0
195.47341553816543 772.0
195.74304201014752 789.0
196.012660950085 806.0
196.28227235749478 819.0
196.55187623189366 816.0
196.82147257279857 816.0
197.09106137972637 816.0
197.36064265219392 817.0
197.63021638971804 817.0
197.89978259181567 810.0
198.16934125800364 814.0
198.43889238779886 816.0
198.7084359807181 821.0
198.97797203627835 806.0
199.2475005539964 812.0
199.51702153338914 817.0
199.78653497397343 816.0
200.05604087526618 817.0
200.3255392367842 824.0
200.59503005804436 809.0
200.8645133385636 811.0
201.1339890778587 813.0
201.4034572754466 822.0
201.67291793084408 817.0
201.94237104356813 824.0
202.21181661313554 806.0
202.48125463906314 832.0
202.7506851208679 810.0
203.02010805806663 831.0
203.28952345017618 823.0
203.55893129671344 812.0
203.8283315971953 813.0
204.0977243511386 815.0
204.3671095580602 822.0
204.636487217477 833.0
204.90585732890585 830.0
205.17521989186366 809.0
205.44457490586717 814.0
205.7139223704334 821.0
205.98326228507918 829.0
206.2525946493213 826.0
206.5219194626767 813.0
206.79123672466224 809.0
207.06054643479476 824.0
207.32984859259116 833.0
207.59914319756828 834.0
207.86843024924303 822.0
208.13770974713225 815.0
208.40698169075276 799.0
208.6762460796215 809.0
208.94550291325532 823.0
209.2147521911711 817.0
209.48399391288567 811.0
209.75322807791594 806.0
210.02245468577874 837.0
210.29167373599094 833.0
210.56088522806942 807.0
210.83008916153108 821.0
211.09928553589276 824.0
211.3684743506713 820.0
211.63765560538363 830.0
211.9068292995466 829.0
212.175995432677 827.0
212.44515400429182 823.0
212.71430501390782 837.0
212.98344846104192 815.0
213.25258434521103 834.0
213.52171266593191 830.0
213.79083342272153 822.0
214.05994661509675 826.0
214.3290522425744 822.0
214.5981503046713 806.0
214.8672408009044 810.0
215.13632373079054 814.0
215.4053990938466 821.0
215.6744668895894 826.0
215.94352711753592 818.0
216.21257977720293 804.0
216.48162486810728 823.0
216.7506623897659 818.0
217.01969234169565 804.0
217.2887147234134 827.0
217.55772953443596 829.0
217.82673677428028 820.0
218.0957364424632 827.0
218.36472853850154 812.0
218.6337130619122 812.0
218.9026900122121 814.0
219.17165938891804 811.0
219.4406211915469 819.0
219.70957541961562 816.0
219.97852207264097 815.0
220.24746115013983 814.0
220.5163926516291 812.0
220.78531657662566 829.0
221.05423292464639 830.0
221.32314169520808 814.0
221.59204288782766 818.0
221.860936502022 817.0
222.12982253730797 818.0
222.39870099320237 813.0
222.66757186922214 813.0
222.93643516488416 821.0
223.20529087970525 803.0
223.47413901320226 819.0
223.74297956489212 833.0
224.01181253429166 814.0
224.28063792091777 822.0
224.5494557242873 820.0
224.8182659439171 821.0
225.08706857932413 815.0
225.35586363002508 826.0
225.62465109553705 826.0
225.89343097537673 827.0
226.16220326906105 812.0
226.43096797610687 819.0
226.69972509603105 810.0
