gas=Ar_shot=10_power=141.6WHR4000 spectrum
Wavelength [nm] // Intensity [u.a.] 
194.93414 813.0
195.2037815346219 762.0
195.47341553816543 798.0
195.74304201014752 785.0
196.012660950085 807.0
196.28227235749478 806.0
196.55187623189366 797.0
196.82147257279857 791.0
197.09106137972637 805.0
197.36064265219392 792.0
197.63021638971804 795.0
197.89978259181567 806.0
198.16934125800364 792.0
198.43889238779886 805.0
198.7084359807181 806.0
198.97797203627835 806.0
199.2475005539964 814.0
199.51702153338914 802.0
199.78653497397343 809.0
200.05604087526618 786.0
200.3255392367842 797.0
200.59503005804436 813.0
200.8645133385636 820.0
201.1339890778587 783.0
201.4034572754466 806.0
201.67291793084408 823.0
201.94237104356813 810.0
202.21181661313554 807.0
202.48125463906314 801.0
202.7506851208679 807.0
203.02010805806663 809.0
203.28952345017618 802.0
203.55893129671344 815.0
203.8283315971953 811.0
204.0977243511386 801.0
204.3671095580602 818.0
204.636487217477 816.0
204.90585732890585 795.0
205.17521989186366 798.0
205.44457490586717 788.0
205.7139223704334 817.0
205.98326228507918 800.0
206.2525946493213 818.0
206.5219194626767 821.0
206.79123672466224 809.0
207.06054643479476 805.0
207.32984859259116 810.0
207.59914319756828 810.0
207.86843024924303 809.0
208.13770974713225 809.0
208.40698169075276 806.0
208.6762460796215 815.0
208.94550291325532 801.0
209.2147521911711 802.0
209.48399391288567 799.0
209.75322807791594 805.0
210.02245468577874 806.0
210.29167373599094 782.0
210.56088522806942 798.0
210.83008916153108 820.0
211.09928553589276 809.0
211.3684743506713 809.0
211.63765560538363 795.0
211.9068292995466 812.0
212.175995432677 807.0
212.44515400429182 825.0
212.71430501390782 809.0
212.98344846104192 813.0
213.25258434521103 808.0
213.52171266593191 821.0
213.79083342272153 811.0
214.05994661509675 820.0
214.3290522425744 825.0
214.5981503046713 796.0
214.8672408009044 819.0
215.13632373079054 807.0
215.4053990938466 804.0
215.6744668895894 811.0
215.94352711753592 808.0
216.21257977720293 809.0
216.48162486810728 799.0
216.7506623897659 806.0
217.01969234169565 797.0
217.2887147234134 807.0
217.55772953443596 811.0
217.82673677428028 823.0
218.0957364424632 806.0
218.36472853850154 809.0
218.6337130619122 808.0
218.9026900122121 794.0
219.17165938891804 805.0
219.4406211915469 799.0
219.70957541961562 808.0
219.97852207264097 793.0
220.24746115013983 792.0
220.5163926516291 793.0
220.78531657662566 803.0
221.05423292464639 812.0
221.32314169520808 806.0
221.59204288782766 808.0
221.860936502022 825.0
222.12982253730797 815.0
222.39870099320237 795.0
222.66757186922214 817.0
222.93643516488416 804.0
223.20529087970525 813.0
223.47413901320226 799.0
223.74297956489212 802.0
224.01181253429166 803.0
224.28063792091777 804.0
224.5494557242873 809.0
224.8182659439171 802.0
225.08706857932413 802.0
225.35586363002508 803.0
225.62465109553705 802.0
225.89343097537673 805.0
226.16220326906105 816.0
226.43096797610687 816.0
226.69972509603105 806.0
226.9684746283505 795.0
227.237216572582 800.0
227.50595092824256 834.0
227.7746776948489 818.0
228.04339687191796 803.0
228.31210845896663 815.0
228.5808124555117 797.0
228.84950886107015 801.0
229.11819767515877 806.0
229.38687889729442 800.0
229.65555252699397 799.0
229.92421856377433 811.0
230.1928770071524 810.0
230.46152785664492 811.0
230.73017111176884 815.0
230.99880677204106 812.0
231.26743483697837 813.0
231.53605530609772 820.0
231.8046681789159 827.0
232.07327345494983 819.0
232.34187113371638 798.0
232.61046121473237 812.0
232.87904369751473 816.0
233.14761858158028 814.0
233.41618586644586 821.0
233.68474555162845 817.0
233.95329763664483 814.0
234.2218421210119 814.0
234.49037900424648 821.0
234.7589082858655 802.0
235.02742996538583 811.0
235.29594404232427 817.0
235.56445051619772 805.0
235.8329493865231 810.0
236.10144065281722 811.0
236.36992431459691 803.0
236.63840037137916 814.0
236.9068688226808 804.0
237.1753296680186 794.0
237.44378290690955 812.0
237.7122285388704 825.0
237.9806665634181 807.0
238.24909698006957 813.0
238.51751978834153 820.0
238.78593498775095 816.0
239.0543425778147 817.0
239.32274255804958 792.0
239.59113492797255 808.0
239.8595196871004 802.0
240.12789683495004 807.0
240.3962663710383 822.0
240.66462829488208 808.0
240.93298260599826 805.0
241.2013293039037 804.0
241.46966838811522 811.0
241.73799985814978 800.0
242.00632371352418 810.0
242.27463995375527 812.0
242.54294857835998 804.0
242.81124958685515 814.0
243.07954297875764 830.0
243.34782875358434 809.0
243.61610691085207 804.0
243.88437745007772 803.0
244.15264037077822 817.0
244.42089567247035 805.0
244.68914335467105 813.0
244.95738341689716 826.0
245.2256158586655 814.0
245.493840679493 823.0
245.76205787889654 819.0
246.03026745639292 814.0
246.29846941149904 818.0
246.5666637437318 818.0
246.834850452608 820.0
247.1030295376446 807.0
247.37120099835838 818.0
247.63936483426627 824.0
247.9075210448851 819.0
248.17566962973177 814.0
248.4438105883231 821.0
248.71194392017603 812.0
248.98006962480733 812.0
249.248187701734 813.0
249.51629815047275 814.0
249.78440097054056 808.0
250.05249616145431 810.0
250.32058372273076 812.0
250.5886636538869 807.0
250.85673595443953 809.0
251.12480062390551 805.0
251.39285766180177 814.0
251.6609070676451 806.0
251.92894884095242 810.0
252.19698298124058 805.0
252.46500948802645 814.0
252.73302836082692 802.0
253.00103959915882 792.0
253.26904320253902 821.0
253.53703917048443 804.0
253.80502750251188 809.0
254.07300819813827 812.0
254.34098125688044 815.0
254.60894667825525 807.0
254.87690446177962 809.0
255.14485460697037 813.0
255.41279711334434 807.0
255.6807319804185 809.0
255.94865920770962 805.0
256.2165787947346 810.0
256.48449074101035 795.0
256.75239504605366 808.0
257.02029170938147 813.0
257.28818073051065 802.0
257.556062108958 813.0
