gas=Ar_shot=44_power=239.6W_HR4000 spectrum
Wavelength [nm] // Intensity [u.a.] 
194.93414 806.0
195.2037815346219 762.0
195.47341553816543 770.0
195.74304201014752 791.0
196.012660950085 806.0
196.28227235749478 814.0
196.55187623189366 815.0
196.82147257279857 798.0
197.09106137972637 797.0
197.36064265219392 805.0
197.63021638971804 812.0
197.89978259181567 806.0
198.16934125800364 805.0
198.43889238779886 822.0
198.7084359807181 823.0
198.97797203627835 812.0
199.2475005539964 822.0
199.51702153338914 819.0
199.78653497397343 813.0
200.05604087526618 808.0
200.3255392367842 825.0
200.59503005804436 810.0
200.8645133385636 823.0
201.1339890778587 821.0
201.4034572754466 830.0
201.67291793084408 829.0
201.94237104356813 839.0
202.21181661313554 822.0
202.48125463906314 817.0
202.7506851208679 823.0
203.02010805806663 832.0
203.28952345017618 818.0
203.55893129671344 808.0
203.8283315971953 820.0
204.0977243511386 802.0
204.3671095580602 814.0
204.636487217477 824.0
204.90585732890585 827.0
205.17521989186366 832.0
205.44457490586717 831.0
205.7139223704334 813.0
205.98326228507918 825.0
206.2525946493213 821.0
206.5219194626767 814.0
206.79123672466224 806.0
207.06054643479476 817.0
207.32984859259116 815.0
207.59914319756828 821.0
207.86843024924303 804.0
208.13770974713225 797.0
208.40698169075276 805.0
208.6762460796215 808.0
208.94550291325532 815.0
209.2147521911711 820.0
209.48399391288567 798.0
209.75322807791594 797.0
210.02245468577874 821.0
210.29167373599094 822.0
210.56088522806942 813.0
210.83008916153108 817.0
211.09928553589276 807.0
211.3684743506713 832.0
211.63765560538363 812.0
211.9068292995466 805.0
212.175995432677 816.0
212.44515400429182 807.0
212.71430501390782 822.0
212.98344846104192 800.0
213.25258434521103 819.0
213.52171266593191 820.0
213.79083342272153 811.0
214.05994661509675 810.0
214.3290522425744 808.0
214.5981503046713 817.0
214.8672408009044 820.0
215.13632373079054 829.0
215.4053990938466 814.0
215.6744668895894 822.0
215.94352711753592 823.0
216.21257977720293 816.0
216.48162486810728 799.0
216.7506623897659 802.0
217.01969234169565 806.0
217.2887147234134 816.0
217.55772953443596 816.0
217.82673677428028 805.0
218.0957364424632 810.0
218.36472853850154 823.0
218.6337130619122 832.0
218.9026900122121 824.0
219.17165938891804 823.0
219.4406211915469 817.0
219.70957541961562 827.0
219.97852207264097 804.0
220.24746115013983 810.0
220.5163926516291 816.0
220.78531657662566 808.0
221.05423292464639 817.0
221.32314169520808 823.0
221.59204288782766 815.0
221.860936502022 808.0
222.12982253730797 808.0
222.39870099320237 818.0
222.66757186922214 815.0
222.93643516488416 810.0
223.20529087970525 819.0
223.47413901320226 814.0
223.74297956489212 810.0
224.01181253429166 821.0
224.28063792091777 802.0
224.5494557242873 807.0
224.8182659439171 812.0
225.08706857932413 823.0
225.35586363002508 821.0
225.62465109553705 828.0
225.89343097537673 810.0
226.16220326906105 828.0
226.43096797610687 816.0
226.69972509603105 812.0
226.9684746283505 820.0
227.237216572582 813.0
227.50595092824256 823.0
227.7746776948489 807.0
228.04339687191796 805.0
228.31210845896663 805.0
228.5808124555117 796.0
228.84950886107015 814.0
229.11819767515877 817.0
229.38687889729442 818.0
229.65555252699397 805.0
229.92421856377433 811.0
230.1928770071524 805.0
230.46152785664492 818.0
230.73017111176884 833.0
230.99880677204106 818.0
231.26743483697837 805.0
231.53605530609772 810.0
231.8046681789159 799.0
232.07327345494983 803.0
232.34187113371638 819.0
232.61046121473237 826.0
232.87904369751473 830.0
233.14761858158028 816.0
233.41618586644586 829.0
233.68474555162845 833.0
233.95329763664483 811.0
234.2218421210119 803.0
234.49037900424648 813.0
234.7589082858655 829.0
235.02742996538583 805.0
235.29594404232427 816.0
235.56445051619772 837.0
235.8329493865231 816.0
236.10144065281722 809.0
236.36992431459691 813.0
236.63840037137916 816.0
236.9068688226808 819.0
237.1753296680186 823.0
237.44378290690955 833.0
237.7122285388704 806.0
237.9806665634181 808.0
238.24909698006957 825.0
238.51751978834153 814.0
238.78593498775095 817.0
239.0543425778147 826.0
239.32274255804958 808.0
239.59113492797255 813.0
239.8595196871004 810.0
240.12789683495004 824.0
240.3962663710383 821.0
240.66462829488208 809.0
240.93298260599826 824.0
241.2013293039037 805.0
241.46966838811522 810.0
241.73799985814978 779.0
242.00632371352418 819.0
242.27463995375527 817.0
242.54294857835998 791.0
242.81124958685515 819.0
243.07954297875764 798.0
243.34782875358434 808.0
243.61610691085207 824.0
243.88437745007772 826.0
244.15264037077822 840.0
244.42089567247035 832.0
244.68914335467105 816.0
244.95738341689716 824.0
245.2256158586655 818.0
245.493840679493 813.0
245.76205787889654 807.0
246.03026745639292 804.0
246.29846941149904 818.0
246.5666637437318 838.0
246.834850452608 836.0
247.1030295376446 823.0
247.37120099835838 806.0
247.63936483426627 829.0
247.9075210448851 830.0
248.17566962973177 826.0
248.4438105883231 810.0
248.71194392017603 821.0
248.98006962480733 828.0
249.248187701734 821.0
249.51629815047275 812.0
249.78440097054056 825.0
250.05249616145431 814.0
250.32058372273076 839.0
250.5886636538869 820.0
250.85673595443953 832.0
251.12480062390551 810.0
251.39285766180177 833.0
251.6609070676451 821.0
251.92894884095242 804.0
252.19698298124058 802.0
252.46500948802645 812.0
252.73302836082692 817.0
253.00103959915882 815.0
253.26904320253902 820.0
253.53703917048443 805.0
253.80502750251188 814.0
254.07300819813827 827.0
254.34098125688044 819.0
254.60894667825525 820.0
254.87690446177962 809.0
255.14485460697037 830.0
255.41279711334434 833.0
255.6807319804185 806.0
255.94865920770962 810.0
256.2165787947346 817.0
256.48449074101035 814.0
256.75239504605366 818.0
257.02029170938147 808.0
257.28818073051065 798.0
257.556062108958 822.0
257.8239358442404 790.0
258.0918019358748 815.0
258.35966038337796 816.0
258.6275111862668 817.0
258.8953543440582 833.0
259.163189856269 822.0
259.4310177224162 844.0
259.6988379420164 806.0
259.9666505145867 809.0
260.23445543964385 821.0
260.50225271670473 835.0
260.77004234528624 814.0
261.03782432490533 821.0
261.3055986550787 814.0
261.5733653353234 809.0
261.8411243651561 818.0
262.1088757440937 794.0
262.37661947165327 797.0
262.6443555473515 800.0
262.9120839707053 828.0
263.1798047412315 840.0
263.44751785844704 821.0
263.7152233218687 821.0
263.98292113101354 817.0
264.2506112853982 809.0
264.51829378453965 800.0
264.7859686279547 813.0
265.05363581516025 795.0
265.32129534567326 815.0
265.5889472190105 819.0
265.8565914346889 841.0
266.1242279922252 831.0
266.39185689113634 795.0
266.65947813093925 827.0
266.9270917111508 834.0
267.19469763128774 818.0
267.46229589086704 829.0
267.72988648940554 832.0
267.9974694264201 825.0
268.2650447014276 802.0
268.53261231394487 817.0
268.80017226348883 812.0
269.0677245495763 833.0
269.3352691717242 820.0
269.60280612944933 821.0
269.8703354222686 809.0
270.13785704969894 818.0
270.40537101125716 814.0
270.67287730646007 809.0
270.9403759348246 807.0
271.2078668958677 837.0
271.47535018910605 809.0
271.7428258140567 823.0
272.01029377023633 801.0
272.2777540571619 825.0
272.5452066743504 833.0
272.81265162131854 816.0
273.08008889758327 819.0
273.34751850266144 825.0
273.6149404360698 805.0
273.8823546973254 816.0
274.1497612859451 812.0
274.4171602014456 811.0
274.6845514433439 812.0
274.95193501115676 818.0
275.2193109044012 816.0
275.486679122594 810.0
275.7540396652521 829.0
