gas=Ar_shot=2_power=89.5WHR4000 spectrum
Wavelength [nm] // Intensity [u.a.] 
194.93414 798.0
195.2037815346219 775.0
195.47341553816543 755.0
195.74304201014752 769.0
196.012660950085 775.0
196.28227235749478 801.0
196.55187623189366 791.0
196.82147257279857 797.0
197.09106137972637 795.0
197.36064265219392 810.0
197.63021638971804 787.0
197.89978259181567 804.0
198.16934125800364 811.0
198.43889238779886 793.0
198.7084359807181 810.0
198.97797203627835 804.0
199.2475005539964 816.0
199.51702153338914 832.0
199.78653497397343 811.0
200.05604087526618 808.0
200.3255392367842 823.0
200.59503005804436 804.0
200.8645133385636 811.0
201.1339890778587 808.0
201.4034572754466 808.0
201.67291793084408 808.0
201.94237104356813 799.0
202.21181661313554 805.0
202.48125463906314 813.0
202.7506851208679 806.0
203.02010805806663 816.0
203.28952345017618 800.0
203.55893129671344 803.0
203.8283315971953 806.0
204.0977243511386 804.0
204.3671095580602 804.0
204.636487217477 804.0
204.90585732890585 812.0
205.17521989186366 813.0
205.44457490586717 811.0
205.7139223704334 805.0
205.98326228507918 814.0
206.2525946493213 807.0
206.5219194626767 813.0
206.79123672466224 809.0
207.06054643479476 809.0
207.32984859259116 822.0
207.59914319756828 792.0
207.86843024924303 809.0
208.13770974713225 793.0
208.40698169075276 799.0
208.6762460796215 795.0
208.94550291325532 801.0
209.2147521911711 809.0
209.48399391288567 817.0
209.75322807791594 796.0
210.02245468577874 818.0
210.29167373599094 821.0
210.56088522806942 812.0
210.83008916153108 817.0
211.09928553589276 795.0
211.3684743506713 798.0
211.63765560538363 814.0
211.9068292995466 808.0
212.175995432677 820.0
212.44515400429182 821.0
212.71430501390782 807.0
212.98344846104192 817.0
213.25258434521103 816.0
213.52171266593191 836.0
213.79083342272153 814.0
214.05994661509675 807.0
214.3290522425744 804.0
214.5981503046713 811.0
214.8672408009044 821.0
215.13632373079054 813.0
215.4053990938466 800.0
215.6744668895894 814.0
215.94352711753592 811.0
216.21257977720293 801.0
216.48162486810728 820.0
216.7506623897659 805.0
217.01969234169565 809.0
217.2887147234134 805.0
217.55772953443596 803.0
217.82673677428028 817.0
218.0957364424632 799.0
218.36472853850154 820.0
218.6337130619122 808.0
218.9026900122121 802.0
219.17165938891804 798.0
219.4406211915469 791.0
219.70957541961562 802.0
219.97852207264097 817.0
220.24746115013983 809.0
220.5163926516291 802.0
220.78531657662566 817.0
221.05423292464639 815.0
221.32314169520808 812.0
221.59204288782766 823.0
221.860936502022 821.0
222.12982253730797 817.0
222.39870099320237 800.0
222.66757186922214 812.0
222.93643516488416 812.0
223.20529087970525 814.0
223.47413901320226 794.0
223.74297956489212 809.0
224.01181253429166 819.0
224.28063792091777 829.0
224.5494557242873 806.0
224.8182659439171 785.0
225.08706857932413 808.0
225.35586363002508 810.0
225.62465109553705 831.0
225.89343097537673 803.0
226.16220326906105 822.0
226.43096797610687 816.0
226.69972509603105 808.0
226.9684746283505 807.0
227.237216572582 802.0
227.50595092824256 811.0
227.7746776948489 802.0
228.04339687191796 804.0
228.31210845896663 814.0
228.5808124555117 805.0
228.84950886107015 814.0
229.11819767515877 813.0
229.38687889729442 813.0
229.65555252699397 798.0
229.92421856377433 814.0
230.1928770071524 813.0
230.46152785664492 809.0
230.73017111176884 813.0
230.99880677204106 809.0
231.26743483697837 806.0
231.53605530609772 810.0
231.8046681789159 820.0
232.07327345494983 818.0
232.34187113371638 800.0
232.61046121473237 810.0
232.87904369751473 818.0
233.14761858158028 813.0
233.41618586644586 816.0
233.68474555162845 824.0
233.95329763664483 828.0
234.2218421210119 825.0
234.49037900424648 816.0
234.7589082858655 809.0
235.02742996538583 797.0
235.29594404232427 807.0
235.56445051619772 821.0
235.8329493865231 809.0
236.10144065281722 830.0
236.36992431459691 817.0
236.63840037137916 811.0
236.9068688226808 812.0
237.1753296680186 808.0
237.44378290690955 805.0
237.7122285388704 813.0
237.9806665634181 811.0
238.24909698006957 819.0
238.51751978834153 809.0
238.78593498775095 813.0
239.0543425778147 815.0
239.32274255804958 817.0
239.59113492797255 811.0
239.8595196871004 807.0
240.12789683495004 820.0
240.3962663710383 812.0
240.66462829488208 804.0
240.93298260599826 812.0
241.2013293039037 823.0
241.46966838811522 835.0
241.73799985814978 806.0
242.00632371352418 810.0
242.27463995375527 822.0
242.54294857835998 801.0
242.81124958685515 797.0
243.07954297875764 805.0
243.34782875358434 807.0
243.61610691085207 823.0
243.88437745007772 818.0
244.15264037077822 820.0
244.42089567247035 832.0
244.68914335467105 834.0
244.95738341689716 810.0
245.2256158586655 805.0
245.493840679493 808.0
245.76205787889654 820.0
246.03026745639292 813.0
246.29846941149904 806.0
246.5666637437318 809.0
246.834850452608 796.0
247.1030295376446 822.0
247.37120099835838 826.0
247.63936483426627 825.0
247.9075210448851 823.0
248.17566962973177 822.0
248.4438105883231 825.0
248.71194392017603 826.0
248.98006962480733 818.0
249.248187701734 809.0
249.51629815047275 807.0
249.78440097054056 822.0
250.05249616145431 814.0
250.32058372273076 822.0
250.5886636538869 805.0
250.85673595443953 823.0
251.12480062390551 822.0
251.39285766180177 808.0
251.6609070676451 806.0
251.92894884095242 819.0
252.19698298124058 806.0
252.46500948802645 804.0
252.73302836082692 800.0
253.00103959915882 806.0
253.26904320253902 815.0
253.53703917048443 827.0
253.80502750251188 816.0
254.07300819813827 809.0
254.34098125688044 810.0
254.60894667825525 807.0
254.87690446177962 817.0
255.14485460697037 820.0
255.41279711334434 799.0
255.6807319804185 804.0
255.94865920770962 797.0
256.2165787947346 801.0
256.48449074101035 814.0
256.75239504605366 792.0
257.02029170938147 812.0
257.28818073051065 821.0
257.556062108958 817.0
257.8239358442404 806.0
258.0918019358748 810.0
258.35966038337796 821.0
258.6275111862668 808.0
258.8953543440582 819.0
259.163189856269 817.0
259.4310177224162 814.0
259.6988379420164 809.0
259.9666505145867 823.0
260.23445543964385 827.0
260.50225271670473 825.0
260.77004234528624 806.0
261.03782432490533 825.0
261.3055986550787 816.0
261.5733653353234 813.0
261.8411243651561 821.0
262.1088757440937 819.0
262.37661947165327 811.0
262.6443555473515 798.0
262.9120839707053 803.0
263.1798047412315 812.0
263.44751785844704 814.0
263.7152233218687 813.0
263.98292113101354 805.0
264.2506112853982 803.0
264.51829378453965 813.0
264.7859686279547 820.0
265.05363581516025 794.0
265.32129534567326 809.0
265.5889472190105 813.0
265.8565914346889 808.0
266.1242279922252 809.0
266.39185689113634 800.0
266.65947813093925 805.0
266.9270917111508 828.0
267.19469763128774 816.0
267.46229589086704 822.0
267.72988648940554 823.0
267.9974694264201 801.0
268.2650447014276 794.0
268.53261231394487 818.0
268.80017226348883 813.0
269.0677245495763 812.0
269.3352691717242 809.0
269.60280612944933 837.0
269.8703354222686 833.0
270.13785704969894 806.0
270.40537101125716 799.0
270.67287730646007 804.0
270.9403759348246 817.0
271.2078668958677 789.0
271.47535018910605 817.0
271.7428258140567 807.0
272.01029377023633 816.0
272.2777540571619 815.0
272.5452066743504 821.0
272.81265162131854 814.0
273.08008889758327 801.0
273.34751850266144 809.0
273.6149404360698 806.0
273.8823546973254 804.0
274.1497612859451 813.0
274.4171602014456 820.0
274.6845514433439 817.0
274.95193501115676 814.0
275.2193109044012 809.0
275.486679122594 821.0
275.7540396652521 820.0
276.02139253189216 825.0
276.2887377220313 813.0
276.55607523518626 801.0
276.82340507087395 797.0
277.09072722861123 804.0
277.3580417079149 796.0
277.62534850830195 797.0
277.8926476292892 822.0
278.1599390703934 823.0
278.4272228311316 812.0
278.69449891102056 805.0
278.96176730957717 806.0
279.22902802631836 804.0
279.4962810607609 806.0
279.76352641242164 820.0
280.0307640808177 810.0
280.29799406546556 804.0
280.5652163658824 801.0
280.8324309815849 811.0
281.09963791209003 824.0
281.3668371569146 827.0
281.6340287155756 809.0
281.9012125875897 812.0
282.168388772474 808.0
282.4355572697452 810.0
282.7027180789201 803.0
282.9698711995158 814.0
283.23701663104896 795.0
283.50415437303667 811.0
283.77128442499554 817.0
284.0384067864426 810.0
284.3055214568946 819.0
284.57262843586864 826.0
284.8397277228814 827.0
285.1068193174497 832.0
285.37390321909055 813.0
285.6409794273207 819.0
285.9080479416572 815.0
286.1751087616167 815.0
286.4421618867162 825.0
286.7092073164725 806.0
286.9762450504025 808.0
287.24327508802315 809.0
287.5102974288511 812.0
287.77731207240345 808.0
288.04431901819703 812.0
288.3113182657485 823.0
288.578309814575 806.0
288.84529366419326 799.0
289.1122698141201 801.0
289.37923826387254 813.0
289.6461990129674 808.0
289.91315206092133 821.0
290.18009740725154 812.0
290.44703505147464 814.0
290.7139649931077 817.0
290.98088723166734 822.0
291.24780176667065 814.0
291.5147085976344 821.0
291.78160772407557 810.0
292.04849914551085 779.0
292.3153828614572 805.0
292.58225887143146 800.0
292.8491271749505 799.0
293.1159877715313 805.0
293.3828406606906 803.0
293.6496858419453 810.0
293.9165233148123 821.0
294.1833530788084 807.0
294.4501751334505 814.0
294.71698947825547 814.0
294.9837961127402 818.0
295.2505950364216 818.0
295.5173862488164 830.0
295.78416974944156 811.0
296.050945537814 808.0
296.31771361345045 806.0
296.584473975868 796.0
296.8512266245832 811.0
297.11797155911313 825.0
297.38470877897464 809.0
297.6514382836846 801.0
297.9181600727598 806.0
298.18487414571723 810.0
298.4515805020736 798.0
298.71827914134593 806.0
298.9849700630511 813.0
299.2516532667058 812.0
299.518328751827 804.0
299.78499651793163 810.0
300.0516565645365 810.0
300.3183088911584 819.0
300.58495349731436 811.0
300.8515903825211 806.0
301.1182195462956 818.0
301.3848409881546 820.0
301.65145470761513 809.0
301.91806070419403 813.0
302.184658977408 798.0
302.4512495267741 817.0
302.7178323518091 803.0
302.9844074520298 804.0
303.2509748269532 804.0
303.5175344760962 802.0
303.78408639897555 802.0
304.0506305951082 810.0
304.31716706401096 818.0
304.58369580520065 794.0
304.8502168181943 804.0
305.1167301025086 809.0
305.3832356576606 809.0
305.649733483167 828.0
305.9162235785447 811.0
306.1827059433106 821.0
306.4491805769817 819.0
306.7156474790747 817.0
306.98210664910647 804.0
307.2485580865939 816.0
307.5150017910539 802.0
307.7814377620034 814.0
308.0478659989591 834.0
308.31428650143795 810.0
308.58069926895683 822.0
308.8471043010326 806.0
309.1135015971821 807.0
309.37989115692227 817.0
309.6462729797699 814.0
309.91264706524197 818.0
310.1790134128551 821.0
310.4453720221265 820.0
310.71172289257277 806.0
310.97806602371094 823.0
311.2444014150577 803.0
311.5107290661301 804.0
311.777048976445 804.0
312.04336114551904 786.0
312.30966557286945 803.0
312.5759622580128 807.0
312.8422512004661 787.0
313.1085323997461 802.0
313.3748058553698 804.0
313.641071566854 798.0
313.90732953371554 800.0
314.17357975547145 804.0
314.4398222316384 812.0
314.70605696173334 810.0
314.9722839452731 807.0
315.23850318177466 807.0
315.50471467075477 812.0
315.7709184117303 817.0
316.0371144042182 799.0
316.3033026477353 805.0
316.56948314179846 789.0
316.8356558859246 807.0
317.1018208796305 808.0
317.36797812243304 808.0
317.6341276138491 802.0
317.90026935339563 804.0
318.1664033405894 809.0
318.4325295749473 817.0
318.6986480559862 804.0
318.96475878322303 804.0
319.2308617561746 785.0
319.4969569743577 788.0
319.76304443728935 811.0
320.0291241444864 816.0
320.2951960954656 797.0
320.5612602897438 811.0
320.82731672683815 814.0
321.0933654062652 814.0
321.359406327542 821.0
321.6254394901853 805.0
321.891464893712 818.0
322.157482537639 807.0
322.4234924214832 821.0
322.68949454476143 815.0
322.95548890699064 823.0
323.2214755076875 810.0
323.487454346369 806.0
323.753425422552 818.0
324.01938873575347 812.0
324.2853442854901 808.0
324.55129207127885 806.0
324.8172320926366 796.0
325.08316434908016 798.0
325.34908884012646 792.0
325.61500556529234 802.0
325.8809145240947 823.0
326.14681571605024 822.0
326.4127091406761 818.0
326.6785947974889 796.0
326.9444726860058 808.0
327.2103428057433 815.0
327.47620515621855 805.0
327.74205973694836 806.0
328.00790654744947 805.0
328.2737455872389 803.0
328.5395768558335 809.0
328.80540035275004 818.0
329.0712160775054 806.0
329.33702402961654 808.0
329.6028242086002 802.0
329.86861661397353 798.0
330.13440124525306 802.0
330.4001781019559 818.0
330.66594718359863 789.0
330.9317084896984 820.0
331.19746201977205 809.0
331.46320777333636 815.0
331.7289457499082 808.0
331.9946759490044 820.0
332.2603983701419 829.0
332.5261130128375 816.0
332.79181987660826 814.0
333.05751896097087 804.0
333.3232102654422 805.0
333.58889378953916 801.0
333.85456953277856 811.0
334.1202374946774 825.0
334.38589767475247 820.0
334.6515500725206 804.0
334.9171946874987 801.0
335.18283151920355 810.0
335.4484605671522 800.0
335.7140818308614 803.0
335.97969530984807 812.0
336.245301003629 824.0
336.51089891172114 796.0
336.77648903364127 806.0
337.04207136890636 803.0
337.30764591703326 826.0
337.5732126775387 822.0
337.83877164993976 821.0
338.10432283375314 810.0
338.36986622849577 819.0
338.63540183368457 803.0
338.9009296488363 802.0
339.16644967346787 791.0
339.4319619070962 810.0
339.6974663492381 819.0
339.9629629994105 813.0
340.22845185713027 796.0
340.4939329219141 809.0
340.75940619327906 819.0
341.02487167074196 816.0
341.2903293538197 795.0
341.555779242029 802.0
341.821221334887 832.0
342.0866556319103 815.0
342.3520821326158 803.0
342.6175008365205 812.0
342.8829117431413 806.0
343.1483148519949 805.0
343.41371016259825 804.0
343.6790976744682 829.0
343.9444773871216 809.0
344.20984930007546 800.0
344.4752134128465 797.0
344.74056972495157 801.0
345.0059182359076 817.0
345.27125894523147 810.0
345.53659185244 806.0
345.80191695705014 818.0
346.0672342585787 803.0
346.3325437565426 819.0
346.5978454504585 810.0
346.8631393398436 805.0
347.1284254242145 806.0
347.3937037030882 812.0
347.6589741759816 804.0
347.92423684241146 799.0
348.1894917018946 801.0
348.4547387539481 813.0
348.71997799808867 805.0
348.9852094338332 800.0
349.2504330606986 802.0
349.51564887820166 807.0
349.7808568858593 809.0
350.0460570831885 799.0
350.31124946970584 827.0
350.57643404492853 829.0
350.84161080837316 805.0
351.1067797595568 808.0
351.3719408979961 803.0
351.63709422320824 806.0
351.90223973470984 805.0
352.16737743201776 817.0
352.43250731464894 794.0
352.69762938212034 822.0
352.9627436339487 810.0
353.2278500696509 813.0
353.49294868874387 803.0
353.7580394907444 804.0
354.02312247516943 809.0
354.28819764153576 800.0
354.55326498936034 798.0
354.81832451816 808.0
355.08337622745165 822.0
355.348420116752 812.0
355.613456185578 802.0
355.8784844334467 814.0
356.1435048598747 803.0
356.4085174643791 806.0
356.6735222464765 825.0
356.938519205684 822.0
357.2035083415184 810.0
357.46848965349653 803.0
357.73346314113536 814.0
357.9984288039516 801.0
358.2633866414622 818.0
358.528336653184 814.0
358.793278838634 813.0
359.05821319732894 805.0
359.3231397287857 796.0
359.5880584325211 806.0
359.8529693080521 801.0
360.1178723548955 800.0
360.3827675725683 810.0
360.64765496058726 828.0
360.9125345184692 796.0
361.1774062457311 809.0
361.44227014188965 798.0
361.707126206462 812.0
361.9719744389649 820.0
362.2368148389151 812.0
362.5016474058295 802.0
362.766472139225 811.0
363.0312890386186 821.0
363.296098103527 827.0
363.5608993334672 801.0
363.82569272795587 808.0
364.09047828651006 818.0
364.35525600864656 814.0
364.6200258938823 810.0
364.8847879417341 832.0
365.1495421517188 827.0
365.41428852335326 810.0
365.67902705615444 804.0
365.9437577496392 807.0
366.2084806033243 812.0
366.4731956167267 799.0
366.7379027893632 815.0
367.0026021207507 819.0
367.2672936104061 818.0
367.5319772578463 820.0
367.79665306258806 812.0
368.06132102414836 816.0
368.32598114204393 807.0
368.59063341579173 803.0
368.85527784490864 817.0
