gas=Ar_shot=1_power=82.5WHR4000 spectrum
Wavelength [nm] // Intensity [u.a.] 
194.93414 8192.0
195.2037815346219 778.0
195.47341553816543 808.0
195.74304201014752 760.0
196.012660950085 789.0
196.28227235749478 822.0
196.55187623189366 813.0
196.82147257279857 801.0
197.09106137972637 816.0
197.36064265219392 792.0
197.63021638971804 810.0
197.89978259181567 813.0
198.16934125800364 803.0
198.43889238779886 803.0
198.7084359807181 808.0
198.97797203627835 801.0
199.2475005539964 804.0
199.51702153338914 820.0
199.78653497397343 804.0
200.05604087526618 806.0
200.3255392367842 813.0
200.59503005804436 796.0
200.8645133385636 820.0
201.1339890778587 802.0
201.4034572754466 814.0
201.67291793084408 812.0
201.94237104356813 805.0
202.21181661313554 809.0
202.48125463906314 796.0
202.7506851208679 803.0
203.02010805806663 818.0
203.28952345017618 813.0
203.55893129671344 802.0
203.8283315971953 806.0
204.0977243511386 816.0
204.3671095580602 826.0
204.636487217477 814.0
204.90585732890585 817.0
205.17521989186366 807.0
205.44457490586717 806.0
205.7139223704334 817.0
205.98326228507918 817.0
206.2525946493213 814.0
206.5219194626767 813.0
206.79123672466224 803.0
207.06054643479476 814.0
207.32984859259116 816.0
207.59914319756828 803.0
207.86843024924303 806.0
208.13770974713225 806.0
208.40698169075276 798.0
208.6762460796215 823.0
208.94550291325532 797.0
209.2147521911711 821.0
209.48399391288567 798.0
209.75322807791594 801.0
210.02245468577874 800.0
210.29167373599094 786.0
210.56088522806942 809.0
210.83008916153108 816.0
211.09928553589276 809.0
211.3684743506713 811.0
211.63765560538363 814.0
211.9068292995466 804.0
212.175995432677 812.0
212.44515400429182 797.0
212.71430501390782 813.0
212.98344846104192 813.0
213.25258434521103 817.0
213.52171266593191 830.0
213.79083342272153 792.0
214.05994661509675 811.0
214.3290522425744 806.0
214.5981503046713 809.0
214.8672408009044 827.0
215.13632373079054 818.0
215.4053990938466 812.0
215.6744668895894 822.0
215.94352711753592 815.0
216.21257977720293 814.0
216.48162486810728 803.0
216.7506623897659 812.0
217.01969234169565 801.0
217.2887147234134 810.0
217.55772953443596 822.0
217.82673677428028 796.0
218.0957364424632 807.0
218.36472853850154 814.0
218.6337130619122 821.0
218.9026900122121 817.0
219.17165938891804 821.0
219.4406211915469 809.0
219.70957541961562 819.0
219.97852207264097 818.0
220.24746115013983 810.0
220.5163926516291 817.0
220.78531657662566 808.0
221.05423292464639 806.0
221.32314169520808 806.0
221.59204288782766 807.0
221.860936502022 814.0
222.12982253730797 812.0
222.39870099320237 798.0
222.66757186922214 812.0
222.93643516488416 820.0
223.20529087970525 810.0
223.47413901320226 816.0
223.74297956489212 802.0
224.01181253429166 807.0
224.28063792091777 813.0
224.5494557242873 815.0
224.8182659439171 805.0
225.08706857932413 811.0
225.35586363002508 803.0
225.62465109553705 809.0
225.89343097537673 828.0
226.16220326906105 824.0
226.43096797610687 804.0
226.69972509603105 806.0
226.9684746283505 816.0
227.237216572582 819.0
227.50595092824256 806.0
227.7746776948489 821.0
228.04339687191796 806.0
228.31210845896663 820.0
228.5808124555117 806.0
228.84950886107015 795.0
229.11819767515877 817.0
229.38687889729442 804.0
229.65555252699397 787.0
229.92421856377433 811.0
230.1928770071524 802.0
230.46152785664492 797.0
230.73017111176884 813.0
230.99880677204106 802.0
231.26743483697837 817.0
231.53605530609772 808.0
231.8046681789159 820.0
232.07327345494983 801.0
232.34187113371638 805.0
232.61046121473237 814.0
232.87904369751473 815.0
233.14761858158028 809.0
233.41618586644586 811.0
233.68474555162845 819.0
233.95329763664483 807.0
234.2218421210119 807.0
234.49037900424648 826.0
234.7589082858655 811.0
235.02742996538583 817.0
235.29594404232427 807.0
235.56445051619772 805.0
235.8329493865231 810.0
236.10144065281722 815.0
236.36992431459691 810.0
236.63840037137916 807.0
236.9068688226808 805.0
237.1753296680186 800.0
237.44378290690955 809.0
237.7122285388704 798.0
237.9806665634181 796.0
238.24909698006957 819.0
238.51751978834153 821.0
238.78593498775095 814.0
239.0543425778147 810.0
239.32274255804958 805.0
239.59113492797255 811.0
239.8595196871004 801.0
240.12789683495004 806.0
240.3962663710383 807.0
240.66462829488208 814.0
240.93298260599826 812.0
241.2013293039037 804.0
241.46966838811522 811.0
241.73799985814978 806.0
242.00632371352418 804.0
242.27463995375527 818.0
242.54294857835998 820.0
242.81124958685515 815.0
243.07954297875764 811.0
243.34782875358434 810.0
243.61610691085207 795.0
243.88437745007772 810.0
244.15264037077822 813.0
244.42089567247035 830.0
244.68914335467105 817.0
244.95738341689716 825.0
245.2256158586655 812.0
245.493840679493 815.0
245.76205787889654 797.0
246.03026745639292 804.0
246.29846941149904 802.0
246.5666637437318 804.0
246.834850452608 813.0
247.1030295376446 805.0
247.37120099835838 817.0
247.63936483426627 809.0
247.9075210448851 804.0
248.17566962973177 824.0
248.4438105883231 812.0
248.71194392017603 802.0
248.98006962480733 805.0
249.248187701734 800.0
249.51629815047275 806.0
249.78440097054056 800.0
250.05249616145431 816.0
250.32058372273076 803.0
250.5886636538869 805.0
250.85673595443953 820.0
251.12480062390551 816.0
251.39285766180177 804.0
251.6609070676451 804.0
251.92894884095242 804.0
252.19698298124058 804.0
252.46500948802645 806.0
252.73302836082692 817.0
253.00103959915882 806.0
253.26904320253902 820.0
253.53703917048443 792.0
253.80502750251188 798.0
254.07300819813827 791.0
254.34098125688044 802.0
254.60894667825525 809.0
254.87690446177962 800.0
255.14485460697037 818.0
255.41279711334434 837.0
255.6807319804185 817.0
255.94865920770962 796.0
256.2165787947346 806.0
256.48449074101035 808.0
256.75239504605366 807.0
257.02029170938147 809.0
257.28818073051065 812.0
257.556062108958 796.0
257.8239358442404 804.0
258.0918019358748 808.0
258.35966038337796 797.0
258.6275111862668 800.0
258.8953543440582 800.0
259.163189856269 806.0
259.4310177224162 809.0
259.6988379420164 818.0
259.9666505145867 826.0
260.23445543964385 819.0
260.50225271670473 814.0
260.77004234528624 811.0
261.03782432490533 811.0
261.3055986550787 799.0
261.5733653353234 804.0
261.8411243651561 805.0
262.1088757440937 818.0
262.37661947165327 807.0
262.6443555473515 815.0
262.9120839707053 807.0
263.1798047412315 808.0
263.44751785844704 820.0
263.7152233218687 814.0
263.98292113101354 810.0
264.2506112853982 816.0
264.51829378453965 820.0
264.7859686279547 814.0
265.05363581516025 812.0
265.32129534567326 807.0
265.5889472190105 811.0
265.8565914346889 811.0
266.1242279922252 827.0
266.39185689113634 826.0
266.65947813093925 810.0
266.9270917111508 826.0
267.19469763128774 809.0
267.46229589086704 817.0
267.72988648940554 817.0
267.9974694264201 813.0
268.2650447014276 811.0
268.53261231394487 804.0
268.80017226348883 798.0
269.0677245495763 808.0
269.3352691717242 804.0
