gas=Ar_shot=15_power=171.6WHR4000 spectrum
Wavelength [nm] // Intensity [u.a.] 
194.93414 802.0
195.2037815346219 761.0
195.47341553816543 780.0
195.74304201014752 779.0
196.012660950085 814.0
196.28227235749478 791.0
196.55187623189366 804.0
196.82147257279857 812.0
197.09106137972637 796.0
197.36064265219392 821.0
197.63021638971804 802.0
197.89978259181567 808.0
198.16934125800364 807.0
198.43889238779886 809.0
198.7084359807181 803.0
198.97797203627835 805.0
199.2475005539964 797.0
199.51702153338914 809.0
199.78653497397343 825.0
200.05604087526618 819.0
200.3255392367842 806.0
200.59503005804436 802.0
200.8645133385636 802.0
201.1339890778587 814.0
201.4034572754466 810.0
201.67291793084408 806.0
201.94237104356813 806.0
202.21181661313554 795.0
202.48125463906314 819.0
202.7506851208679 817.0
203.02010805806663 809.0
203.28952345017618 810.0
203.55893129671344 808.0
203.8283315971953 831.0
204.0977243511386 803.0
204.3671095580602 814.0
204.636487217477 817.0
204.90585732890585 797.0
205.17521989186366 814.0
205.44457490586717 803.0
205.7139223704334 817.0
205.98326228507918 806.0
206.2525946493213 810.0
206.5219194626767 802.0
206.79123672466224 807.0
207.06054643479476 779.0
207.32984859259116 804.0
207.59914319756828 807.0
207.86843024924303 807.0
208.13770974713225 813.0
208.40698169075276 811.0
208.6762460796215 817.0
208.94550291325532 825.0
209.2147521911711 813.0
209.48399391288567 806.0
209.75322807791594 805.0
210.02245468577874 819.0
210.29167373599094 814.0
210.56088522806942 806.0
210.83008916153108 819.0
211.09928553589276 802.0
211.3684743506713 804.0
211.63765560538363 814.0
211.9068292995466 814.0
212.175995432677 822.0
212.44515400429182 820.0
212.71430501390782 805.0
212.98344846104192 799.0
213.25258434521103 831.0
213.52171266593191 835.0
213.79083342272153 811.0
214.05994661509675 820.0
214.3290522425744 819.0
214.5981503046713 808.0
214.8672408009044 809.0
215.13632373079054 809.0
215.4053990938466 804.0
215.6744668895894 800.0
215.94352711753592 810.0
216.21257977720293 806.0
216.48162486810728 813.0
216.7506623897659 826.0
217.01969234169565 808.0
217.2887147234134 799.0
217.55772953443596 815.0
217.82673677428028 800.0
218.0957364424632 818.0
218.36472853850154 809.0
218.6337130619122 825.0
218.9026900122121 821.0
219.17165938891804 808.0
219.4406211915469 801.0
219.70957541961562 803.0
219.97852207264097 803.0
220.24746115013983 815.0
220.5163926516291 807.0
220.78531657662566 820.0
221.05423292464639 821.0
221.32314169520808 803.0
221.59204288782766 809.0
221.860936502022 802.0
222.12982253730797 802.0
222.39870099320237 803.0
222.66757186922214 802.0
222.93643516488416 816.0
223.20529087970525 809.0
223.47413901320226 815.0
223.74297956489212 799.0
224.01181253429166 817.0
224.28063792091777 807.0
224.5494557242873 815.0
224.8182659439171 813.0
225.08706857932413 811.0
225.35586363002508 811.0
225.62465109553705 816.0
225.89343097537673 797.0
226.16220326906105 826.0
226.43096797610687 814.0
226.69972509603105 796.0
226.9684746283505 798.0
227.237216572582 824.0
227.50595092824256 808.0
227.7746776948489 802.0
228.04339687191796 823.0
228.31210845896663 817.0
228.5808124555117 810.0
228.84950886107015 820.0
229.11819767515877 798.0
229.38687889729442 811.0
229.65555252699397 811.0
229.92421856377433 810.0
230.1928770071524 805.0
230.46152785664492 816.0
230.73017111176884 825.0
230.99880677204106 823.0
231.26743483697837 825.0
231.53605530609772 826.0
231.8046681789159 810.0
232.07327345494983 820.0
232.34187113371638 816.0
232.61046121473237 813.0
232.87904369751473 820.0
233.14761858158028 823.0
233.41618586644586 816.0
233.68474555162845 826.0
233.95329763664483 821.0
234.2218421210119 809.0
234.49037900424648 811.0
234.7589082858655 800.0
235.02742996538583 816.0
235.29594404232427 817.0
235.56445051619772 813.0
235.8329493865231 808.0
236.10144065281722 811.0
236.36992431459691 801.0
236.63840037137916 796.0
236.9068688226808 801.0
237.1753296680186 798.0
237.44378290690955 801.0
237.7122285388704 824.0
237.9806665634181 804.0
238.24909698006957 815.0
238.51751978834153 793.0
238.78593498775095 816.0
239.0543425778147 817.0
239.32274255804958 802.0
239.59113492797255 807.0
239.8595196871004 819.0
240.12789683495004 803.0
240.3962663710383 823.0
240.66462829488208 806.0
240.93298260599826 825.0
241.2013293039037 810.0
241.46966838811522 818.0
241.73799985814978 793.0
242.00632371352418 809.0
242.27463995375527 816.0
242.54294857835998 809.0
242.81124958685515 805.0
243.07954297875764 822.0
243.34782875358434 806.0
243.61610691085207 816.0
243.88437745007772 818.0
244.15264037077822 808.0
244.42089567247035 828.0
244.68914335467105 812.0
244.95738341689716 818.0
245.2256158586655 811.0
245.493840679493 831.0
245.76205787889654 796.0
246.03026745639292 814.0
246.29846941149904 815.0
246.5666637437318 814.0
246.834850452608 812.0
247.1030295376446 820.0
247.37120099835838 809.0
247.63936483426627 811.0
247.9075210448851 821.0
248.17566962973177 814.0
248.4438105883231 815.0
248.71194392017603 815.0
248.98006962480733 797.0
249.248187701734 805.0
249.51629815047275 808.0
249.78440097054056 810.0
250.05249616145431 809.0
250.32058372273076 811.0
250.5886636538869 816.0
250.85673595443953 812.0
251.12480062390551 823.0
251.39285766180177 818.0
251.6609070676451 822.0
251.92894884095242 817.0
252.19698298124058 807.0
252.46500948802645 805.0
252.73302836082692 797.0
253.00103959915882 797.0
253.26904320253902 811.0
253.53703917048443 809.0
253.80502750251188 810.0
254.07300819813827 815.0
254.34098125688044 816.0
254.60894667825525 810.0
254.87690446177962 804.0
255.14485460697037 816.0
255.41279711334434 822.0
255.6807319804185 813.0
255.94865920770962 808.0
256.2165787947346 807.0
256.48449074101035 796.0
256.75239504605366 789.0
257.02029170938147 802.0
257.28818073051065 813.0
257.556062108958 816.0
257.8239358442404 829.0
258.0918019358748 808.0
258.35966038337796 807.0
258.6275111862668 822.0
258.8953543440582 809.0
259.163189856269 808.0
259.4310177224162 812.0
259.6988379420164 801.0
259.9666505145867 808.0
260.23445543964385 812.0
260.50225271670473 804.0
260.77004234528624 788.0
261.03782432490533 820.0
261.3055986550787 824.0
261.5733653353234 814.0
261.8411243651561 823.0
262.1088757440937 820.0
262.37661947165327 808.0
262.6443555473515 808.0
262.9120839707053 813.0
263.1798047412315 804.0
263.44751785844704 818.0
263.7152233218687 805.0
263.98292113101354 815.0
264.2506112853982 806.0
264.51829378453965 803.0
264.7859686279547 813.0
265.05363581516025 804.0
265.32129534567326 817.0
265.5889472190105 814.0
265.8565914346889 811.0
266.1242279922252 811.0
266.39185689113634 821.0
266.65947813093925 811.0
266.9270917111508 837.0
267.19469763128774 813.0
267.46229589086704 807.0
267.72988648940554 819.0
267.9974694264201 800.0
268.2650447014276 816.0
268.53261231394487 814.0
268.80017226348883 815.0
269.0677245495763 803.0
269.3352691717242 807.0
269.60280612944933 813.0
269.8703354222686 813.0
270.13785704969894 809.0
270.40537101125716 816.0
270.67287730646007 807.0
270.9403759348246 803.0
271.2078668958677 812.0
271.47535018910605 798.0
271.7428258140567 812.0
272.01029377023633 811.0
272.2777540571619 816.0
272.5452066743504 813.0
272.81265162131854 818.0
273.08008889758327 810.0
273.34751850266144 812.0
273.6149404360698 820.0
273.8823546973254 808.0
274.1497612859451 804.0
274.4171602014456 811.0
274.6845514433439 808.0
274.95193501115676 813.0
275.2193109044012 814.0
275.486679122594 815.0
275.7540396652521 808.0
276.02139253189216 818.0
276.2887377220313 792.0
276.55607523518626 806.0
276.82340507087395 805.0
277.09072722861123 797.0
277.3580417079149 815.0
277.62534850830195 805.0
277.8926476292892 813.0
278.1599390703934 818.0
278.4272228311316 809.0
278.69449891102056 801.0
278.96176730957717 793.0
279.22902802631836 813.0
279.4962810607609 830.0
279.76352641242164 819.0
280.0307640808177 816.0
280.29799406546556 802.0
280.5652163658824 796.0
280.8324309815849 810.0
281.09963791209003 816.0
281.3668371569146 810.0
281.6340287155756 814.0
281.9012125875897 800.0
282.168388772474 818.0
282.4355572697452 802.0
282.7027180789201 811.0
282.9698711995158 799.0
283.23701663104896 820.0
283.50415437303667 808.0
283.77128442499554 808.0
284.0384067864426 806.0
284.3055214568946 794.0
284.57262843586864 800.0
284.8397277228814 796.0
285.1068193174497 809.0
285.37390321909055 810.0
285.6409794273207 817.0
285.9080479416572 818.0
286.1751087616167 803.0
286.4421618867162 825.0
286.7092073164725 810.0
286.9762450504025 809.0
287.24327508802315 822.0
287.5102974288511 805.0
287.77731207240345 797.0
288.04431901819703 821.0
288.3113182657485 809.0
288.578309814575 810.0
288.84529366419326 820.0
289.1122698141201 812.0
289.37923826387254 796.0
289.6461990129674 817.0
289.91315206092133 810.0
290.18009740725154 823.0
290.44703505147464 812.0
290.7139649931077 804.0
290.98088723166734 790.0
291.24780176667065 792.0
291.5147085976344 820.0
291.78160772407557 808.0
292.04849914551085 802.0
292.3153828614572 815.0
292.58225887143146 805.0
292.8491271749505 808.0
293.1159877715313 792.0
293.3828406606906 817.0
293.6496858419453 829.0
293.9165233148123 795.0
294.1833530788084 833.0
294.4501751334505 806.0
294.71698947825547 810.0
294.9837961127402 827.0
295.2505950364216 814.0
295.5173862488164 820.0
295.78416974944156 808.0
296.050945537814 806.0
296.31771361345045 806.0
296.584473975868 816.0
296.8512266245832 813.0
297.11797155911313 812.0
297.38470877897464 819.0
297.6514382836846 814.0
297.9181600727598 823.0
298.18487414571723 811.0
298.4515805020736 807.0
298.71827914134593 816.0
298.9849700630511 819.0
299.2516532667058 826.0
299.518328751827 817.0
299.78499651793163 813.0
300.0516565645365 802.0
300.3183088911584 787.0
300.58495349731436 790.0
300.8515903825211 798.0
301.1182195462956 810.0
301.3848409881546 817.0
301.65145470761513 818.0
301.91806070419403 823.0
302.184658977408 806.0
302.4512495267741 804.0
302.7178323518091 819.0
302.9844074520298 820.0
303.2509748269532 807.0
303.5175344760962 795.0
303.78408639897555 818.0
304.0506305951082 801.0
304.31716706401096 805.0
304.58369580520065 809.0
304.8502168181943 822.0
305.1167301025086 813.0
305.3832356576606 810.0
305.649733483167 796.0
305.9162235785447 821.0
306.1827059433106 809.0
306.4491805769817 802.0
306.7156474790747 807.0
306.98210664910647 815.0
307.2485580865939 826.0
307.5150017910539 809.0
307.7814377620034 821.0
308.0478659989591 807.0
308.31428650143795 804.0
308.58069926895683 806.0
308.8471043010326 794.0
309.1135015971821 820.0
309.37989115692227 828.0
309.6462729797699 817.0
309.91264706524197 797.0
310.1790134128551 813.0
310.4453720221265 808.0
310.71172289257277 806.0
310.97806602371094 802.0
311.2444014150577 807.0
311.5107290661301 807.0
311.777048976445 810.0
312.04336114551904 803.0
312.30966557286945 801.0
312.5759622580128 800.0
312.8422512004661 819.0
313.1085323997461 824.0
313.3748058553698 816.0
313.641071566854 789.0
313.90732953371554 808.0
314.17357975547145 802.0
314.4398222316384 814.0
314.70605696173334 803.0
314.9722839452731 799.0
315.23850318177466 822.0
315.50471467075477 809.0
315.7709184117303 810.0
316.0371144042182 816.0
316.3033026477353 819.0
316.56948314179846 810.0
316.8356558859246 806.0
317.1018208796305 821.0
317.36797812243304 814.0
317.6341276138491 821.0
317.90026935339563 816.0
318.1664033405894 796.0
318.4325295749473 811.0
318.6986480559862 812.0
318.96475878322303 807.0
319.2308617561746 809.0
319.4969569743577 809.0
319.76304443728935 799.0
320.0291241444864 813.0
320.2951960954656 808.0
320.5612602897438 813.0
320.82731672683815 813.0
321.0933654062652 818.0
321.359406327542 810.0
321.6254394901853 812.0
321.891464893712 803.0
322.157482537639 800.0
322.4234924214832 803.0
322.68949454476143 792.0
322.95548890699064 809.0
323.2214755076875 813.0
323.487454346369 817.0
323.753425422552 817.0
324.01938873575347 796.0
