gas=Ar_shot=43_power=232.5W_HR4000 spectrum
Wavelength [nm] // Intensity [u.a.] 
194.93414 808.0
195.2037815346219 768.0
195.47341553816543 765.0
195.74304201014752 781.0
196.012660950085 823.0
196.28227235749478 809.0
196.55187623189366 827.0
196.82147257279857 806.0
197.09106137972637 819.0
197.36064265219392 813.0
197.63021638971804 810.0
197.89978259181567 814.0
198.16934125800364 826.0
198.43889238779886 804.0
198.7084359807181 793.0
198.97797203627835 811.0
199.2475005539964 819.0
199.51702153338914 817.0
199.78653497397343 814.0
200.05604087526618 816.0
200.3255392367842 831.0
200.59503005804436 813.0
200.8645133385636 807.0
201.1339890778587 799.0
201.4034572754466 810.0
201.67291793084408 809.0
201.94237104356813 817.0
202.21181661313554 818.0
202.48125463906314 817.0
202.7506851208679 813.0
203.02010805806663 815.0
203.28952345017618 826.0
203.55893129671344 829.0
203.8283315971953 817.0
204.0977243511386 817.0
204.3671095580602 809.0
204.636487217477 820.0
204.90585732890585 824.0
205.17521989186366 823.0
205.44457490586717 812.0
205.7139223704334 823.0
205.98326228507918 828.0
206.2525946493213 819.0
206.5219194626767 808.0
206.79123672466224 819.0
207.06054643479476 814.0
207.32984859259116 825.0
207.59914319756828 816.0
207.86843024924303 817.0
208.13770974713225 805.0
208.40698169075276 805.0
208.6762460796215 826.0
208.94550291325532 818.0
209.2147521911711 813.0
209.48399391288567 836.0
209.75322807791594 809.0
210.02245468577874 816.0
210.29167373599094 806.0
210.56088522806942 805.0
210.83008916153108 818.0
211.09928553589276 824.0
211.3684743506713 809.0
211.63765560538363 811.0
211.9068292995466 823.0
212.175995432677 827.0
212.44515400429182 821.0
212.71430501390782 804.0
212.98344846104192 817.0
213.25258434521103 821.0
213.52171266593191 817.0
213.79083342272153 814.0
214.05994661509675 812.0
214.3290522425744 832.0
214.5981503046713 812.0
214.8672408009044 805.0
215.13632373079054 791.0
215.4053990938466 821.0
215.6744668895894 825.0
215.94352711753592 817.0
216.21257977720293 812.0
216.48162486810728 818.0
216.7506623897659 822.0
217.01969234169565 816.0
217.2887147234134 796.0
217.55772953443596 815.0
217.82673677428028 815.0
218.0957364424632 819.0
218.36472853850154 825.0
218.6337130619122 823.0
218.9026900122121 817.0
219.17165938891804 804.0
219.4406211915469 824.0
219.70957541961562 811.0
219.97852207264097 816.0
220.24746115013983 816.0
220.5163926516291 809.0
220.78531657662566 808.0
221.05423292464639 814.0
221.32314169520808 823.0
221.59204288782766 826.0
221.860936502022 822.0
222.12982253730797 807.0
222.39870099320237 806.0
222.66757186922214 818.0
222.93643516488416 819.0
223.20529087970525 829.0
223.47413901320226 823.0
223.74297956489212 809.0
224.01181253429166 811.0
224.28063792091777 807.0
224.5494557242873 822.0
224.8182659439171 827.0
225.08706857932413 821.0
225.35586363002508 823.0
225.62465109553705 829.0
225.89343097537673 828.0
226.16220326906105 818.0
226.43096797610687 813.0
226.69972509603105 821.0
226.9684746283505 813.0
227.237216572582 816.0
227.50595092824256 799.0
227.7746776948489 820.0
228.04339687191796 818.0
228.31210845896663 833.0
228.5808124555117 822.0
228.84950886107015 819.0
229.11819767515877 828.0
229.38687889729442 819.0
229.65555252699397 814.0
229.92421856377433 821.0
230.1928770071524 803.0
230.46152785664492 813.0
