gas=Ar_shot=6_power=115.1WHR4000 spectrum
Wavelength [nm] // Intensity [u.a.] 
194.93414 821.0
195.2037815346219 756.0
195.47341553816543 773.0
195.74304201014752 783.0
196.012660950085 769.0
196.28227235749478 810.0
196.55187623189366 813.0
196.82147257279857 798.0
197.09106137972637 802.0
197.36064265219392 799.0
197.63021638971804 793.0
197.89978259181567 801.0
198.16934125800364 802.0
198.43889238779886 808.0
198.7084359807181 809.0
198.97797203627835 805.0
199.2475005539964 810.0
199.51702153338914 826.0
199.78653497397343 808.0
200.05604087526618 797.0
200.3255392367842 809.0
200.59503005804436 821.0
200.8645133385636 788.0
201.1339890778587 800.0
201.4034572754466 823.0
201.67291793084408 809.0
201.94237104356813 820.0
202.21181661313554 817.0
202.48125463906314 808.0
202.7506851208679 806.0
203.02010805806663 807.0
203.28952345017618 803.0
203.55893129671344 807.0
203.8283315971953 814.0
204.0977243511386 808.0
204.3671095580602 791.0
204.636487217477 820.0
204.90585732890585 812.0
205.17521989186366 800.0
205.44457490586717 810.0
205.7139223704334 805.0
205.98326228507918 809.0
206.2525946493213 816.0
206.5219194626767 815.0
206.79123672466224 818.0
207.06054643479476 801.0
207.32984859259116 802.0
207.59914319756828 798.0
207.86843024924303 809.0
208.13770974713225 824.0
208.40698169075276 807.0
208.6762460796215 821.0
208.94550291325532 812.0
209.2147521911711 811.0
209.48399391288567 807.0
209.75322807791594 804.0
210.02245468577874 805.0
210.29167373599094 812.0
210.56088522806942 819.0
210.83008916153108 812.0
211.09928553589276 795.0
211.3684743506713 801.0
211.63765560538363 810.0
211.9068292995466 820.0
212.175995432677 811.0
212.44515400429182 819.0
212.71430501390782 810.0
212.98344846104192 802.0
213.25258434521103 808.0
213.52171266593191 808.0
213.79083342272153 811.0
214.05994661509675 804.0
214.3290522425744 804.0
214.5981503046713 812.0
214.8672408009044 802.0
215.13632373079054 809.0
215.4053990938466 799.0
215.6744668895894 813.0
215.94352711753592 805.0
216.21257977720293 798.0
216.48162486810728 813.0
216.7506623897659 818.0
217.01969234169565 811.0
217.2887147234134 809.0
217.55772953443596 816.0
217.82673677428028 804.0
218.0957364424632 805.0
218.36472853850154 806.0
218.6337130619122 800.0
218.9026900122121 810.0
219.17165938891804 806.0
219.4406211915469 823.0
219.70957541961562 832.0
219.97852207264097 811.0
220.24746115013983 802.0
220.5163926516291 803.0
220.78531657662566 819.0
221.05423292464639 814.0
221.32314169520808 806.0
221.59204288782766 809.0
221.860936502022 817.0
222.12982253730797 822.0
222.39870099320237 805.0
222.66757186922214 805.0
222.93643516488416 818.0
223.20529087970525 816.0
223.47413901320226 797.0
223.74297956489212 823.0
224.01181253429166 832.0
224.28063792091777 810.0
224.5494557242873 813.0
224.8182659439171 819.0
225.08706857932413 805.0
225.35586363002508 814.0
225.62465109553705 818.0
225.89343097537673 806.0
226.16220326906105 801.0
226.43096797610687 811.0
226.69972509603105 829.0
226.9684746283505 806.0
227.237216572582 815.0
227.50595092824256 812.0
227.7746776948489 805.0
228.04339687191796 813.0
228.31210845896663 814.0
228.5808124555117 820.0
228.84950886107015 803.0
229.11819767515877 804.0
229.38687889729442 805.0
229.65555252699397 820.0
229.92421856377433 803.0
230.1928770071524 805.0
230.46152785664492 828.0
230.73017111176884 810.0
230.99880677204106 801.0
231.26743483697837 803.0
231.53605530609772 796.0
231.8046681789159 828.0
232.07327345494983 813.0
232.34187113371638 816.0
232.61046121473237 803.0
232.87904369751473 811.0
233.14761858158028 809.0
233.41618586644586 791.0
233.68474555162845 804.0
233.95329763664483 810.0
234.2218421210119 820.0
234.49037900424648 834.0
234.7589082858655 804.0
235.02742996538583 798.0
235.29594404232427 813.0
235.56445051619772 819.0
235.8329493865231 816.0
236.10144065281722 828.0
236.36992431459691 820.0
236.63840037137916 806.0
236.9068688226808 806.0
237.1753296680186 812.0
237.44378290690955 802.0
237.7122285388704 804.0
237.9806665634181 799.0
238.24909698006957 812.0
238.51751978834153 796.0
238.78593498775095 794.0
239.0543425778147 800.0
239.32274255804958 808.0
239.59113492797255 821.0
239.8595196871004 807.0
240.12789683495004 802.0
240.3962663710383 812.0
240.66462829488208 817.0
240.93298260599826 801.0
241.2013293039037 803.0
241.46966838811522 808.0
241.73799985814978 805.0
242.00632371352418 833.0
242.27463995375527 813.0
242.54294857835998 808.0
242.81124958685515 811.0
243.07954297875764 801.0
243.34782875358434 827.0
243.61610691085207 808.0
243.88437745007772 807.0
244.15264037077822 826.0
244.42089567247035 827.0
244.68914335467105 811.0
244.95738341689716 813.0
245.2256158586655 809.0
245.493840679493 804.0
245.76205787889654 804.0
246.03026745639292 811.0
246.29846941149904 813.0
246.5666637437318 820.0
246.834850452608 818.0
247.1030295376446 812.0
247.37120099835838 802.0
247.63936483426627 805.0
247.9075210448851 812.0
248.17566962973177 816.0
248.4438105883231 824.0
248.71194392017603 820.0
248.98006962480733 813.0
249.248187701734 800.0
249.51629815047275 823.0
249.78440097054056 815.0
250.05249616145431 807.0
250.32058372273076 793.0
250.5886636538869 799.0
250.85673595443953 818.0
251.12480062390551 802.0
251.39285766180177 803.0
251.6609070676451 805.0
251.92894884095242 815.0
252.19698298124058 800.0
252.46500948802645 805.0
252.73302836082692 808.0
253.00103959915882 824.0
253.26904320253902 805.0
253.53703917048443 807.0
253.80502750251188 803.0
254.07300819813827 807.0
254.34098125688044 820.0
254.60894667825525 821.0
254.87690446177962 801.0
255.14485460697037 807.0
255.41279711334434 809.0
255.6807319804185 814.0
255.94865920770962 815.0
256.2165787947346 816.0
256.48449074101035 816.0
256.75239504605366 802.0
257.02029170938147 813.0
257.28818073051065 799.0
257.556062108958 807.0
257.8239358442404 823.0
258.0918019358748 806.0
258.35966038337796 819.0
258.6275111862668 805.0
258.8953543440582 814.0
259.163189856269 797.0
259.4310177224162 809.0
259.6988379420164 826.0
